Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Zombie in My Pocket,Jeremiah Lee,N/A,N/A,N/A,N/A
Abandon Planet,Don Eskridge,N/A,N/A,N/A,N/A
A las Barricadas! (2nd Edition),Juan Carlos Cebrián,Nicolás Eskubi,N/A,N/A,N/A
Utopia Engine: Beast Hunter,Nick Hayes,N/A,N/A,N/A,N/A
IQ Files: Escape Room – Liberation,Francisco Lorenzo,N/A,N/A,N/A,N/A
ScrumBrawl,Tim Bugher,Victor Moyer,N/A,N/A,N/A
At the Office,Reiner Knizia,N/A,N/A,N/A,N/A
Tara Wolf in Valley of the Kings,P. O. Barome,Pascal Bernard,N/A,N/A,N/A
Cards Against Humanity,Josh Dillon,Daniel Dranove,Eli Halpern,Ben Hantoot,N/A
Three Days of Glory 1805,Frédéric Bey,N/A,N/A,N/A,N/A
Intrigue City,Christos Giannakoulas,Manolis Zachariadis,N/A,N/A,N/A
Rotten Tomatoes: The Card Game,Ryan Manns,N/A,N/A,N/A,N/A
Football Highlights: The Dice Game,Ian Sebastian Bach,Mike Fitzgerald,N/A,N/A,N/A
Julian: Triumph Before the Storm,Joseph Miranda,N/A,N/A,N/A,N/A
The Deception of Antiques: 12 Chinese Zodiac Bronze Heads,Darren Black,Huang Yi Ming,N/A,N/A,N/A
Regimental Fire and Fury,Rich Hasenauer,N/A,N/A,N/A,N/A
Nur die Ziege zählt,Günter Burkhardt,N/A,N/A,N/A,N/A
