Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
The Twelve Doctors: Doctor Who Card Game,Mark Chaplin,N/A,N/A,N/A,N/A
All Things Zombie: The Boardgame,Ed Teixeira,Mark H. Walker,N/A,N/A,N/A
Wizard's Academy,Gregory Carslaw,N/A,N/A,N/A,N/A
Monad,Sid Sackson,N/A,N/A,N/A,N/A
Tanto Cuore: Winter Romance,N/A,N/A,N/A,N/A,N/A
Arbos,Martin Arnold,Armin Müller,N/A,N/A,N/A
Islebound: Emerald Edition,Ryan Laukat,N/A,N/A,N/A,N/A
Chariot Race,Matt Leacock,N/A,N/A,N/A,N/A
Hamsterbacke,Francesco Berardi,N/A,N/A,N/A,N/A
Mint Cooperative,Jonathan Gilmour-Long,Brian Lewis,N/A,N/A,N/A
Mint Tin Pirates,Kate Beckett,David Rene Miller,N/A,N/A,N/A
Dungeon Decorators,Jeff LaFlam,N/A,N/A,N/A,N/A
Architectura,Pavel Atamanchuk,N/A,N/A,N/A,N/A
House of Borgia,Scott Almes,N/A,N/A,N/A,N/A
Scuttle!,Peter C. Hayward,N/A,N/A,N/A,N/A
Monster Hunter World: The Board Game – Wildspire Waste,N/A,N/A,N/A,N/A,N/A
"Operation Typhoon: The German Assault on Moscow, 1941",Joe Angiolillo,Joseph M. Balkoski,N/A,N/A,N/A
Curators,Tove Jomer,Pablo Jomer,Jacob Westerlund,N/A,N/A
Funkoverse Strategy Game: Rick & Morty 100,Prospero Hall,Chris Rowlands,N/A,N/A,N/A
Marvel Villainous: Twisted Ambitions,Prospero Hall,Michael Mulvihill,Scott Rogers (II),N/A,N/A
The Sorcerer's Cave,Terence Peter Donnelly,N/A,N/A,N/A,N/A
No Retreat!: Polish & French Fronts,Carl Paradis,N/A,N/A,N/A,N/A
Ominoes,Andrew Harman,N/A,N/A,N/A,N/A
Asteriated Grail,Athrun,N/A,N/A,N/A,N/A
TROLL,Kouji Kimura,Jun Sasaki,N/A,N/A,N/A
War and Peace: Game of the Napoleonic Wars,John W Gant,Mark McLaughlin,N/A,N/A,N/A
Freeman's Farm 1777,Maurice Suckling,N/A,N/A,N/A,N/A
A Gleam of Bayonets: The Battle of Antietam,Richard H. Berg,N/A,N/A,N/A,N/A
Promised Land: 1250-587 BC,Gary Dicken,Steve Kendall,Phil Kendall,N/A,N/A
The Stock Car Championship Racing Card Game,Michael Garton,John McLaughlin,N/A,N/A,N/A
Disney Gargoyles: Awakening,Nate Heiss,N/A,N/A,N/A,N/A
30 Seconds: Everyday Life,Calie Esterhuyse,N/A,N/A,N/A,N/A
Carthage,Luke Seinen,N/A,N/A,N/A,N/A
Railroad Tiles,Hjalmar Hach,Lorenzo Silva,N/A,N/A,N/A
Solar City,Viola Kijowska,Marcin Senior Ropka,N/A,N/A,N/A
Typewriter,Tim Fowers,N/A,N/A,N/A,N/A
WARS Trading Card Game,Joe Alread,Michael Girard,Chuck Kallenbach,Tom Lischke,N/A
Hecatomb,Mike Elliott,Jonathan Tweet,N/A,N/A,N/A
Wizards,Thomas J. Mosbø,Coral J. F. Mosbø,N/A,N/A,N/A
World at War: The Untold Stories,Mark H. Walker,N/A,N/A,N/A,N/A
Drop Drive,Scott R. Smith,N/A,N/A,N/A,N/A
Triumph of Chaos v.2 (Deluxe Edition),David Dockter,N/A,N/A,N/A,N/A
Black Hole Buccaneers,Peter Langkjær Møller,N/A,N/A,N/A,N/A
Catalyst,Per Abrahamsson,Martino Chiacchiera,Roberto Corbelli,David Fröjmark,Sergio Roscini
Deathwatch: Overkill,N/A,N/A,N/A,N/A,N/A
Phantom Fury,Laurent Closier,N/A,N/A,N/A,N/A
Ahau: Rulers of Yucatán,Tamás Oláh,N/A,N/A,N/A,N/A
Bukiet,Wouter van Strien,N/A,N/A,N/A,N/A
Mr. President,Jack Carmichael,N/A,N/A,N/A,N/A
Sports Illustrated Baseball,David S. Neft,N/A,N/A,N/A,N/A
Joan of Arc,Pascal Bernard,N/A,N/A,N/A,N/A
Tracks: Siren Bay,Juan Rodriguez,Christian Rubiella,N/A,N/A,N/A
Peak Oil: Profiteer,Tobias Gohrbandt,Heiko Günther,N/A,N/A,N/A
Warband: Against the Darkness,Micah Fuller,N/A,N/A,N/A,N/A
Cutthroat Caverns: Anniversary Edition,Curt Covert,N/A,N/A,N/A,N/A
