Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
The Great Patriotic War: Nazi Germany vs. the Soviet Union,Frank Chadwick,Brad R. Hay,N/A,N/A,N/A
Der Herr der Ringe: Die Zwei Türme,J. R. R. Hering,N/A,N/A,N/A,N/A
Inquisitor,Gavin Thorpe,N/A,N/A,N/A,N/A
Empire,Todd Sanders,N/A,N/A,N/A,N/A
Cover Up,Rudell Design,N/A,N/A,N/A,N/A
In a Flash Firefighters,Rudi Biber,N/A,N/A,N/A,N/A
"Battle of Lobositz, October 1, 1756",Christopher Salander,N/A,N/A,N/A,N/A
Abra Chadabra,Guillaume Labrousse,N/A,N/A,N/A,N/A
Spanta,Lorena Gestido,Javier Martínez Gómez,N/A,N/A,N/A
"Dawn of Empire: The Spanish American Naval War in the Atlantic, 1898",Stephen Newberg,N/A,N/A,N/A,N/A
Scavengers,John Werner,N/A,N/A,N/A,N/A
Ironman Football,Randy Moorehead,N/A,N/A,N/A,N/A
Pass-Ackwords,David Arnott,Aaron Weissblum,N/A,N/A,N/A
The Court of Xiang Chi,Todd Sanders,N/A,N/A,N/A,N/A
Tallywood Rally,Drake Villareal,N/A,N/A,N/A,N/A
Miss Monster,Christophe Boelinger,Ludovic Maublanc,N/A,N/A,N/A
Clue: Disney Villains,N/A,N/A,N/A,N/A,N/A
Rocroi: 19 May 1643 – The End of Spanish Ascendancy,Linda Mosca,N/A,N/A,N/A,N/A
These Brave Fellows,Andy Nunez,Lembit Tohver,N/A,N/A,N/A
Outer Space: The Galaxy-Building Card Game,N/A,N/A,N/A,N/A,N/A
Flapjacks & Sasquatches Dice Game,Jay Little,Jeff Tidball,N/A,N/A,N/A
Road To Lord,Ryo Nakamura (中村 良),N/A,N/A,N/A,N/A
Taco Kitten Pizza,Dave Campbell (II),Thierry Denoual,N/A,N/A,N/A
Decision: Iraq,Joseph Miranda,N/A,N/A,N/A,N/A
"The Battle of Moscow: The German Drive on Moscow, 1941",David Williams (I),Ty Bomba,N/A,N/A,N/A
Stake Your Claim,Wolfgang Kramer,N/A,N/A,N/A,N/A
QUIZscape,White Castle,Arno Steinwender,N/A,N/A,N/A
Bergnein,André Forsblom,Alexander Kandiloros,N/A,N/A,N/A
Plateau X,Hendrik Simon,N/A,N/A,N/A,N/A
Murder in Greenrock Village: Hotel,Arthur Tebbe,N/A,N/A,N/A,N/A
Wiedeń 1683,Dariusz Góralski,N/A,N/A,N/A,N/A
Oddly Obvious!,(Uncredited),N/A,N/A,N/A,N/A
Stratego Quick Battle,N/A,N/A,N/A,N/A,N/A
Renfield,James Ernest,N/A,N/A,N/A,N/A
Münchhausen,Thomas Schneider Axmann,N/A,N/A,N/A,N/A
De Mol,Arthur Tebbe,N/A,N/A,N/A,N/A
The High Kings of Tara,Murray Heasman,N/A,N/A,N/A,N/A
Te Kuiti,William Baldwin (I),Jim Harmon,N/A,N/A,N/A
Double Feature,John Kovalic,JonMichael Rasmus,John Sams,Sean Weitner,N/A
A Greek Tragedy: The Italian Invasion of Greece 1940-1941,Richard H. Berg,Dirk Blennemann,N/A,N/A,N/A
War of 1812,Joseph Miranda,N/A,N/A,N/A,N/A
Dr. Seuss: Merry Grinchmas! Game,Funko Games,N/A,N/A,N/A,N/A
Villains and Vigilantes Card Game,Ben Swainbank,N/A,N/A,N/A,N/A
"Candy, Spiders, Leopards",HoFゲームズ,N/A,N/A,N/A,N/A
Murder on the Cosmic Express,Stephen Eckman,N/A,N/A,N/A,N/A
Timberland,Klaus Teuber,N/A,N/A,N/A,N/A
"Fornovo 1495: Dawn of the Italian Wars, 1495-1525",Brien J. Miller,N/A,N/A,N/A,N/A
The Fury of the Norsemen,Kevin Hendryx,N/A,N/A,N/A,N/A
Vampir Mau Mau,Peter Neugebauer,N/A,N/A,N/A,N/A
Dr. McNinja's Legendary Showdown,Blake Hansen,N/A,N/A,N/A,N/A
LetterTricks,Christopher Wray,N/A,N/A,N/A,N/A
Spot On,Günter Burkhardt,N/A,N/A,N/A,N/A
"The Greek Civil War, 1947-49",Brian Train,N/A,N/A,N/A,N/A
UNO: The Simpsons – Special Edition Card Game,(Uncredited),N/A,N/A,N/A,N/A
Norway 1940,Joseph Miranda,N/A,N/A,N/A,N/A
13 Monsters,Rens Willemsen,N/A,N/A,N/A,N/A
Magia Cum Laude,Conrad Hamel,N/A,N/A,N/A,N/A
West Riding,Han Heidema,N/A,N/A,N/A,N/A
Village Builder,Janine Viglietti,N/A,N/A,N/A,N/A
Belisarius: The Byzantine Empire Strikes,Joseph Miranda,N/A,N/A,N/A,N/A
Menu Mash-Up,Karen Hudes,N/A,N/A,N/A,N/A
New York Kings,Arnaud Ladagnous,N/A,N/A,N/A,N/A
Trade,Rudolf Ross,N/A,N/A,N/A,N/A
Brutus,Frédéric Bizet,Michel Bussi,N/A,N/A,N/A
Taco Cat Goat Cheese Pizza: Halloween Special Edition,Dave Campbell (II),N/A,N/A,N/A,N/A
Nibble,Jared McComb,N/A,N/A,N/A,N/A
Rock Paper Scissors: Deluxe Edition,Jeff Kornberg,N/A,N/A,N/A,N/A
Play on Wordz,Theo Coster,Ora Coster,N/A,N/A,N/A
Silly Seance,Ally Steven Severi,N/A,N/A,N/A,N/A
Hawken: Real-Time Card Game – Sharpshooter vs. Bruiser,Matt Hyra,N/A,N/A,N/A,N/A
Tan-tan Caravan,Alexey Konnov,Alexey Paltsev,Anatoliy Shklyarov,N/A,N/A
Disney: Mickey's Christmas Carol,Fertessa Allyse,N/A,N/A,N/A,N/A
HE.R.O,Robert Schappacher,N/A,N/A,N/A,N/A
H.I.D.E.: Hidden Identity Dice Espionage,Giung Kim,N/A,N/A,N/A,N/A
Coloretto,Christian Raffeiner,H. Walch,N/A,N/A,N/A
Nordlingen: 6 September 1634 – Triumph of the Imperialists,Tom Walczyk,N/A,N/A,N/A,N/A
Crossbows and Cannon II,Robert G. Markham,N/A,N/A,N/A,N/A
Dabble,George Weiss,N/A,N/A,N/A,N/A
Long Short,L. Hensley,N/A,N/A,N/A,N/A
Flames of War: Firestorm Campaign – Operation Bagration,Ken Camel,Mike Haught,Phil Yates,N/A,N/A
Bharg,P. D. Magnus,N/A,N/A,N/A,N/A
D. Afonso Henriques,Gil d'Orey,Antonio Sousa Lara,N/A,N/A,N/A
Vietnam: Rumor of War,Adam Starkweather,N/A,N/A,N/A,N/A
February,Christopher Wray,N/A,N/A,N/A,N/A
"Xenophon: 10,000 Against Persia",Joseph Miranda,N/A,N/A,N/A,N/A
Monster Maker 30th Anniversary Remake Edition,Ginichiro Suzuki,N/A,N/A,N/A,N/A
Legends of Robin Hood,Courtney F. Allen,N/A,N/A,N/A,N/A
Catherine the Great,Joseph Miranda,N/A,N/A,N/A,N/A
Hammer's Slammers,Jim Griffin,H. N. Voss,Neil Zimmerer,N/A,N/A
Die Insel der steinernen Wächter,Claus Kuderna,N/A,N/A,N/A,N/A
Red Army: The Destruction of Army Group Center,John Astell,Frank Chadwick,N/A,N/A,N/A
Tell Tale,Fabien Bleuze,Yves Hirschfeld,N/A,N/A,N/A
Swordfish,Pierluigi Frumusa,Davide Rizzi,N/A,N/A,N/A
League of Infamy,James M. Hewitt,Sophie Williams,N/A,N/A,N/A
Hits & Outs,Ronald Halliday,N/A,N/A,N/A,N/A
Dinodocus,Alban Nanty,N/A,N/A,N/A,N/A
Sword & Shield,Robert G. Markham,N/A,N/A,N/A,N/A
Avalon: The Riven Veil,Jamie Jolly,N/A,N/A,N/A,N/A
GobbleStones,Stephen Glenn,N/A,N/A,N/A,N/A
Medieval Battle,Andrzej Kurek,N/A,N/A,N/A,N/A
