Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Southern Front: Race for the Turkish Straits,Frank Chadwick,N/A,N/A,N/A,N/A
Rogue Dungeon: 2nd Edition,Albert Danysh,Chad Randall Maniccia,N/A,N/A,N/A
Dabba Walla,Felix Leder,Patricia Limberger,N/A,N/A,N/A
Xanadú,Javier Velásquez,N/A,N/A,N/A,N/A
Battlecrest: Fellwoods Base Game,Dustin Dobson,Milan Zivkovic,N/A,N/A,N/A
BUS,Chris Handy (I),N/A,N/A,N/A,N/A
Shadows in the Forest,Walter Kraul,N/A,N/A,N/A,N/A
The Ratcatcher: The Solo Adventure Game,Matthew Aslin,N/A,N/A,N/A,N/A
Game of Thrones: Oathbreaker,Kevin Spak,N/A,N/A,N/A,N/A
Tomb: Cryptmaster,Brent Keith,N/A,N/A,N/A,N/A
Iberian Rails,Tony Chen,N/A,N/A,N/A,N/A
Piratenbillard,Reinhold Wittig,N/A,N/A,N/A,N/A
Dustbiters,Robbie Fraser,Jan Willem Nijman,Terri Vellmann,N/A,N/A
Bring Out Yer Dead,Max Holliday,Arron Watts,N/A,N/A,N/A
APBA Pro Baseball,Dick Seitz,N/A,N/A,N/A,N/A
This War Without an Enemy,Scott H. Moore,N/A,N/A,N/A,N/A
Wings of Glory: WW2 Battle of Britain Starter Set,Andrea Angiolino,Pier Giorgio Paglia,N/A,N/A,N/A
Lock 'n Load: Heroes of the Blitzkrieg,Olivier Revenu,N/A,N/A,N/A,N/A
Regatta,Frank Thibault,N/A,N/A,N/A,N/A
M.U.L.E. The Board Game,Heikki Harju,N/A,N/A,N/A,N/A
Breakaway Rider,Pierre Jacquot,N/A,N/A,N/A,N/A
"Warhammer 40,000 (Tenth Edition)",N/A,N/A,N/A,N/A,N/A
Bone Wars,Wim Goossens,N/A,N/A,N/A,N/A
Quartermaster General: East Front,Ian Brody,N/A,N/A,N/A,N/A
The Banishing,Sean Rumble,N/A,N/A,N/A,N/A
Stargrave: Science Fiction Wargames in the Ravaged Galaxy,Joseph McCullough,N/A,N/A,N/A,N/A
Gen7: A Crossroads Game,Steve Nix,N/A,N/A,N/A,N/A
Metrorunner,Stephen Kerr,N/A,N/A,N/A,N/A
Tiny Turbo Cars,Hjalmar Hach,Alessandro Manuini,Jonathan Panada,Laura Severino,Giulia Tamagni
Dinosaurs of the Lost World,Mick Uhl,Don Greenwood,Don Greenwood,N/A,N/A
Santy Anno,Alain Orban,N/A,N/A,N/A,N/A
Mega Man Pixel Tactics: Mega Man Blue,"D. Brad Talton, Jr.",N/A,N/A,N/A,N/A
Smolensk: Barbarossa Derailed,Dean Essig,Hans Kishel,John Kisner,N/A,N/A
Orcs Orcs Orcs,Frank Thyben,N/A,N/A,N/A,N/A
Sunken City,Michael Kiesling,Wolfgang Kramer,N/A,N/A,N/A
Bobby Lee: The Civil War in Virginia 1861-1865,Tom Dalgliesh,N/A,N/A,N/A,N/A
Behind,Cédric Millet,N/A,N/A,N/A,N/A
Family Inc.,Reiner Knizia,N/A,N/A,N/A,N/A
Storm Raiders,Shem Phillips,N/A,N/A,N/A,N/A
Magic Keys,Markus Slawitscheck,Arno Steinwender,N/A,N/A,N/A
Tanto Monta: The Rise of Ferdinand & Isabella 1470-1516,Carlos Diaz Narvaez,N/A,N/A,N/A,N/A
Break the Cube,Ryohei Kurahashi,N/A,N/A,N/A,N/A
Kakerlakensuppe,Jacques Zeimet,N/A,N/A,N/A,N/A
Little Devils,Michael Feldkötter,N/A,N/A,N/A,N/A
