Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Raiders and Traders: The Heroic Age of Greece,Donald A. Dupont,N/A,N/A,N/A,N/A
Knights of Ten,Scot Anderson,Derek Jordan,N/A,N/A,N/A
Kenta,Perepau Llistosella,N/A,N/A,N/A,N/A
MONSTArgh!,Paz Navarro Moreno,N/A,N/A,N/A,N/A
Animouv,Martin Nedergaard Andersen,N/A,N/A,N/A,N/A
Kalifiko,Alexis Gravy,N/A,N/A,N/A,N/A
Thricewise,P. D. Magnus,N/A,N/A,N/A,N/A
Michigan Rummy,N/A,N/A,N/A,N/A,N/A
Darter,Dove Byrne,Jason Conkey,N/A,N/A,N/A
Julius Caesar: Game of the Gallic Wars,Richard H. Berg,N/A,N/A,N/A,N/A
Pochspiel,(Uncredited),N/A,N/A,N/A,N/A
Court of the Dead: Dark Harvest,Ben Kepner,N/A,N/A,N/A,N/A
Dungeon Royale,N/A,N/A,N/A,N/A,N/A
Kuhlorado,Reinhard Staupe,N/A,N/A,N/A,N/A
Drinking Quest,Jason Anarchy,N/A,N/A,N/A,N/A
Aether,Touko Tahkokallio,N/A,N/A,N/A,N/A
Icing on the Cake,Isaac Meyer,N/A,N/A,N/A,N/A
Flix,Kris Burm,N/A,N/A,N/A,N/A
Monster Maker,Ginichiro Suzuki,N/A,N/A,N/A,N/A
Cults Across America,Jeff Tidball,N/A,N/A,N/A,N/A
Roma,Marco Donadoni,N/A,N/A,N/A,N/A
Gates of Niflheim,Adam L Dobbyns,Tom Frank,Wes Johnson,Marco Pecota,N/A
Dale un piñatazo,Karla Günz,N/A,N/A,N/A,N/A
Gun It,Randy O'Connor,N/A,N/A,N/A,N/A
Mini Crimes: The Strange Cup,Remo Conzadori,Simone sime Peracchi,Francesco Pieraccini,Fabio Trudu,N/A
Mustangs and Messerschmitts,Rockland Russo,N/A,N/A,N/A,N/A
