Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Bear Raid,Ryan Courtney,N/A,N/A,N/A,N/A
"1066, Tears to Many Mothers: The Battle of Hastings",Tristan Hall,N/A,N/A,N/A,N/A
Stonewall Jackson's Way II: Battles of Bull Run,Joseph M. Balkoski,Ed Beach,Mike Belles,Chris Withers,N/A
Comet,Peter Prinz,N/A,N/A,N/A,N/A
Wok Star,Tim Fowers,N/A,N/A,N/A,N/A
Martian Dice,Scott Almes,N/A,N/A,N/A,N/A
Loopin' Chewie,(Uncredited),N/A,N/A,N/A,N/A
Tales of the Arthurian Knights,Eric Goldberg,Andrew Parks,N/A,N/A,N/A
Guild Ball,Mat Hart,Richard Loxam,N/A,N/A,N/A
Bargain Basement Bathysphere,Scott Slomiany,N/A,N/A,N/A,N/A
Tipperary,Günter Burkhardt,N/A,N/A,N/A,N/A
Praetor,Andrei Novac,N/A,N/A,N/A,N/A
Time's Up! Academy,Peter Sarrett,N/A,N/A,N/A,N/A
Jet Set,Kris Gould,N/A,N/A,N/A,N/A
Solstis,Bruno Cathala,Corentin Lebrat,N/A,N/A,N/A
Yummy Yummy Monster Tummy,Andreas Wilde,N/A,N/A,N/A,N/A
Mégawatts,Friedemann Friese,Friedemann Friese,N/A,N/A,N/A
Arcana Rising,Tim Armstrong (II),N/A,N/A,N/A,N/A
Enchanted Plumes,Brendan Hansen,N/A,N/A,N/A,N/A
Duos,Johannes Schmidauer-König,N/A,N/A,N/A,N/A
Hooky,Friends of Aseema,James Miller (I),N/A,N/A,N/A
7 Ronin,Marek Mydel,Piotr Stankiewicz,N/A,N/A,N/A
Chomp,Clarence Simpson,N/A,N/A,N/A,N/A
EXIT: The Game – The Professor's Last Riddle,Inka Brand,Markus Brand,N/A,N/A,N/A
Orapa Mine,Junghee Choi,Wanjin Gill,N/A,N/A,N/A
Nyakuza,Reiner Knizia,N/A,N/A,N/A,N/A
Rescue Polar Bears: Data & Temperature,Jog Kung,Huang Yi Ming,N/A,N/A,N/A
Firefly Fluxx,Andrew Looney,N/A,N/A,N/A,N/A
Marvel Dice Throne: Captain Marvel v. Black Panther,Gavan Brown,Nate Chatellier,Manny Trembley,N/A,N/A
Bargain Hunter,Uwe Rosenberg,Herr Rosenberg's,N/A,N/A,N/A
Colonia,Dirk Henn,N/A,N/A,N/A,N/A
Hickory Dickory,Sawyer West,N/A,N/A,N/A,N/A
Luna Maris,Ricardo Amaral,N/A,N/A,N/A,N/A
Run Fight or Die: Reloaded,Richard Launius,Jason Maxwell,N/A,N/A,N/A
Imperial Settlers: Roll & Write,Ignacy Trzewiczek,N/A,N/A,N/A,N/A
Darjeeling,Günter Burkhardt,N/A,N/A,N/A,N/A
Hand of Fate: Ordeals,Barantas,N/A,N/A,N/A,N/A
Block and Key,David Van Drunen,N/A,N/A,N/A,N/A
Timeline: American History,Frédéric Henry,N/A,N/A,N/A,N/A
Rome in a Day,Evgeny Petrov,N/A,N/A,N/A,N/A
Tuki,Grzegorz Rejchtman,N/A,N/A,N/A,N/A
Magnastorm,Bauldric & Friends,Maximilian Maria Thiel,N/A,N/A,N/A
Munchkin Cthulhu,J. H. G. Hendriks,Steve Jackson (I),N/A,N/A,N/A
Shanghaien,Roman Pelek,Michael Schacht,N/A,N/A,N/A
1844/1854,Helmut Ohley,"Leonhard ""Lonny"" Orgler",N/A,N/A,N/A
Milestones,Stefan Dorra,Ralf zur Linde,N/A,N/A,N/A
Dungeon Command: Blood of Gruumsh,Chris Dupuis,Peter Lee,Kevin Tatroe,Rodney Thompson,N/A
Beasts of Balance,George Buckenham,Alex Fleetwood,N/A,N/A,N/A
Unpublished Prototype,(Uncredited),N/A,N/A,N/A,N/A
Spy Club,Randy Hoyt,Jason D. Kingsley,N/A,N/A,N/A
Monopoly Deal,Katharine Chapman,N/A,N/A,N/A,N/A
Aquädukt,Bernhard Weber,N/A,N/A,N/A,N/A
Mutabo,Kathi Kappler,Johann Rüttinger,N/A,N/A,N/A
Rolling America,Hisashi Hayashi,N/A,N/A,N/A,N/A
Dragoon,Jake Given,Zach Given,N/A,N/A,N/A
Russian Front,Neil Zimmerer,S. Craig Taylor,James Meldrum,N/A,N/A
Dragonrealm,Darren Kisgen,N/A,N/A,N/A,N/A
String Railway,Hisashi Hayashi,N/A,N/A,N/A,N/A
"Men of Iron Battles Tri-Pack: Men of Iron, Infidel, Blood & Roses",Richard H. Berg,Richard H. Berg,Mike Lemick,Ralph Shelton,N/A
Bad Bones,David Flies,N/A,N/A,N/A,N/A
Healthy Heart Hospital,Scott Nelson,Anna-Marie Nelson,N/A,N/A,N/A
EXIT: The Game – The Lord of the Rings: Shadows over Middle-earth,Inka Brand,Markus Brand,N/A,N/A,N/A
Trick Shot,Artyom Nichipurov,N/A,N/A,N/A,N/A
Haru Ichiban,Bruno Cathala,N/A,N/A,N/A,N/A
Exploding Kittens,Matthew Inman,Elan Lee,Shane Small,N/A,N/A
For the King (and Me),Steve Finn,N/A,N/A,N/A,N/A
Elfenroads,Alan R. Moon,N/A,N/A,N/A,N/A
Livingstone,Benjamin Schwer,N/A,N/A,N/A,N/A
Wing Leader: Victories 1940-1942,Lee Brimmicombe-Wood,N/A,N/A,N/A,N/A
"Pacific War: The Struggle Against Japan, 1941-1945 (Second Edition)",Mark Herman,N/A,N/A,N/A,N/A
Band of Brothers: Ghost Panzer,Jim Krohn,N/A,N/A,N/A,N/A
Ticket to Ride: The Card Game,Alan R. Moon,N/A,N/A,N/A,N/A
Specter Ops: Broken Covenant,Emerson Matsuuchi,N/A,N/A,N/A,N/A
The Lost Code,Leo Colovini,N/A,N/A,N/A,N/A
Bandida,Martin Nedergaard Andersen,N/A,N/A,N/A,N/A
Battleground,Robert Dougherty,Chad Ellis,Scott Garner,Marcus Giegerich,N/A
Star Trek: Expeditions,Reiner Knizia,N/A,N/A,N/A,N/A
Baltimore & Ohio,John Bohrer,N/A,N/A,N/A,N/A
Cosmic Colonies,Scott Almes,N/A,N/A,N/A,N/A
War and Peace,Mark McLaughlin,Mark McLaughlin,Frank Davis,Mark McLaughlin,Frank Davis
Neuland,Peter Eggert,Tobias Stapelfeldt,N/A,N/A,N/A
Dune: A Game of Conquest and Diplomacy,Bill Eberle,Jack Kittredge,Peter Olotka,Greg Olotka,Jack Reda
Bardsung,Mat Hart,Sherwin Matthews,Fraser McFetridge,N/A,N/A
Dark Souls: The Card Game,David Carl,N/A,N/A,N/A,N/A
Cloud City,Phil Walker-Harding,N/A,N/A,N/A,N/A
Atheneum: Mystic Library,L'Atelier,N/A,N/A,N/A,N/A
Mega Empires: The West,Flo de Haan,Gerart de Haan,John Rodriguez,Francis Tresham,N/A
Tarot,(Uncredited),N/A,N/A,N/A,N/A
Gosu X,N/A,N/A,N/A,N/A,N/A
Shifting Sands: The Campaign for North Africa  1940-1943,Michael Rinella,Michael Rinella,N/A,N/A,N/A
Vengeance,Gordon Calleja,N/A,N/A,N/A,N/A
Deadlands: Doomtown,Dave Williams (II),N/A,N/A,N/A,N/A
Sator Arepo Tenet Opera Rotas,Enrico Pesce,Federica Rinaldi,N/A,N/A,N/A
The Witcher Adventure Game,Ignacy Trzewiczek,N/A,N/A,N/A,N/A
Timeline: Americana,Frédéric Henry,N/A,N/A,N/A,N/A
Runewars Miniatures Game,Andrew Fischer,N/A,N/A,N/A,N/A
Spectral,Ryan Courtney,N/A,N/A,N/A,N/A
Deckscape: The Mystery of Eldorado,Martino Chiacchiera,Silvano Sorrentino,N/A,N/A,N/A
Comuni,Acchittocca,Flaminia Brasini,Virginio Gigli,Stefano Luperto,Antonio Tinto
Arkwright: The Card Game,Stefan Risthaus,N/A,N/A,N/A,N/A
