Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Dead Drop,Jason Kotarski,N/A,N/A,N/A,N/A
Waffle Time,Maxime Demeyere,N/A,N/A,N/A,N/A
Euphrates & Tigris: Contest of Kings,Reiner Knizia,N/A,N/A,N/A,N/A
Plantopia: The Card Game,Daryl Chow,N/A,N/A,N/A,N/A
Tutankhamun,Reiner Knizia,N/A,N/A,N/A,N/A
Die Säulen der Erde: das Kartenspiel,Michael Rieneck,N/A,N/A,N/A,N/A
Car Wars (Sixth Edition),Samuel Mitschke,Randy Scheunemann,N/A,N/A,N/A
Città-Stato,Simone Cerruti Sola,N/A,N/A,N/A,N/A
"The Dark Sands: War in North Africa, 1940-42",Ted Raicer,N/A,N/A,N/A,N/A
Turbo Taxi,Friedemann Friese,N/A,N/A,N/A,N/A
The Belgian Beers Race,Michaël Boutriaux,N/A,N/A,N/A,N/A
Six Making,József Dorsonczky,N/A,N/A,N/A,N/A
Roll & Raid,Jesús Fuentes,N/A,N/A,N/A,N/A
China Rails,Michael Dreiling,N/A,N/A,N/A,N/A
Jiangnan: Life of Gentry,DuGuWei,N/A,N/A,N/A,N/A
Colourbrain,Tristan Williams,N/A,N/A,N/A,N/A
Tetris,Phil Walker-Harding,N/A,N/A,N/A,N/A
Duell,Reiner Knizia,N/A,N/A,N/A,N/A
Ducks in Tow,Stephanie Kwok,N/A,N/A,N/A,N/A
Medioevo Universale,Paolo Bertollo,Nicola Iannone,Paolo Mazza,Michele Quondam,Simone Silini
Gates of Delirium,Jordan Goddard,Mandy Goddard,N/A,N/A,N/A
Password,(Uncredited),N/A,N/A,N/A,N/A
Yeti,Benjamin Schwer,N/A,N/A,N/A,N/A
Star Trek: The Next Generation Fluxx,Andrew Looney,N/A,N/A,N/A,N/A
Meduris: Der Ruf der Götter,Stefan Dorra,Ralf zur Linde,N/A,N/A,N/A
Mafiozoo,Rüdiger Dorn,N/A,N/A,N/A,N/A
Spotlight,Hjalmar Hach,Lorenzo Silva,N/A,N/A,N/A
The Stifling Dark,Jeremy Geenen,Ethan Janssen,Matt Rayford,N/A,N/A
Shadows of Brimstone: Swamps of Death (Revised Edition),Jason C. Hill,N/A,N/A,N/A,N/A
Escape from Stalingrad Z,Marco Pecota,N/A,N/A,N/A,N/A
Camel Up: Off Season,Stefan Kloß,Anna Oppolzer,N/A,N/A,N/A
Kosmonauts,Nadezhda Penkrat,Yury Yamshchikov,N/A,N/A,N/A
On the Rocks,Michael Pittre,Christina Pittre,N/A,N/A,N/A
Knight Fall,T. Alex Davis,Ryan Laukat,N/A,N/A,N/A
Dungeon Rush,Rustan Håkansson,Eli Håkansson,N/A,N/A,N/A
Make 'n' Break,Jack Lawson,Andrew Lawson,N/A,N/A,N/A
Sicily II,Dean Essig,N/A,N/A,N/A,N/A
Sola Fide: The Reformation,Christian Leonhard,Jason Matthews,N/A,N/A,N/A
Oware,(Uncredited),N/A,N/A,N/A,N/A
