Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Song of Drums and Shakos,Sergio Laliscia,N/A,N/A,N/A,N/A
Château,Martin van Rossum,N/A,N/A,N/A,N/A
Roman Civil War,Joseph Miranda,N/A,N/A,N/A,N/A
Goths Save The Queen,Vincent Bonnard,N/A,N/A,N/A,N/A
Super Farmer,Karol Borsuk,N/A,N/A,N/A,N/A
Twilight City,Pierrot,N/A,N/A,N/A,N/A
Dino Twist,Bertrand Arpino,N/A,N/A,N/A,N/A
Hameln,Gordon Lamont,Fraser Lamont,N/A,N/A,N/A
Polizei-Alarm!,Kai Haferkamp,Markus Nikisch,N/A,N/A,N/A
Skirmish,(Uncredited),N/A,N/A,N/A,N/A
Schildi Schildkröte,Ronald Hofstätter,N/A,N/A,N/A,N/A
Alien 51: El ascensor,Lorena Gestido,Javier Martínez Gómez,N/A,N/A,N/A
PANDA,Adrie Drent,N/A,N/A,N/A,N/A
Können Schweine fliegen?,Sonja Häßler,N/A,N/A,N/A,N/A
Wink: Nest of Spies,Friedhelm Krahwinkel,N/A,N/A,N/A,N/A
Pikto,Chikasuzu (ちかすず),N/A,N/A,N/A,N/A
Trial of The Gods,N/A,N/A,N/A,N/A,N/A
6x6 TALES,Jack Darwid,N/A,N/A,N/A,N/A
French and Indian War 1757-1759,Mike Wylie,Grant Wylie,N/A,N/A,N/A
Widget Ridge,Ian Taylor,N/A,N/A,N/A,N/A
DC Deck-Building Game: Rivals – Shazam! vs Black Adam,Nathaniel Yamaguchi,N/A,N/A,N/A,N/A
The Long Road,Marco Canetta,Stefania Niccolini,N/A,N/A,N/A
I Am the Fourth Wall,Damien Schneider,N/A,N/A,N/A,N/A
Wicked Cribbage,Jamison Klagmann,N/A,N/A,N/A,N/A
"Musket & Pike: Tactical Combat, 1550-1680",John Young,Arnold Hendrick,N/A,N/A,N/A
"Warhammer 40,000: Heroes of Black Reach – Drop Zone Demo Kit",Yann and Clem,N/A,N/A,N/A,N/A
Utopian Rummy,Sheamus Parkes,N/A,N/A,N/A,N/A
Lawyer Up: Season 2,Samuel Bailey,Mike Gnade,N/A,N/A,N/A
Sandwich Wars,Martín Oddino,N/A,N/A,N/A,N/A
Witchcraft: Moonlight Magic,Maxine Metzger,N/A,N/A,N/A,N/A
Republic of Virtue,Amabel Holland,N/A,N/A,N/A,N/A
Wok on Fire,Chen Po-Chiao,N/A,N/A,N/A,N/A
