Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Upon a Salty Ocean,Marco Pranzo,N/A,N/A,N/A,N/A
Rainforest,Johannes Goupy,N/A,N/A,N/A,N/A
Sherlock: Propagation,Martí Lucas Feliu,Josep Izquierdo Sánchez,N/A,N/A,N/A
1844: Schweiz,Peter Minder,Helmut Ohley,N/A,N/A,N/A
Ruins,John D. Clair,N/A,N/A,N/A,N/A
Assault of the Giants,Andrew Parks,N/A,N/A,N/A,N/A
Venture,Sid Sackson,N/A,N/A,N/A,N/A
Star Trek Deck Building Game: The Original Series,Alex Bykov,N/A,N/A,N/A,N/A
25 Words or Less,Bruce Sterten,N/A,N/A,N/A,N/A
Lunar Base,Kaido Koort,Martin Paroll,Joosep Simm,Silver Türk,N/A
Power Grid: Outpost,Friedemann Friese,N/A,N/A,N/A,N/A
The Isle of Cats Duel,Frank West,N/A,N/A,N/A,N/A
Coral,Tangi Tabuteau,N/A,N/A,N/A,N/A
VOLT: Robot Battle Arena,Emerson Matsuuchi,N/A,N/A,N/A,N/A
Relics of Rajavihara,Joe Slack,N/A,N/A,N/A,N/A
"Algae, Inc.",Julia Thiemann,Christoph Waage,N/A,N/A,N/A
The Road,Ÿøssef Fårhi,N/A,N/A,N/A,N/A
The Cards of Cthulhu,Ian Richard,N/A,N/A,N/A,N/A
Wings of Glory: WW1 Duel Pack,Andrea Angiolino,Pier Giorgio Paglia,N/A,N/A,N/A
Time of Empires,David Simiand,Pierre Voyé,N/A,N/A,N/A
Incursion,Jim Bailey,N/A,N/A,N/A,N/A
Tiny Epic Crimes,Scott Almes,N/A,N/A,N/A,N/A
Sweet Mess: Pastry Competition,Jonny Pac,Yoma,Antonio Zax,N/A,N/A
Necromolds: Monster Battles,Clint Bohaty,N/A,N/A,N/A,N/A
FateFlip: Washed Ashore,Johannes Krenner,N/A,N/A,N/A,N/A
History Maker Baseball,Keith Avallone,N/A,N/A,N/A,N/A
Penguin Airlines,Jesús Fuentes,Javier Martínez Gómez,N/A,N/A,N/A
Classic Art,Reiner Knizia,N/A,N/A,N/A,N/A
New York,Dirk Henn,Dirk Henn’s,N/A,N/A,N/A
Kabuto Sumo: Sakura Slam,John Brieger,Michael Dunsmore,Tony Miller,N/A,N/A
Criss Cross,Reiner Knizia,N/A,N/A,N/A,N/A
Vadoran Gardens,Frank West,N/A,N/A,N/A,N/A
"...and then, we held hands.",David Chircop,Yannick Massa,N/A,N/A,N/A
Skytear Horde: Monoliths,Giacomo Neri,Riccardo Neri,N/A,N/A,N/A
Space Marine,Graeme Davis,Jervis Johnson,N/A,N/A,N/A
Freedom!,Vangelis Bagiartakis,N/A,N/A,N/A,N/A
Rajas of the Ganges: Cards & Karma,Inka Brand,Markus Brand,N/A,N/A,N/A
Zen Garden,Mike Georgiou,N/A,N/A,N/A,N/A
Tumult Royale,Klaus Teuber,Benjamin Teuber,N/A,N/A,N/A
Lost Legacy: Third Chronicle – Sacred Grail & Staff of Dragons,Seiji Kanai,Hayato Kisaragi,N/A,N/A,N/A
Kill The Unicorns,Cyril Besnard,Loïc Chorvot,Alain Fondrille,N/A,N/A
Saints in Armor,David Ekberg,Brian Berg Asklev Hansen,N/A,N/A,N/A
Brick Party,Luca Bellini,N/A,N/A,N/A,N/A
No Retreat!: The North African Front,Carl Paradis,N/A,N/A,N/A,N/A
Urbino,Dieter Stein,N/A,N/A,N/A,N/A
Forum Romanum,Wolfgang Kramer,Wolfgang Kramer,N/A,N/A,N/A
Tricky Time Crisis,Jon Barron,N/A,N/A,N/A,N/A
Confusing Lands,Zak Eidsvoog,N/A,N/A,N/A,N/A
Nevada City,Alan D. Ernstein,N/A,N/A,N/A,N/A
Jolly & Roger,Shaun Graham,Scott Huntington,N/A,N/A,N/A
Sailing Toward Osiris,W. David MacKenzie,N/A,N/A,N/A,N/A
Heroscape Master Set: Age of Annihilation,Stephen Baker,Dan Blanchett,Rob Daviau,Matt Hyra,N/A
Epic Spell Wars of the Battle Wizards: Annihilageddon Deck-Building Game,Matt Dunn,Matt Hyra,Cory Jones,N/A,N/A
Air Force,S. Craig Taylor,Craig Taylor,Kevin Zucker,Kevin Zucker,N/A
Gustav Adolf the Great: With God and Victorious Arms,Ben Hull,N/A,N/A,N/A,N/A
Conquistador: The Age of Exploration – 1495-1600,Richard H. Berg,N/A,N/A,N/A,N/A
Steamwatchers,Marc Lagroy,N/A,N/A,N/A,N/A
Wings for the Baron (Second Edition),Dave Townsend,N/A,N/A,N/A,N/A
Blood Royale,Derek Carver,Paul Cockburn,N/A,N/A,N/A
Minerals,Magdalena Śliwińska,N/A,N/A,N/A,N/A
Papillon,J.B. Howell,N/A,N/A,N/A,N/A
Revolver 2: Last Stand at Malpaso,Leigh Caple,Mark Chaplin,N/A,N/A,N/A
Twilight Imperium,Christian T. Petersen,N/A,N/A,N/A,N/A
Vienna,Stefan Feld,N/A,N/A,N/A,N/A
Monster Crunch! The Breakfast Battle Game,Forrest-Pruzan Creative,Prospero Hall,Chris Rowlands,N/A,N/A
Bitter Woods Deluxe Edition,Randy Heller,N/A,N/A,N/A,N/A
Imperium Romanum II,Albert A. Nofi,N/A,N/A,N/A,N/A
Triplock,Adam Carlson,Josh J. Carlson,N/A,N/A,N/A
The Royal Limited,Scott Almes,N/A,N/A,N/A,N/A
Knister,Heinz Wüppen,N/A,N/A,N/A,N/A
Under the Shadow of the Dragon,Lutz Stepponat,N/A,N/A,N/A,N/A
Silver Dagger,Ted Alspach,N/A,N/A,N/A,N/A
Penny Black,Dylan Mangini,Aaron Mesburne,N/A,N/A,N/A
Magic Maze Kids,Kasper Lapp,N/A,N/A,N/A,N/A
Ticket to Ride: Northern Lights,Alan R. Moon,N/A,N/A,N/A,N/A
Portal: The Uncooperative Cake Acquisition Game,Jeep Barnett,N/A,N/A,N/A,N/A
Funkenschlag: EnBW,Friedemann Friese,N/A,N/A,N/A,N/A
Basketboss,Corné van Moorsel,N/A,N/A,N/A,N/A
"Barbarossa: Army Group Center, 1941",Tony Curtis,Vance von Borries,N/A,N/A,N/A
Mystery Rummy: Escape from Alcatraz,Mike Fitzgerald,Andrew Korson,N/A,N/A,N/A
Straw,Richard James,N/A,N/A,N/A,N/A
That's Pretty Clever! Kids,Wolfgang Warsch,N/A,N/A,N/A,N/A
Scharfe Schoten,Arve D. Fühler,N/A,N/A,N/A,N/A
Feudalia,Fernando Abad,N/A,N/A,N/A,N/A
Museum Suspects,Phil Walker-Harding,N/A,N/A,N/A,N/A
Piranha Pedro,Jens-Peter Schliemann,N/A,N/A,N/A,N/A
Black Rose Wars: Duel – Lex,Andrea Colletti,Marco Montanaro,N/A,N/A,N/A
"Warhammer Epic 40,000",Andy Chambers,Jervis Johnson,Gavin Thorpe,Jervis Johnson,N/A
LUZ,新澤 大樹 (Taiki Shinzawa),N/A,N/A,N/A,N/A
Space Marine Adventures: Labyrinth of the Necrons,N/A,N/A,N/A,N/A,N/A
Veggies,Jog Kung,N/A,N/A,N/A,N/A
The Texas Chainsaw Massacre: Slaughterhouse,Aaron Donogh,Prospero Hall,David Iezzi,Chris Rowlands,N/A
Puzzle Dungeon,Brian Garber,N/A,N/A,N/A,N/A
Paco Ŝako,Felix Albers,N/A,N/A,N/A,N/A
Epic Spell Wars of the Battle Wizards: Annihilageddon 2 – Xtreme Nacho Legends,Cory Jones,Erik V Larsen,Ben Stoll,N/A,N/A
Wayfinders,Thomas Dagenais-Lespérance,N/A,N/A,N/A,N/A
"Mrs Thatcher's War: The Falklands, 1982",Ben Madison,Stefan Nellen,N/A,N/A,N/A
One Card Dungeon,Barny Skinner,N/A,N/A,N/A,N/A
Rise of the Necromancers,Thorbjørn Christensen,Christoffer Kyst,N/A,N/A,N/A
Vye: The Card Game of Capture and Control,Vince D'Amelio,Joe Morrissey,Doug Woolsey,N/A,N/A
