Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Comanauts,Jerry Hawthorne,N/A,N/A,N/A,N/A
Haste Worte?,Michael Kiesling,Wolfgang Kramer,N/A,N/A,N/A
Mage Knight,Kevin Barrett,Jordan Weisman,N/A,N/A,N/A
Florenza Dice Game,Danilo Festa,Stefano Groppi,N/A,N/A,N/A
Yin Yang,DuGuWei,N/A,N/A,N/A,N/A
Stellium,Rémi Saunier,N/A,N/A,N/A,N/A
The Lady and the Tiger,José Manuel Alvarez,Kevin Carmichael,Peter C. Hayward,JR Honeycutt,N/A
"Königsberg: The Soviet Attack on East Prussia, 1945",Stefan Ekström,N/A,N/A,N/A,N/A
Truck Off: The Food Truck Frenzy,Ryan Lambert,N/A,N/A,N/A,N/A
Amateurs to Arms!,Kevin McPartland,Jerry Shiles,N/A,N/A,N/A
Twinkle Starship,新澤 大樹 (Taiki Shinzawa),N/A,N/A,N/A,N/A
Frantic,Fabian Engeler,Pascal Frick,Pierre Lippuner,Stefan Weisskopf,N/A
Star Tycoon,Peter Sanderson,Alkira Sanderson,N/A,N/A,N/A
"Wellington's Victory: Battle of Waterloo Game – June 18th, 1815",Frank Davis,N/A,N/A,N/A,N/A
Genesis,Reiner Knizia,N/A,N/A,N/A,N/A
Middle-Earth Strategy Battle Game: Rules Manual,N/A,N/A,N/A,N/A,N/A
JAB: Realtime Boxing,Gavan Brown,N/A,N/A,N/A,N/A
Far Away,Alexander Jerabek,N/A,N/A,N/A,N/A
Ardennes,Dean Essig,N/A,N/A,N/A,N/A
Drive,Michael Schacht,N/A,N/A,N/A,N/A
Aqua ROVE: Results-Oriented Versatile Explorer,Dustin Dobson,Milan Zivkovic,N/A,N/A,N/A
Explorers of the Woodlands,Geoffrey Wood,N/A,N/A,N/A,N/A
52 Realms: Adventures,Matthew Dunstan,Rory Muldoon,N/A,N/A,N/A
HIT! Extreme,Reiner Knizia,N/A,N/A,N/A,N/A
Atlantic Storm,Don Greenwood,Ben Knight,N/A,N/A,N/A
Chronicles of Frost,Błażej Kubacki,N/A,N/A,N/A,N/A
Ascension: Eternal,Gary Arant,Justin Gary,Jared Saramago,Ryan Sutherland,N/A
Groves,Steven Aramini,Dan Letzring,N/A,N/A,N/A
Avatar: The Last Airbender – Fire Nation Rising,Patrick Marino,Andrew Wolf,N/A,N/A,N/A
CIV: Carta Impera Victoria,Rémi Amy,N/A,N/A,N/A,N/A
Battleground: Crossbows & Catapults,Henri Sala,N/A,N/A,N/A,N/A
Say Bye to the Villains,Seiji Kanai,N/A,N/A,N/A,N/A
