Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Go West!,Leo Colovini,N/A,N/A,N/A,N/A
The Conquistadors: The Spanish Conquest of the Americas 1518-1548,Jon Southard,N/A,N/A,N/A,N/A
Road to the White House,Jim Musser,N/A,N/A,N/A,N/A
Invasion 1066: The Battle of Hastings,Norman Smith,N/A,N/A,N/A,N/A
Quest: A Time of Heroes,Alexander Dotor-Mohring,Brigitte Dotor-Mohring,Stefan Franck,David Grashoff,N/A
Xalapa,Lauge Luchau,N/A,N/A,N/A,N/A
Trench Club: Legacy,Philipp K. Berger,N/A,N/A,N/A,N/A
All Aboard!,Paco Yanez,N/A,N/A,N/A,N/A
La Venise du Nord,Sébastien Dujardin,N/A,N/A,N/A,N/A
Invasion Sicily,Vance von Borries,Vance von Borries's,N/A,N/A,N/A
Quiet House,Emanuele Briano,N/A,N/A,N/A,N/A
Highlanders,Reinhard Herbert,N/A,N/A,N/A,N/A
Drive on Stalingrad (Second Edition),Ty Bomba,N/A,N/A,N/A,N/A
Shadowstar Corsairs,Ryan Wolfe,N/A,N/A,N/A,N/A
Manaforge,Bryan Kline,N/A,N/A,N/A,N/A
Your Best Life,Yaniv Kahana,N/A,N/A,N/A,N/A
The First Jihad: The Rise of Islam 632-750,Wes Erni,Ben Madison,N/A,N/A,N/A
Grind,Duncan Huffman,Doug Seacat,Jason Soles,Rob Stoddard,Matt Wilson (I)
Versailles,Pau Carles,N/A,N/A,N/A,N/A
That's a Question!,Vlaada Chvátil,N/A,N/A,N/A,N/A
Mythology: A Game of Adventure in the Age of Heros,J. Stephen Peek,N/A,N/A,N/A,N/A
Vs System 2PCG: The Defenders,Ben Cichoski,Daniel Mandel,N/A,N/A,N/A
En Garde!,Frank Chadwick,Darryl Hany,N/A,N/A,N/A
Backyard Chickens,Don Gilstrap,Adrian Gilstrap,N/A,N/A,N/A
Moeraki: Kemu,Stefan Kiehl,N/A,N/A,N/A,N/A
Flicochet,Phil Walker-Harding,N/A,N/A,N/A,N/A
Fado: Duetos e Desgarradas,Ricardo Jorge Gomes,N/A,N/A,N/A,N/A
Sitting Ducks Deluxe,Keith Meyers,N/A,N/A,N/A,N/A
Life of a Chameleon,Nathan Jenne,Jake Jenne,N/A,N/A,N/A
Hot Tin Roof,Leo Colovini,N/A,N/A,N/A,N/A
Gachapon Trick,Daniel Newman,N/A,N/A,N/A,N/A
The Last Garden,Matt Christianson,Chris Rowlands,N/A,N/A,N/A
Super Fantasy: Night of the Badly Dead,Marco Valtriani,N/A,N/A,N/A,N/A
Dicycle Race,Pascal Hugonie,N/A,N/A,N/A,N/A
Cuba: The Splendid Little War,Javier Garcia de Gabiola,N/A,N/A,N/A,N/A
The Invasion of Russia (1812),Stephen Pole,N/A,N/A,N/A,N/A
Waka Tanka,Bruno Faidutti,N/A,N/A,N/A,N/A
Bushido: Der Weg des Kriegers,Michael Nietzer,Oliver Wolf,N/A,N/A,N/A
San Ta Si,Jacques Zeimet,N/A,N/A,N/A,N/A
Europa 1945-2030,Leo Colovini,Duccio Vitale,N/A,N/A,N/A
Dam It!,Graeme Jahns,N/A,N/A,N/A,N/A
Ultimate Stratego,(Uncredited),N/A,N/A,N/A,N/A
