Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Struggle for Catan,Klaus Teuber,N/A,N/A,N/A,N/A
Boomerang: USA,Scott Almes,N/A,N/A,N/A,N/A
That's Not a Hat: Pop Culture,Kasper Lapp,N/A,N/A,N/A,N/A
Sharp Shooters,Jeffrey Breslow,Howard J. Morrison,Rouben Terzian,N/A,N/A
Dream Crush,Nick Prueher,N/A,N/A,N/A,N/A
Video Game Champion,Patrick Matheus,André Luiz Silva Negrão,N/A,N/A,N/A
Dead Last,Matthew Grosso,Andy Patton,N/A,N/A,N/A
Kaleidos,Spartaco Albertarelli,Marianna Fulvi,Elena Prette,N/A,N/A
Star Wars: Empire vs. Rebellion,Sébastien Gigaudaut,David Rakoto,Nikki Valens,N/A,N/A
HEXplore It: The Domain of Mirza Noctis,Kat Kimoundri,Nathan Loos,Jonathan Mariucci,N/A,N/A
Through Ice & Snow,Fernando Eduardo Sánchez,N/A,N/A,N/A,N/A
Dust,Spartaco Albertarelli,Angelo Zucca,N/A,N/A,N/A
Steam Power,Martin Wallace,N/A,N/A,N/A,N/A
Polynesia,Peer Sylvester,N/A,N/A,N/A,N/A
The Caucasus Campaign,Mark Simonitch,N/A,N/A,N/A,N/A
The Last Lighthouse,Scott Almes,N/A,N/A,N/A,N/A
Hellenes: Campaigns of the Peloponnesian War,Craig Besinque,N/A,N/A,N/A,N/A
Phantom Leader,Dan Verssen,N/A,N/A,N/A,N/A
Heartland,Jeffrey D. Allers,N/A,N/A,N/A,N/A
"Last Blitzkrieg: Wacht am Rhein, The Battle of the Bulge",Dean Essig,N/A,N/A,N/A,N/A
Legendary Inventors,Frédéric Henry,N/A,N/A,N/A,N/A
Munchkin Zombies,Steve Jackson (I),N/A,N/A,N/A,N/A
Castle Dice,Luke Peterschmidt,N/A,N/A,N/A,N/A
Family Business,David B. Bromley,N/A,N/A,N/A,N/A
Intent to Kill,Arthur Hodzhikov,N/A,N/A,N/A,N/A
ArcheOlogic,Yoann Levet,N/A,N/A,N/A,N/A
Almanac: The Dragon Road,Scott Almes,N/A,N/A,N/A,N/A
SPQR,Richard H. Berg,Mark Herman,N/A,N/A,N/A
The Princess Bride Adventure Book Game,Ryan Miller,N/A,N/A,N/A,N/A
Rockwell,Bruno Crépeault,N/A,N/A,N/A,N/A
Gin Rummy,Elwood Thomas Baker,Charles Graham Baker,N/A,N/A,N/A
Seven Dragons,Andrew Looney,N/A,N/A,N/A,N/A
Wise and Otherwise,(Uncredited),N/A,N/A,N/A,N/A
