Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Alea Iacta Est,Frédéric Bey,N/A,N/A,N/A,N/A
Sencha,Paco Yanez,N/A,N/A,N/A,N/A
Ager Sanguinis,Buxeria,N/A,N/A,N/A,N/A
Over There,A. E. Goodwin,Eric Pierce,N/A,N/A,N/A
TOKAN,Steffen Mühlhäuser,N/A,N/A,N/A,N/A
Dark Future,Marc Gascoigne,Richard Halliwell,N/A,N/A,N/A
Equatorial Clash,Marc Figueras,N/A,N/A,N/A,N/A
Dragon Boats of the Four Seas,Michael Schacht,N/A,N/A,N/A,N/A
Insecta,Phil Eklund,Neal Sofge,N/A,N/A,N/A
Warhammer Underworlds: Two-Player Starter Set,N/A,N/A,N/A,N/A,N/A
You Robot,Alain Rivollet,N/A,N/A,N/A,N/A
Hell Hath No Fury,Robert Hulston,Thomas K. Sundell,N/A,N/A,N/A
Niki Lauda's Formel 1,Wolfgang Kramer,Wolfgang Kramer,Alan R. Moon,N/A,N/A
Taco Cat Goat Cheese Pizza: Demo deck,Dave Campbell (II),N/A,N/A,N/A,N/A
Waroong Wars (Second Edition),Wikan Prabowo,Aditya Pradana,David Santoso,Adhicipta R. Wirawan,N/A
Pigasus,Urtis Šulinskas,N/A,N/A,N/A,N/A
Lords of the Spanish Main,Phil Eklund,N/A,N/A,N/A,N/A
Venn,N/A,N/A,N/A,N/A,N/A
Peak,Andreas Kuhnekath-Häbler,N/A,N/A,N/A,N/A
The Thin Red Line: A Game of the Battle of Waterloo,S. Craig Taylor,N/A,N/A,N/A,N/A
Rights,Jun Sasaki,N/A,N/A,N/A,N/A
TOP Kitchen,Mariusz Milewski,N/A,N/A,N/A,N/A
Big Bang 13.7,Eloi Pujadas,Joaquim Vilalta,N/A,N/A,N/A
Canoe,Bruce Alsip,N/A,N/A,N/A,N/A
Shoot-Out Hockey,John Kechejian,N/A,N/A,N/A,N/A
Total War: ROME – The Board Game,Simon Hall,N/A,N/A,N/A,N/A
Battleground Fantasy Warfare: Dwarves of Runegard,Robert Dougherty,Chad Ellis,N/A,N/A,N/A
El Soneto,Juan Carlos Romero,N/A,N/A,N/A,N/A
Doomensions: Pop-Up Mystery Manor,N/A,N/A,N/A,N/A,N/A
Taiwan Formosa,Zong-Ger(蔥哥),N/A,N/A,N/A,N/A
Trail Story: America,Dan Manfredini,N/A,N/A,N/A,N/A
They've Invaded Pleasantville,Michael Price,N/A,N/A,N/A,N/A
Cuttle,N/A,N/A,N/A,N/A,N/A
Nimble,Peter Jürgensen,N/A,N/A,N/A,N/A
Before There Were Stars...,Alex Cutler,Matt Fantastic,Alexander Wilkinson,N/A,N/A
Grand Imperialism,Richard Barr,N/A,N/A,N/A,N/A
Sherlock Holmes Consulting Detective: Vanishing from Hyde Park,N/A,N/A,N/A,N/A,N/A
Where's Mr. Wolf?,Wilfried Fort,Marie Fort,N/A,N/A,N/A
Titans of Industry,Brian Lewis,MJ Duhan,N/A,N/A,N/A
Plagio,Antonio Lupica,N/A,N/A,N/A,N/A
Mystick Domination,Eric M. Lang,N/A,N/A,N/A,N/A
Along History,François Bachelart,N/A,N/A,N/A,N/A
Infection Express,Andy Oakey,N/A,N/A,N/A,N/A
Gempire: Zarmund's Demands,Paul Elpers,N/A,N/A,N/A,N/A
Henhouse Havoc,TOT,N/A,N/A,N/A,N/A
Crossroll Hong Kong,Princeton Wong,N/A,N/A,N/A,N/A
Hunch!,Nomas Kurnia,N/A,N/A,N/A,N/A
COSCA: Take Over the Mafia,Vašek Loufek,N/A,N/A,N/A,N/A
Edgar & Lucien,Tanguy Camus,Stéphane Gantiez,Basile Mayeur,N/A,N/A
Only One Collection,Muneyuki Yokouchi (横内宗幸),N/A,N/A,N/A,N/A
Tiny Woodys,Dana Peter,Maik Werner,N/A,N/A,N/A
Nuts about Mutts,Brent Beck,N/A,N/A,N/A,N/A
Forwarder of Xanadu,Kuro,N/A,N/A,N/A,N/A
Kurrüf,Chilo Varela,Dany Varela,N/A,N/A,N/A
For All Mankind,Douglas Beyers,Julia Drachman,N/A,N/A,N/A
Haithabu,Wolfgang Heidenheim,Andreas Molter,N/A,N/A,N/A
This Is Not a Test: Post-Apocalyptic Skirmish Rules,Joseph McGuire,N/A,N/A,N/A,N/A
Napoleon's Conquests,Bruno Lamotte,N/A,N/A,N/A,N/A
Veto! Szlachecka Gra Karciana 2 edycja (2ed),Krzysztof Schechtel,Marcin Tomczyk,N/A,N/A,N/A
Oosterbeek Perimeter,Kurt Martin,Ray Tapio,N/A,N/A,N/A
Cupid: Tricks & Tactics,Mark S Ball,N/A,N/A,N/A,N/A
Unlock! Epic Adventures: Mission #07,Guilaine Didier,Gabriel Durnerin,Théo Rivière,N/A,N/A
Rolling Empires,Nicholas Fong,N/A,N/A,N/A,N/A
"7 Symbols, and 7 Nations",yio,Muneyuki Yokouchi (横内宗幸),N/A,N/A,N/A
"Warhammer 40,000: Kill Team",N/A,N/A,N/A,N/A,N/A
Stella Quest,Beomhee Kim,N/A,N/A,N/A,N/A
The Nightmare Before Christmas: Take Over the Holidays!,Michael Adams,Alex Foster,Eric Foster,William Foster,N/A
Dragon Noir 2: L'Epreuve,Duccio Vitale,N/A,N/A,N/A,N/A
PARKS Memories: Plains Walker,Kyle Key,N/A,N/A,N/A,N/A
Speakeasy,Aurélien Bidaud,Didier Dincher,N/A,N/A,N/A
NICE TRY: The Challenge Party Game,Max Haupt,Ronald Hild,N/A,N/A,N/A
Cozy Oaks,Peter Jank,N/A,N/A,N/A,N/A
"Counter-Attack: The Battle of Arras, 1940",Michael Rinella,N/A,N/A,N/A,N/A
"Yalu: The Chinese Counteroffensive in Korea, November 1950 - May 1951",John Hill (I),Don Lowry,N/A,N/A,N/A
In Country: Vietnam 1965-1975,Joseph Miranda,N/A,N/A,N/A,N/A
Professor Pünschge,Klaus Zoch,N/A,N/A,N/A,N/A
Star Wars: Armada – Galactic Republic Fleet Starter,Michael Gernes,James Kniffen,N/A,N/A,N/A
Parks & Potions,Chris Eastridge,N/A,N/A,N/A,N/A
Sarkophag,Michael Feldkötter,N/A,N/A,N/A,N/A
Federation Space,Stephen G. Wilcox,N/A,N/A,N/A,N/A
SecuenzooS,Roberto Pisonero Trapote,N/A,N/A,N/A,N/A
Unlur,Jorge Gomez Arrausi,N/A,N/A,N/A,N/A
Yohei,Christian V. Tunn Cabrera,J. A. Ramírez,N/A,N/A,N/A
Fish & Katz,Benjamin Leung,N/A,N/A,N/A,N/A
Highlight Maker Hoops,Keith Avallone,N/A,N/A,N/A,N/A
Battlegame Book 2: Knights at War,Andrew McNeil,N/A,N/A,N/A,N/A
Supply Lines of the American Revolution: The Southern Strategy,Amabel Holland,N/A,N/A,N/A,N/A
Attack of the Mutants!,Neil Zimmerer,N/A,N/A,N/A,N/A
Pictionary: 15th Anniversary,(Uncredited),N/A,N/A,N/A,N/A
Gangs of Kyoto,Rüdiger Dorn,N/A,N/A,N/A,N/A
Stellar Horizons II: Galactic Frontier,Andrew Rader,N/A,N/A,N/A,N/A
10 Negritos,Fernando Chavarria,Judit Hurtado,N/A,N/A,N/A
Give Me The Treasure,kaku,N/A,N/A,N/A,N/A
Pandoria Merchants,Jeffrey D. Allers,Bernd Eisenstein,N/A,N/A,N/A
Electronic Mall Madness,Michael Gray,N/A,N/A,N/A,N/A
Goons,Tobias Hall,N/A,N/A,N/A,N/A
Jack The Ripper,Rick Bowes,Tom Loback,Mike Willner,N/A,N/A
Funkoverse Strategy Game: Peter Pan 100,Prospero Hall,Chris Rowlands,N/A,N/A,N/A
Destroyer Captain,Jack Greene,N/A,N/A,N/A,N/A
Braccio da Montone,Piergennaro Federico,Marco Gnagnetti,N/A,N/A,N/A
