Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Bloody Omaha: D-Day 1944,Kurt Martin,Ray Tapio,N/A,N/A,N/A
Schlag den Raab: Das 2. Spiel,Max Kirps,N/A,N/A,N/A,N/A
Munchkin Collectible Card Game,Eric M. Lang,Kevin Wilson,N/A,N/A,N/A
Cherokee,Fréderic Moyersoen,N/A,N/A,N/A,N/A
Flapjack Flipout,Peter Newland,N/A,N/A,N/A,N/A
Lapsus,Eugeni Castaño,N/A,N/A,N/A,N/A
Crisis: Sinai 1973,John Prados,N/A,N/A,N/A,N/A
ChronoCops: Jules Vernes Parallelwelt-Paradoxon,Martin Kallenborn,Matthias Prinz,N/A,N/A,N/A
Victory at Waterloo,Paul Newton,N/A,N/A,N/A,N/A
MechWar '77: Tactical Armored Combat in the 1970's,Jim Dunnigan,Philip S. Kosnett,Philip S. Kosnett,N/A,N/A
12 Rivers,Romain Caterdjian,N/A,N/A,N/A,N/A
Me Want Cookies!,Roberto Fraga,N/A,N/A,N/A,N/A
Tales & Games: Little Red Riding Hood,Annick Lobet,N/A,N/A,N/A,N/A
Warhammer: The Horus Heresy – Age of Darkness,(Uncredited),N/A,N/A,N/A,N/A
KeyForge: Æmber Skies,Richard Garfield,N/A,N/A,N/A,N/A
Quatre Bras: Stalemate on the Brussels Road,Jay A. Nelson,Kevin Zucker,N/A,N/A,N/A
Rick and Morty: 100 Días,Óscar Arévalo,N/A,N/A,N/A,N/A
Farfalia,Derek Carver,N/A,N/A,N/A,N/A
Jenga: Donkey Kong Collector's Edition,(Uncredited),N/A,N/A,N/A,N/A
Corruptia,Feño Casals Caro,Cami Muñoz Villar,N/A,N/A,N/A
SeaSim,Corné van Moorsel,N/A,N/A,N/A,N/A
Sherlock Express,Henri Kermarrec,N/A,N/A,N/A,N/A
Conquest: The Last Argument of Kings,Alessio Cavatore,Leandros Mavrokefalos,N/A,N/A,N/A
Spearhead,Arty Conliffe,N/A,N/A,N/A,N/A
Monsters Ravage America,J. C. Connors (I),Ben Knight,N/A,N/A,N/A
Chock-A-Block,Daryl Chow,N/A,N/A,N/A,N/A
Punic Island: Campaign Commander Volume III,Francisco Ronco,N/A,N/A,N/A,N/A
Dȗhr: The Lesser Houses,Jenna Felli,N/A,N/A,N/A,N/A
Alveola: The City of Bees,Thomas Favrelière,N/A,N/A,N/A,N/A
Scrimish,Danny Zondervan,N/A,N/A,N/A,N/A
Nightlancer,Joseph Norris,N/A,N/A,N/A,N/A
Zefiria,Simona Greco,Marco Rava,N/A,N/A,N/A
Das Labyrinth des Pharao,Mark Sienholz,N/A,N/A,N/A,N/A
Retrograde,Mary Flanagan,Max Seidman,N/A,N/A,N/A
Avant Après,Antonin Boccara,Jean-Baptiste Fremaux,Paul-Adrien Tournier,N/A,N/A
Gazala,Dean Essig,N/A,N/A,N/A,N/A
Four Lost Battles (2nd Edition),Kevin Zucker,N/A,N/A,N/A,N/A
Disney: Mad Tea Party,Funko Games,N/A,N/A,N/A,N/A
Hero: Tales of the Tomes,Jimmy Ellerth,N/A,N/A,N/A,N/A
The Bible Is Funny Card Game,Anthony Russo (II),N/A,N/A,N/A,N/A
Olympica,Lynn Willis,N/A,N/A,N/A,N/A
Popcorn Dice,A. J. Porfirio,N/A,N/A,N/A,N/A
Desert Island,Jeff Siadek,N/A,N/A,N/A,N/A
The Refuge: A Race for Survival,Floyd Lu,N/A,N/A,N/A,N/A
Embers of Memory: A Throne of Glass Game,Kuro,N/A,N/A,N/A,N/A
Napoleon at the Berezina,Robert G. Markham,N/A,N/A,N/A,N/A
Jewel Box,Zac Loveless,N/A,N/A,N/A,N/A
魔女の一撃宅配便 (Witch's Shot Delivery Service),Neko Yanagi (猫柳生),N/A,N/A,N/A,N/A
Senseï,Philippe Lefrancois,N/A,N/A,N/A,N/A
D100 Space,Martin Knight,N/A,N/A,N/A,N/A
Aikamatka: Suomi,Heikki Hyhkö,N/A,N/A,N/A,N/A
Reavers of Midgard: The Card Game,Aaron Holland,N/A,N/A,N/A,N/A
Influentia,Miguel Bruque,N/A,N/A,N/A,N/A
Colorku,N/A,N/A,N/A,N/A,N/A
Anno 1452,Gerhard E. Kodys,N/A,N/A,N/A,N/A
The Bulge,Ty Bomba,Jim Dunnigan,N/A,N/A,N/A
Farm Rescue,Harris Tsagas,N/A,N/A,N/A,N/A
Don't Look Back: The Core Game,Matthew Burns,N/A,N/A,N/A,N/A
Fisheries of Gloucester,Steve Finn,N/A,N/A,N/A,N/A
Агенты: Щит и меч (Agents: Shield and Sword),Yan Yegorov,Nikolay Zolotarev,N/A,N/A,N/A
Wanted 7,Eloi Pujadas,N/A,N/A,N/A,N/A
Deadlands: The Great Rail Wars,Shane Lacy Hensley,N/A,N/A,N/A,N/A
Whispers of the Muse: Omen Game 3,John Clowdus,N/A,N/A,N/A,N/A
Horticulture,Nathan Jenne,Jake Jenne,N/A,N/A,N/A
Pile-Up Rush,Pierre Compain,Frédéric Guattari,N/A,N/A,N/A
Burn the Fort,Klee Benally,N/A,N/A,N/A,N/A
TAIJI,Néstor Romeral Andrés,N/A,N/A,N/A,N/A
Ghost for $ale,Acchittocca,Flaminia Brasini,Virginio Gigli,Stefano Luperto,Antonio Tinto
Ephios,WaDri,N/A,N/A,N/A,N/A
The Lord of the Rings: The Two Towers,Alessio Cavatore,Rick Priestley,N/A,N/A,N/A
Rick and Morty: The Rickshank Rickdemption Deck-Building Game,Matt Hyra,N/A,N/A,N/A,N/A
Shop 'N Time,Daryl Andrews,N/A,N/A,N/A,N/A
