Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Las Vegan,Baptiste Laurent,Corentin Lebrat,Ludovic Maublanc,N/A,N/A
NewSpeak,Fiona Jackson,Mark Stockton-Pitt,N/A,N/A,N/A
Bearly Working,Tommy Xiao,N/A,N/A,N/A,N/A
Troia,Thomas Fackler,N/A,N/A,N/A,N/A
RPGQuest,Ronaldo Barata,Norson Botrel,Marcelo Del Debbio,N/A,N/A
Trool Park,Christian Martinez,Frédéric Vuagnat,N/A,N/A,N/A
Admirals,Max Gerchambeau,N/A,N/A,N/A,N/A
APBA Soccer,N/A,N/A,N/A,N/A,N/A
Panik Pilze,Jordi Gené,Gregorio Morales,N/A,N/A,N/A
Evade,Alex Randolph,N/A,N/A,N/A,N/A
Nimm's Leich!,Wolfgang Lüdtke,N/A,N/A,N/A,N/A
Mops Royal,Günter Burkhardt,N/A,N/A,N/A,N/A
MiniMatch,N/A,N/A,N/A,N/A,N/A
Royal Secrets,Vincent Bernet,N/A,N/A,N/A,N/A
Adventure Time: Adventures in the Land of Ooo,Juan Serrano,N/A,N/A,N/A,N/A
Blindside,"James D. Muntz, Jr.",N/A,N/A,N/A,N/A
A Fistful of Daisies,Frank Crittin,Grégoire Largey,N/A,N/A,N/A
Atlantic Robot League,Camden Clutter,N/A,N/A,N/A,N/A
Suspend Junior,N/A,N/A,N/A,N/A,N/A
The Hundred Years War,Joseph Miranda,N/A,N/A,N/A,N/A
Mafia,Marco Donadoni,N/A,N/A,N/A,N/A
Ding!,Kasper Lapp,N/A,N/A,N/A,N/A
O Que O Quê,Reiner Knizia,N/A,N/A,N/A,N/A
Star Wars: Timeline Twist,Frédéric Henry,Corey Konieczka,N/A,N/A,N/A
Taxi!,(Uncredited),N/A,N/A,N/A,N/A
There Must Be a Victory,Paul Rohrbaugh,N/A,N/A,N/A,N/A
America's Main Street,Rick Soued,N/A,N/A,N/A,N/A
The Solomons Campaign (Second Edition),Joseph Miranda,N/A,N/A,N/A,N/A
