Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Nothing Gained But Glory,Knut Grünitz,Brian Berg Asklev Hansen,N/A,N/A,N/A
Corsair Leader,Dan Verssen,N/A,N/A,N/A,N/A
18USA,Shawn Fox,Mark Hendrickson,Edward Reece,N/A,N/A
CapCom Street Fighter Deck-Building Game,Matt Hyra,Erik V Larsen,N/A,N/A,N/A
Sellswords,Cliff Kamarga,N/A,N/A,N/A,N/A
Bling Bling Gemstone,Justin Oh,N/A,N/A,N/A,N/A
Star Trek Deck Building Game: The Next Generation – Next Phase,Alex Bykov,N/A,N/A,N/A,N/A
Football Highlights 2052,Mike Fitzgerald,N/A,N/A,N/A,N/A
Fairytale Gloom,Keith Baker,N/A,N/A,N/A,N/A
Forged in Steel,Wade Broadhead,N/A,N/A,N/A,N/A
Canasta Caliente,Phil Orbanes Sr.,N/A,N/A,N/A,N/A
High Season: Grand Hotel Roll & Write,Virginio Gigli,Ryan Hendrickson,Simone Luciani,N/A,N/A
Suna Valo,Andreas Odendahl,N/A,N/A,N/A,N/A
Clash of Decks: Starter Kit,Léandre Proust,N/A,N/A,N/A,N/A
On to Richmond!,Joseph M. Balkoski,Ed Beach,N/A,N/A,N/A
Relationship Tightrope,Reiner Knizia,N/A,N/A,N/A,N/A
Saladin,Denis Sauvage,N/A,N/A,N/A,N/A
Dungeonology: The Expedition,Diego Fonseca,Danilo Guidi,N/A,N/A,N/A
Targui,Wil Dijkstra,Ben van Dijk,N/A,N/A,N/A
Charms,新澤 大樹 (Taiki Shinzawa),N/A,N/A,N/A,N/A
Cardline: Globetrotter,Frédéric Henry,N/A,N/A,N/A,N/A
Wok and Roll,Daryl Chow,N/A,N/A,N/A,N/A
Bremerhaven,Robert Auerochs,N/A,N/A,N/A,N/A
Pacific Victory: War in the Pacific 1941-45,Tom Dalgliesh,N/A,N/A,N/A,N/A
Four Humours,Charlie McCarron,N/A,N/A,N/A,N/A
Wonder Bowling,Susumu Kawasaki,N/A,N/A,N/A,N/A
A World at War: Second World War in Europe and the Pacific,Bruce Harper,N/A,N/A,N/A,N/A
Bolide,Alfredo Genovese,N/A,N/A,N/A,N/A
Wine Cellar,Andrew Stiles,N/A,N/A,N/A,N/A
Broken and Beautiful: A Game About Kintsugi,Patrick Rauland,N/A,N/A,N/A,N/A
ONUS!: Traianus,Luis Álvaro Hernández,N/A,N/A,N/A,N/A
Shadows of Brimstone: City of the Ancients (Revised Edition),Jason C. Hill,N/A,N/A,N/A,N/A
Kingswood,Henry Audubon,N/A,N/A,N/A,N/A
Canopy: Evergreen,Tim Eisner,N/A,N/A,N/A,N/A
Filthy Rich,Richard Garfield,N/A,N/A,N/A,N/A
Old School Tactical: Volume 2 – West Front 1944/45,Shayne Logan,N/A,N/A,N/A,N/A
Spoils of War,Jason Medina,Bryan Pope,N/A,N/A,N/A
Aquarius,Andrew Looney,N/A,N/A,N/A,N/A
Das Amulett,Alan R. Moon,Aaron Weissblum,N/A,N/A,N/A
Dragonland,Reiner Knizia,N/A,N/A,N/A,N/A
Shephy,Pawn,N/A,N/A,N/A,N/A
