Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Flashback: Lucy,Baptiste Derrez,Marc-Antoine Doyon,Gabriel Durnerin,N/A,N/A
Lands of Evershade,Ernest Kiedrowicz,Krzysztof Piskorski,N/A,N/A,N/A
Where am I? Alice in a Mad Tea Party,Kazutaka Yanagawa (柳川 一隆),N/A,N/A,N/A,N/A
Heart of Darkness: An Adventure Game of African Exploration,Kim Kanger,N/A,N/A,N/A,N/A
John Silver,Martin Schlegel,N/A,N/A,N/A,N/A
Eagles of the Empire: Preussisch-Eylau,Brien J. Miller,Arron J. Monroe,Mark E. Searle,N/A,N/A
The Farming Game,George Rohrbacher,N/A,N/A,N/A,N/A
Planecrafters,Andrew Bosley,Michael Patience,N/A,N/A,N/A
Attack of the Jelly Monster,Antonin Boccara,N/A,N/A,N/A,N/A
Alpenglow,Sean Wittmeyer,N/A,N/A,N/A,N/A
Parley,Ali Ferhat Tamur,N/A,N/A,N/A,N/A
The Guns of August,Rob Beyma,Frank Davis,Rob Beyma,Rob Beyma,N/A
Dameo,Christian Freeling,N/A,N/A,N/A,N/A
King Frog,Günter Burkhardt,Dennis Kirps,N/A,N/A,N/A
Shadows over Camelot: The Card Game,Bruno Cathala,Serge Laget,N/A,N/A,N/A
Wrath of Kings,Michael Shinall,N/A,N/A,N/A,N/A
Island Fortress,Bryan Johnson,N/A,N/A,N/A,N/A
British vs Pirates: Volume 1,Apollo Randall,N/A,N/A,N/A,N/A
Nuevos Mundos,Pablo Jiménez,N/A,N/A,N/A,N/A
Shibumi,Cameron Browne,N/A,N/A,N/A,N/A
Viceroys,Mark McLaughlin,N/A,N/A,N/A,N/A
Ekonos,Victor Catala,N/A,N/A,N/A,N/A
Nordkapp,Charles T. Kamps,Edward G. Sollers,Charles T. Kamps,N/A,N/A
Knights of Camelot,Glenn Rahman,Kenneth Rahman,N/A,N/A,N/A
Stawka większa niż życie,Maja Mirska,Robert Sypek,N/A,N/A,N/A
Dragons of Kir,Dove Byrne,Jason Conkey,N/A,N/A,N/A
Circular Reasoning: The Well of Power,Tomer Braff,Edward Stevenson,N/A,N/A,N/A
Eye to Eye,Aaron Weissblum,N/A,N/A,N/A,N/A
Piazza,Bernhard Lach,Uwe Rapp,N/A,N/A,N/A
Bloody Kasserine,Frank Chadwick,N/A,N/A,N/A,N/A
