Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Dead Cat: A Quantum Physics Card Game,Luca Kling,N/A,N/A,N/A,N/A
5000,(Uncredited),N/A,N/A,N/A,N/A
Wicked: The Game,Erica Bouyouris,N/A,N/A,N/A,N/A
Assassin's Creed: Arena,Matt Hyra,N/A,N/A,N/A,N/A
Iron Man Battling Card Game,Craig Van Ness,N/A,N/A,N/A,N/A
Take It!,Reiner Knizia,N/A,N/A,N/A,N/A
Monopoly: Pokémon Johto Edition,N/A,N/A,N/A,N/A,N/A
Monster Lab Card Game,N/A,N/A,N/A,N/A,N/A
Chuck-It Chicken!,Gunter Baars,N/A,N/A,N/A,N/A
Cards Against Muggles,N/A,N/A,N/A,N/A,N/A
Eollis: Pirates des Vents,Pascal Bernard,Murat Célébi,N/A,N/A,N/A
Krash Karts,Sean Dallas McDonald,N/A,N/A,N/A,N/A
Mr. Lincoln's War: Army of the Tennessee,Mark McLaughlin,N/A,N/A,N/A,N/A
Ready! Set! Spaghetti!,(Uncredited),N/A,N/A,N/A,N/A
Back to the Future: OUTATIME,Daryl Andrews,N/A,N/A,N/A,N/A
Pick a Paint,Reinhard Staupe,N/A,N/A,N/A,N/A
Kajko i Kokosz: Wielki Wyścig,Adam Kałuża,N/A,N/A,N/A,N/A
Happy Party,Wilfried Fort,Marie Fort,N/A,N/A,N/A
Operation Apocalypse,Philippe Richardot,N/A,N/A,N/A,N/A
Penny Arcade: The Card Game,James Hata,N/A,N/A,N/A,N/A
The Wonderful World of Disney Trivia 2: The Sequel,(Uncredited),N/A,N/A,N/A,N/A
Blast,Scott Almes,N/A,N/A,N/A,N/A
Secret Tijuana Deathmatch,James Ernest,N/A,N/A,N/A,N/A
Desperados,Anselm Ostertag,Helge Ostertag,N/A,N/A,N/A
Do Eat!,Yeon-Min Jung,N/A,N/A,N/A,N/A
Bagration 1944,Wojciech Zalewski,N/A,N/A,N/A,N/A
Scattergories Junior,(Uncredited),N/A,N/A,N/A,N/A
San Gimignano,Duilio Carpitella,N/A,N/A,N/A,N/A
"Twinkle, Twinkle, Little Star",Gunter Baars,N/A,N/A,N/A,N/A
Black Skull Island,Luigi Ferrini,N/A,N/A,N/A,N/A
7 Wonders Dice,Antoine Bauza,N/A,N/A,N/A,N/A
Doktor Igel,Christoph Rotburg,N/A,N/A,N/A,N/A
Masquerade,(Uncredited),N/A,N/A,N/A,N/A
Tangrams Competitive Party Game,(Uncredited),N/A,N/A,N/A,N/A
Evolution: Random Mutations,Dmitry Knorre,Sergey Machin,N/A,N/A,N/A
Monty Python and the Holy Grail: The Game,Samuel Bryant,Gwen Ruelle,N/A,N/A,N/A
Time Pirates,Alan R. Moon,Aaron Weissblum,N/A,N/A,N/A
Buffy the Vampire Slayer CCG,David Eckhard,Chaz Elliott,N/A,N/A,N/A
Monkeys Need Love Too,Will Stateczny,N/A,N/A,N/A,N/A
