Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Conquest of Planet Earth: The Space Alien Game,Jason C. Hill,N/A,N/A,N/A,N/A
"Gandhi: The Decolonization of British India, 1917 – 1947",Bruce Mansfield,N/A,N/A,N/A,N/A
Books of Time,Filip Głowacz,N/A,N/A,N/A,N/A
Flying Colors,Mike Nagel,N/A,N/A,N/A,N/A
Wonder Book,Martino Chiacchiera,Michele Piccolini,N/A,N/A,N/A
Risk: The Lord of the Rings Trilogy Edition,Stephen Baker,Barry Yearsley,N/A,N/A,N/A
Oh Hell!,Geoffrey Mott-Smith,N/A,N/A,N/A,N/A
Skytear Horde,Giacomo Neri,Riccardo Neri,N/A,N/A,N/A
Scattergories,(Uncredited),N/A,N/A,N/A,N/A
Legendary Encounters: The X-Files Deck Building Game,Ben Cichoski,Daniel Mandel,N/A,N/A,N/A
Funkenschlag,Friedemann Friese,N/A,N/A,N/A,N/A
SOS Titanic,Bruno Cathala,Ludovic Maublanc,N/A,N/A,N/A
Safranito,Marco Teubner,N/A,N/A,N/A,N/A
Krazy Wordz: Nicht 100% jugendfrei,Dirk Baumann,Thomas Odenhoven,Matthias Schmitt,N/A,N/A
Asante,Rüdiger Dorn,N/A,N/A,N/A,N/A
Durian,Masato Uesugi,N/A,N/A,N/A,N/A
Victorian Masterminds,Antoine Bauza,Eric M. Lang,N/A,N/A,N/A
My Gold Mine,Dr. Hans Joachim Höh,Michael Loth,Christof Schilling,N/A,N/A
Assyria,Emanuele Ornella,N/A,N/A,N/A,N/A
Overbooked,Daryl Chow,N/A,N/A,N/A,N/A
New Amsterdam,Jeffrey D. Allers,N/A,N/A,N/A,N/A
Thunderstone Advance: Worlds Collide,Mike Elliott,N/A,N/A,N/A,N/A
Mindbug: Beyond Eternity,Skaff Elias,Richard Garfield,Marvin Hegen,Christian Kudahl,N/A
The Napoleonic Wars (Second Edition),Mark McLaughlin,N/A,N/A,N/A,N/A
First Contact,Damir Khusnatdinov,N/A,N/A,N/A,N/A
Alien Artifacts,Viola Kijowska,Marcin Senior Ropka,N/A,N/A,N/A
Colt Super Express,Cédric Lefebvre,Christophe Raimbault,N/A,N/A,N/A
R-Eco,Susumu Kawasaki,N/A,N/A,N/A,N/A
Tulip Bubble,紅陽 (Kouyou),N/A,N/A,N/A,N/A
Whale Riders,Reiner Knizia,N/A,N/A,N/A,N/A
The Great War,Richard Borg,N/A,N/A,N/A,N/A
Dice Realms,Thomas Lehmann,N/A,N/A,N/A,N/A
Lawyer Up,Samuel Bailey,Mike Gnade,N/A,N/A,N/A
Mage Wars Academy,Aaron Brosman,Matthew Burch,Bryan Pope,N/A,N/A
My Shelfie,Matthew Dunstan,Phil Walker-Harding,N/A,N/A,N/A
The Binding of Isaac: Four Souls,Edmund McMillen,N/A,N/A,N/A,N/A
East India Companies,Pascal Ribrault,N/A,N/A,N/A,N/A
Sonora,Rob Newton,N/A,N/A,N/A,N/A
"Edel, Stein & Reich",Reinhard Staupe,N/A,N/A,N/A,N/A
Ascension: Darkness Unleashed,Justin Gary,N/A,N/A,N/A,N/A
Powerboats,Corné van Moorsel,N/A,N/A,N/A,N/A
Helios,Martin Kallenborn,Matthias Prinz,N/A,N/A,N/A
Equinox,Reiner Knizia,N/A,N/A,N/A,N/A
Twixt,Alex Randolph,N/A,N/A,N/A,N/A
Blockers!,Kory Heath,N/A,N/A,N/A,N/A
Crypt,Jeff Chin,Andrew Nerger,N/A,N/A,N/A
King of Monster Island,Richard Garfield,N/A,N/A,N/A,N/A
Ancient Terrible Things,Simon McGregor,N/A,N/A,N/A,N/A
Space Park,Henry Audubon,N/A,N/A,N/A,N/A
Key to the City: London,Sebastian Bleasdale,Richard Breese,N/A,N/A,N/A
Portal of Heroes,Johannes Schmidauer-König,N/A,N/A,N/A,N/A
The Game: Extreme,Steffen Benndorf,Reinhard Staupe,N/A,N/A,N/A
Happy Pigs,Kuraki Mura,N/A,N/A,N/A,N/A
Amritsar: The Golden Temple,David Heras Pino,N/A,N/A,N/A,N/A
Planet Apocalypse,Sandy Petersen,N/A,N/A,N/A,N/A
Catch the Moon,Fabien Riffaud,Juan Rodriguez,N/A,N/A,N/A
The River,Sébastien Pauchon,Ismaël Perrin,N/A,N/A,N/A
Via Magica,Paolo Mori,N/A,N/A,N/A,N/A
Würfel Bohnanza,Uwe Rosenberg,N/A,N/A,N/A,N/A
Smash Up: Big in Japan,Paul Peterson,N/A,N/A,N/A,N/A
Lift Off,Jeroen Vandersteen,N/A,N/A,N/A,N/A
Skate Summer,Randy Reiman,N/A,N/A,N/A,N/A
Rocketmen,Martin Wallace,N/A,N/A,N/A,N/A
Blitz Bowl,James M. Hewitt,N/A,N/A,N/A,N/A
Enchanters,Rafał Cywicki,Jacek Gołębiowski,N/A,N/A,N/A
Big Boggle,Allan Turoff,N/A,N/A,N/A,N/A
Mercado de Lisboa,Vital Lacerda,Julián Pombo,N/A,N/A,N/A
Sobek,Bruno Cathala,N/A,N/A,N/A,N/A
Gang of Four,Lee Yih,N/A,N/A,N/A,N/A
A la carte,Karl-Heinz Schmiel,Karl-Heinz Schmiel,N/A,N/A,N/A
Xenon Profiteer,T. C. Petty III,N/A,N/A,N/A,N/A
Pokémon Trading Card Game,Takumi Akabane,Tsunekaz Ishihara,N/A,N/A,N/A
P.I.,Martin Wallace,N/A,N/A,N/A,N/A
Verräter,Marcel-André Casasola Merkle,N/A,N/A,N/A,N/A
Company of Heroes,Chris Gabrielson,Bryan Kromrey,N/A,N/A,N/A
Tybor the Builder,Alexander Pfister,Dennis Rappel,N/A,N/A,N/A
EXIT: The Game – The Cemetery of the Knight,Inka Brand,Markus Brand,N/A,N/A,N/A
Take 5!,Wolfgang Kramer,Wolfgang Kramer,N/A,N/A,N/A
The Lord of the Rings: Fate of the Fellowship,Matt Leacock,N/A,N/A,N/A,N/A
Age of Comics: The Golden Years,Giacomo Cimini,Sónia Gonçalves,N/A,N/A,N/A
Time's Up! Family,Peter Sarrett,N/A,N/A,N/A,N/A
Stay Cool,Julien Sentis,N/A,N/A,N/A,N/A
Remember Our Trip,Daryl Chow,Saashi,N/A,N/A,N/A
Transmissions,Adam West,N/A,N/A,N/A,N/A
Don't Mess with Cthulhu,佐藤 雄介 (Yusuke Sato),N/A,N/A,N/A,N/A
Fate of the Elder Gods,Christopher Kirkman,Richard Launius,Darrell Louder,N/A,N/A
Dungeons & Dragons: Conquest of Nerath Board Game,Richard Baker,Mons Johnson,Peter Lee,N/A,N/A
El Capitán,Wolfgang Kramer,Horst-Rainer Rösner,N/A,N/A,N/A
Lost Cities: Roll & Write,Reiner Knizia,N/A,N/A,N/A,N/A
Fossilis,David Alberto Diaz,N/A,N/A,N/A,N/A
Volfyirion,Federico Tini,Alessandro Veracchi,N/A,N/A,N/A
Spire's End,Greg Favro,N/A,N/A,N/A,N/A
Big Trouble in Little China: The Game,Christopher Batarlis,Boris Polonsky,Jim Samartino,N/A,N/A
Constantinopolis,Giancarlo Fioretti,N/A,N/A,N/A,N/A
Brotherhood & Unity,Tomislav Cipcic,N/A,N/A,N/A,N/A
3 Chapters,Joe Hout,N/A,N/A,N/A,N/A
Aqua Garden,Totsuca Chuo,N/A,N/A,N/A,N/A
Relic Runners,Matthew Dunstan,N/A,N/A,N/A,N/A
"Silent Victory: U.S. Submarines in the Pacific, 1941-45",Gregory M. Smith,N/A,N/A,N/A,N/A
My Farm Shop,Rüdiger Dorn,N/A,N/A,N/A,N/A
