Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Der Pate,Michael Rieneck,N/A,N/A,N/A,N/A
"Poland Defiant: The German Invasion, September 1939",Stefan Ekström,N/A,N/A,N/A,N/A
Hyle,Eric Solomon,N/A,N/A,N/A,N/A
Panzer North Africa,James M. Day,Fernando Sola Ramos,N/A,N/A,N/A
Space Dragons,Richi Anna Haarhoff,N/A,N/A,N/A,N/A
Khan,Christwart Conrad,N/A,N/A,N/A,N/A
Imperial Tide: The Great War 1914-1918,Gregory M. Smith,N/A,N/A,N/A,N/A
Magestorm,Piero Cioni,N/A,N/A,N/A,N/A
Interstellar,Phil Eklund,Justin Grey,N/A,N/A,N/A
The Champion of the Wild (Second Edition),Tom Clare,N/A,N/A,N/A,N/A
New Cold War,Andoni Orive,Igor Plaza,N/A,N/A,N/A
Fifth Corps: The Soviet Breakthrough at Fulda,Jim Dunnigan,N/A,N/A,N/A,N/A
1969,Aureliano Buonfino,Andrea Crespi,Lorenzo Silva,Lorenzo Tucci Sorrentino,N/A
Gateway: Uprising,John Hawkins,Michelle Menard,N/A,N/A,N/A
Planet of the Apes,Richard Launius,N/A,N/A,N/A,N/A
Tank Chess,Dragan Lazovic,Predrag Lazovic,N/A,N/A,N/A
One Night Werewolf,Akihisa Okui,N/A,N/A,N/A,N/A
Ecosfera,Julia Johansson,Albert Pinilla,N/A,N/A,N/A
Jass,(Uncredited),N/A,N/A,N/A,N/A
Bee Alert,Reiner Knizia,N/A,N/A,N/A,N/A
The Hanging Gardens,Grégory Grard,Matthieu Verdier,N/A,N/A,N/A
Hounded,Clint Bohaty,N/A,N/A,N/A,N/A
Cartoon Network Crossover Crisis Deck-Building Game,Matt Hyra,N/A,N/A,N/A,N/A
18Mag: Hungarian Railway History,"Leonhard ""Lonny"" Orgler",N/A,N/A,N/A,N/A
True Colors,Jean Tarrade,N/A,N/A,N/A,N/A
Maya,Trevor Benjamin,Brett J. Gilbert,N/A,N/A,N/A
Mega Man Pixel Tactics: Proto Man Red,"D. Brad Talton, Jr.",N/A,N/A,N/A,N/A
