Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Opera,Hans van Tol,N/A,N/A,N/A,N/A
Tanto Cuore: Romantic Vacation,Masayuki Kudou,N/A,N/A,N/A,N/A
10 Minute Heist: The Wizard's Tower,Nick Sibicky,N/A,N/A,N/A,N/A
Unlock!: Short Adventures – The Flight of the Angel,N/A,N/A,N/A,N/A,N/A
Siege of Valeria,Glenn Flaherty,N/A,N/A,N/A,N/A
Settlement,Oleksandr Nevskiy,N/A,N/A,N/A,N/A
Eketorp,Dirk Henn,N/A,N/A,N/A,N/A
In Magnificent Style: Pickett's Charge at Gettysburg,Hermann Luttmann,Pascal Toupy,N/A,N/A,N/A
Meeple War,Max Valembois,N/A,N/A,N/A,N/A
Divine Right,Barry Beadman,Glenn Rahman,Kenneth Rahman,N/A,N/A
Rocky Road à la Mode,Joshua J Mills,N/A,N/A,N/A,N/A
