Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
UNO: Batman Special Edition,Merle Robbins,N/A,N/A,N/A,N/A
Baby Boom,Max Valembois,N/A,N/A,N/A,N/A
Fantastate,Jiri Mikolas,N/A,N/A,N/A,N/A
Dungeon Doors,Harrison Barlow,Mike Bocanegra,N/A,N/A,N/A
House of Horrors,J. C. Connors (I),N/A,N/A,N/A,N/A
Einhorn Glitzerglück: Funkel-Bingo,Kristin Mückel,N/A,N/A,N/A,N/A
Skip-Bo Dice Game,Nick Hayes,N/A,N/A,N/A,N/A
Jonathan Eaton's Houses of Treasure: Ascalons Fury,N/A,N/A,N/A,N/A,N/A
Zona Mágica,Michael Alves,N/A,N/A,N/A,N/A
Faras,Filip Miłuński,N/A,N/A,N/A,N/A
Boxes,Benoît Remy,N/A,N/A,N/A,N/A
2ème D.B. 'I' Normandie,Jean-Jacques Petit,N/A,N/A,N/A,N/A
Mit Mist und Tücke,Helmut Ast,Katrin Kuhr,N/A,N/A,N/A
Beugró,(Uncredited),Nóra Fejtő,N/A,N/A,N/A
Teenage Mutant Ninja Turtles: Clash Alley Strategy Boardgame,Forrest-Pruzan Creative,N/A,N/A,N/A,N/A
Matchi,Kyle Davis,N/A,N/A,N/A,N/A
Doorways to Adventure,Sid Sackson,N/A,N/A,N/A,N/A
Cranium Junior,(Uncredited),N/A,N/A,N/A,N/A
Baha,(Uncredited),N/A,N/A,N/A,N/A
Starship Duel I,Jordan Weisman,N/A,N/A,N/A,N/A
Klumpeduns,Andrew Cowan,N/A,N/A,N/A,N/A
Geisteruhr,Christoph Cantzler,Anja Wrede,N/A,N/A,N/A
Obsession,(Uncredited),N/A,N/A,N/A,N/A
Batalla de Coronas,Pedro Guajardo Cordescu,N/A,N/A,N/A,N/A
Arcadia: The Wyld Hunt,Mark Rein•Hagen,Joshua Gabriel Timbrook,Mike Tinney,Steve Wieck,N/A
Batasaurus,Grégory Kirszbaum,Alex Sanders,N/A,N/A,N/A
Slasher: The Final Cut,Paul Brown,David Hewitt,Randy Lindsay,N/A,N/A
猿道 (Monkey Road),(Uncredited),N/A,N/A,N/A,N/A
Tobynstein,Josep M. Allué,N/A,N/A,N/A,N/A
Rhett & Link's We're Still Good Game,N/A,N/A,N/A,N/A,N/A
Situação Limite,(Uncredited),N/A,N/A,N/A,N/A
Cluedo: Magnetic Pocket Edition,Anthony E. Pratt,N/A,N/A,N/A,N/A
Cluedo: Chocolate Edition,(Uncredited),N/A,N/A,N/A,N/A
MacGyver: The Escape Room Game,Rebecca Bleau,Nicholas Cravotta,N/A,N/A,N/A
Agora,Harald Lieske,N/A,N/A,N/A,N/A
DuCo,Henrik Larsson,N/A,N/A,N/A,N/A
Chancellorsville,Charles S. Roberts,Randall Reed's,Charles Roberts,Randall Reed,N/A
Tiles,Bruce Biskup,Joshua Howard,N/A,N/A,N/A
Akua,John Clowdus,N/A,N/A,N/A,N/A
NeoN,Mito Sazuki,N/A,N/A,N/A,N/A
404: Law Not Found,Gregory Carslaw,N/A,N/A,N/A,N/A
Holidays,Leo Colovini,N/A,N/A,N/A,N/A
Transsib,Dieter Danziger,N/A,N/A,N/A,N/A
The 12 Dice of Christmas,Steve Jackson (I),N/A,N/A,N/A,N/A
"Clash of Sovereigns: The War of the Austrian Succession, 1740-48",Bob Kalinowski,N/A,N/A,N/A,N/A
Spywhere,Cesare Mainardi,N/A,N/A,N/A,N/A
Luther: Das Spiel,Martin Schlegel,Erika Schlegel,N/A,N/A,N/A
Putin Strikes: The Coming War for Eastern Europe,Ty Bomba,N/A,N/A,N/A,N/A
Das Blaue Amulett,Johann Rüttinger,N/A,N/A,N/A,N/A
Hindenburg's Hour: The Tannenberg Campaign 1914,Benjamin Richter,N/A,N/A,N/A,N/A
Mood X,Martino Chiacchiera,Benedetto Degli Innocenti,N/A,N/A,N/A
Yamy,Max Gerchambeau,N/A,N/A,N/A,N/A
All-Pro Football,(Uncredited),N/A,N/A,N/A,N/A
Dirty Money: The Money Laundering Game,Daryl Chow,N/A,N/A,N/A,N/A
Squillo: Bordello d'Oriente,Immanuel Casto,N/A,N/A,N/A,N/A
Startropolis,Tony Mastrangeli,Jeff Petersen,N/A,N/A,N/A
Counting Zzzzs,Joan Wendland,N/A,N/A,N/A,N/A
Rome At War I: Hannibal at Bay,Stephen C. Jackson,N/A,N/A,N/A,N/A
Spy vs Spy,Michael Gray,N/A,N/A,N/A,N/A
Diceland,Spartaco Albertarelli,N/A,N/A,N/A,N/A
Gatenkaas,Liesbeth Bos,N/A,N/A,N/A,N/A
Selfish: Disney Villains,N/A,N/A,N/A,N/A,N/A
Gracias,Richard Borg,Alan R. Moon,N/A,N/A,N/A
Hubbly Bubbly Brew,Patrick Ruedisueli,N/A,N/A,N/A,N/A
Brain Fart,N/A,N/A,N/A,N/A,N/A
Elector Counts,Big Man Murph,Martin Wallace,N/A,N/A,N/A
HellRail,James Kyle,Sandie Richardson,Chris Young,N/A,N/A
Stalin's World War III,Ty Bomba,N/A,N/A,N/A,N/A
The Toast of the Town,Paul Rohrbaugh,N/A,N/A,N/A,N/A
Animania,Ke-Chen Hsu,N/A,N/A,N/A,N/A
Wolfsspuren,D. Drennan,Dagmar Frei,Till Meyer,Nicole Stiehl,N/A
Feed the Shoggoth!,Badger McInnes,N/A,N/A,N/A,N/A
Starship Captain,Gary Chalk,N/A,N/A,N/A,N/A
Blind Spot,Richard Vickery,N/A,N/A,N/A,N/A
Battle of the Five Armies,Larry Smith,Don Lowry,N/A,N/A,N/A
Foxy,Alex Randolph,N/A,N/A,N/A,N/A
7Seas,Arve D. Fühler,N/A,N/A,N/A,N/A
Kingdom Hearts TCG,Tomy Iijima,N/A,N/A,N/A,N/A
Tintin et le Piège du Totem Dhor,Dominique Tellier,N/A,N/A,N/A,N/A
Lifestyle,N/A,N/A,N/A,N/A,N/A
The Winning Ticket,Sid Sackson,N/A,N/A,N/A,N/A
Monopoly: Star Wars 40th Anniversary Special Edition,N/A,N/A,N/A,N/A,N/A
Dig a Dino,Dave Cordell,N/A,N/A,N/A,N/A
Space Pirates,Christophe Boelinger,N/A,N/A,N/A,N/A
Kleiner Obstgarten,Anneliese Farkaschovsky,N/A,N/A,N/A,N/A
Triple³,Maureen Hiron,N/A,N/A,N/A,N/A
Lunar Command,Cephas Howard,N/A,N/A,N/A,N/A
Do You Know Me?,Elliot Tebele,N/A,N/A,N/A,N/A
Politico: The Fall of Caesar,John Clowdus,N/A,N/A,N/A,N/A
Tabaijana: Flucht von der Feuerinsel,Wolfgang Kramer,N/A,N/A,N/A,N/A
Dragon Storm,Mark Harmon,Susan Van Camp,N/A,N/A,N/A
Life & Legend,Adam Glass,Jason Leonard,N/A,N/A,N/A
Extreme Activity,Ulrike Catty,Maria Führer,Ernst Führer,N/A,N/A
Pentantastar,David R. Megarry,Alexandra Megarry,Kit Megarry,N/A,N/A
Space Blast,Philippe Keyaerts,N/A,N/A,N/A,N/A
Spice Navigator,Véronique Debroise,Victor Lucas,N/A,N/A,N/A
Doodle Puzzle,Shi Chen,N/A,N/A,N/A,N/A
Transformers Battling Card Game,Craig Van Ness,N/A,N/A,N/A,N/A
Kniffel Kids,N/A,N/A,N/A,N/A,N/A
Teneriffa,Dirk Holdorf,N/A,N/A,N/A,N/A
