Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Beyond the Rift: A Perdition's Mouth Card Game,Nikolas Lundström Patrakka,N/A,N/A,N/A,N/A
1826: Railroading in France and Belgium from 1826,David G. D. Hecht,N/A,N/A,N/A,N/A
Siggil,Henri Kermarrec,N/A,N/A,N/A,N/A
Robotory,Susumu Kawasaki,N/A,N/A,N/A,N/A
Diáspora,Santiago Eximeno,N/A,N/A,N/A,N/A
Eastern Front Tank Leader,Eric Goldberg,Guy Hail,John Hill (I),N/A,N/A
"Into the Woods: The Battle of Shiloh, April 6-7, 1862",Richard H. Berg,Richard Whitaker,N/A,N/A,N/A
The Walking Dead: Surrounded,Jason Tagmire,N/A,N/A,N/A,N/A
Manoeuvre: Distant Lands,Jeff Horger,Joseph Roush,N/A,N/A,N/A
Problem Picnic: Attack of the Ants,Scott Almes,N/A,N/A,N/A,N/A
Square One,Patrik Chleboun,Jan Soukal,N/A,N/A,N/A
Dead of Winter: The Battle of Stones River (Second Edition),Richard H. Berg,David A. Powell,N/A,N/A,N/A
Rory's Story Cubes: Prehistoria,Rory O'Connor,N/A,N/A,N/A,N/A
Steam Donkey,Gary Dicken,Steve Kendall,Phil Kendall,N/A,N/A
Bestiary of Sigillum: Collector's Edition,Peter Vibe,N/A,N/A,N/A,N/A
CATsle Builders,Fukutarou,Yozaemon Matumoto (松本与左衛門),N/A,N/A,N/A
Rangers of Shadow Deep: Standard Edition,Joseph McCullough,N/A,N/A,N/A,N/A
Wherewolf,Christian Zoli,N/A,N/A,N/A,N/A
Rapa Nui,Fabrice Besson,Guillaume Montiage,N/A,N/A,N/A
Holiday Hijinks #1: The Kringle Caper,Jonathan Chaffer,N/A,N/A,N/A,N/A
Beatz'n'Catz,Jens Merkl,Ralf zur Linde,N/A,N/A,N/A
Sherlock Holmes: The Card Game,Roger Heyworth,N/A,N/A,N/A,N/A
Extra! Extra!,Andrew Bond,N/A,N/A,N/A,N/A
Assault: Tactical Combat in Europe – 1985,Frank Chadwick,N/A,N/A,N/A,N/A
Aldebaran Duel,Vladimír Suchý,N/A,N/A,N/A,N/A
Thud,Trevor Truran,N/A,N/A,N/A,N/A
Lutèce,Nicolas Sato,N/A,N/A,N/A,N/A
Zombiaki II: Attack on Moscow,Ignacy Trzewiczek,N/A,N/A,N/A,N/A
Hattrick,Klaus Palesch,N/A,N/A,N/A,N/A
Port Arthur,Yasushi Nakaguro,N/A,N/A,N/A,N/A
Moonstone,Tom Greenway,N/A,N/A,N/A,N/A
