Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Summoner Wars,Colby Dauch,N/A,N/A,N/A,N/A
Treasure Island,Marc Paquien,N/A,N/A,N/A,N/A
Mexica,Michael Kiesling,Wolfgang Kramer,N/A,N/A,N/A
Star Wars: X-Wing Miniatures Game – The Force Awakens Core Set,Alex Davy,James Kniffen,Corey Konieczka,Jay Little,N/A
Moonrakers,Max Anderson,Zac Dixon,Austin Harrison,N/A,N/A
Cuba,Michael Rieneck,Stefan Stadler,N/A,N/A,N/A
Rebirth,Reiner Knizia,N/A,N/A,N/A,N/A
Belfort,Jay Cormier,Sen-Foong Lim,N/A,N/A,N/A
Oh My Goods!,Alexander Pfister,N/A,N/A,N/A,N/A
The Estates,Klaus Zoch,N/A,N/A,N/A,N/A
Ashes Reborn: Rise of the Phoenixborn,Isaac Vega,N/A,N/A,N/A,N/A
D-Day at Omaha Beach,John H. Butterfield,N/A,N/A,N/A,N/A
Caesar!: Seize Rome in 20 Minutes!,Paolo Mori,N/A,N/A,N/A,N/A
Tokaido,Antoine Bauza,N/A,N/A,N/A,N/A
The Shipwreck Arcana,Kevin Bishop,N/A,N/A,N/A,N/A
KeyForge: Call of the Archons,Richard Garfield,N/A,N/A,N/A,N/A
Yamataï,Bruno Cathala,Marc Paquien,N/A,N/A,N/A
Maquis,Jake Staines,N/A,N/A,N/A,N/A
Space Hulk: Death Angel – The Card Game,Corey Konieczka,N/A,N/A,N/A,N/A
Carcassonne: The Castle,Reiner Knizia,Klaus-Jürgen Wrede,N/A,N/A,N/A
Onirim (Second Edition),Shadi Torbey,N/A,N/A,N/A,N/A
Love Letter: Batman,Seiji Kanai,N/A,N/A,N/A,N/A
Tiny Epic Dungeons,Scott Almes,N/A,N/A,N/A,N/A
Luna,Stefan Feld,N/A,N/A,N/A,N/A
Century: A New World,Emerson Matsuuchi,N/A,N/A,N/A,N/A
Witchstone,Martino Chiacchiera,Reiner Knizia,N/A,N/A,N/A
Myrmes,Yoann Levet,Yoann Levet,N/A,N/A,N/A
Zoo Vadis,Reiner Knizia,N/A,N/A,N/A,N/A
EXIT: The Game – The Pharaoh's Tomb,Inka Brand,Markus Brand,N/A,N/A,N/A
Tash-Kalar: Arena of Legends,Vlaada Chvátil,N/A,N/A,N/A,N/A
Wits & Wagers,Dominic Crapuchettes,N/A,N/A,N/A,N/A
Dixit: Journey,Jean-Louis Roubira,N/A,N/A,N/A,N/A
Stationfall,Matt Eklund,N/A,N/A,N/A,N/A
Skyrise,Gavan Brown,Sébastien Pauchon,Adam Wyse,N/A,N/A
Arkwright,Stefan Risthaus,N/A,N/A,N/A,N/A
Wir sind das Volk!,Richard Sivél,Peer Sylvester,N/A,N/A,N/A
Trismegistus: The Ultimate Formula,Federico Pierlorenzi,Daniele Tascini,N/A,N/A,N/A
Crystal Palace,Carsten Lauber,N/A,N/A,N/A,N/A
