Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Agents of SMERSH,Jason Maxwell,N/A,N/A,N/A,N/A
Time of Legends: Joan of Arc,Pascal Bernard,N/A,N/A,N/A,N/A
Poetry for Neanderthals,Elan Lee,N/A,N/A,N/A,N/A
Monster Lands,Víctor Fernández,Gorka Mata,Sergi Solé Pascual,Daniel Schloesser,N/A
Dungeon Alliance,Andrew Parks,N/A,N/A,N/A,N/A
Hidden Games Crime Scene: The New Haven Case,N/A,N/A,N/A,N/A,N/A
Duel of Ages II,Brett G. Murrell,N/A,N/A,N/A,N/A
Campaign Manager 2008,Christian Leonhard,Jason Matthews,N/A,N/A,N/A
Maple Valley,Roberta Taylor,N/A,N/A,N/A,N/A
Cathedral,Robert P. Moore,N/A,N/A,N/A,N/A
Epic Spell Wars of the Battle Wizards: Duel at Mt. Skullzfyre,Rob Heinsoo,Cory Jones,N/A,N/A,N/A
Hermagor,Emanuele Ornella,N/A,N/A,N/A,N/A
Twilight Struggle: Red Sea – Conflict in the Horn of Africa,Jason Matthews,N/A,N/A,N/A,N/A
Tsukuyumi: Full Moon Down,Felix Mertikat,N/A,N/A,N/A,N/A
Around the World in 80 Days,Michael Rieneck,N/A,N/A,N/A,N/A
Moon,Haakon Gaarder,N/A,N/A,N/A,N/A
Dungeon Twister 2: Prison,Christophe Boelinger,N/A,N/A,N/A,N/A
Victory in the Pacific,Richard Hamblen,Richard Hamblen,Don Lowry,Richard Hamblen,Richard Hamblen
Drum Roll,Dimitris Drakopoulos,Konstantinos Kokkinis,N/A,N/A,N/A
Heroscape Master Set:  Battle for the Underdark,Colby Dauch,Rob Daviau,Chris Dupuis,Jerry Hawthorne,N/A
Gods Love Dinosaurs,Kasper Lapp,N/A,N/A,N/A,N/A
Wilmot's Warehouse,Ricky Haggett,Richard Hogg,David King (II),N/A,N/A
Versailles 1919,Geoff Engelstein,Mark Herman,Mark Herman,Geoff Engelstein,N/A
Castaways,Alberto Corral,N/A,N/A,N/A,N/A
1870: Railroading Across the Trans Mississippi from 1870,Bill Dixon,N/A,N/A,N/A,N/A
Kneipenquiz: Das Original,Heinrich Glumpler,Darren Grundorf,Marco Teubner,Tom Zimmermann,N/A
Seize the Bean,Andy Couch,Dylan Howard Cromwell,N/A,N/A,N/A
A Fistful of Meeples,Jonny Pac,N/A,N/A,N/A,N/A
Riverside,Eilif Svensson,Åsmund Svensson,N/A,N/A,N/A
Dragonheart,Rüdiger Dorn,N/A,N/A,N/A,N/A
Pericles: The Peloponnesian Wars,Mark Herman,N/A,N/A,N/A,N/A
Kinfire Delve: Scorn's Stockade,Kevin Wilson,N/A,N/A,N/A,N/A
The Adventurers: The Pyramid of Horus,Guillaume Blossier,Frédéric Henry,N/A,N/A,N/A
Panic on Wall Street!,Britton Roney,N/A,N/A,N/A,N/A
Kingdomino Duel,Bruno Cathala,Ludovic Maublanc,N/A,N/A,N/A
Herd Mentality,Rich Coombes,Dan Penn,N/A,N/A,N/A
League of Six,Vladimír Suchý,N/A,N/A,N/A,N/A
Now Boarding,Tim Fowers,N/A,N/A,N/A,N/A
Molly House,Jo Kelly,Cole Wehrle,N/A,N/A,N/A
Zona: The Secret of Chernobyl,Maciej Drewing,Krzysztof Głośnicki,N/A,N/A,N/A
1822: The Railways of Great Britain,Simon Cutforth,N/A,N/A,N/A,N/A
Good Cop Bad Cop,Brian Henk,Clayton Skancke,N/A,N/A,N/A
Long Shot,Chris Handy (I),N/A,N/A,N/A,N/A
Android: Infiltration,Donald X. Vaccarino,N/A,N/A,N/A,N/A
Mini Rails,Mark Gerrits,N/A,N/A,N/A,N/A
Frostgrave,Joseph McCullough,N/A,N/A,N/A,N/A
Heimlich & Co.,Wolfgang Kramer,N/A,N/A,N/A,N/A
Il Vecchio,Rüdiger Dorn,N/A,N/A,N/A,N/A
Poison,Reiner Knizia,N/A,N/A,N/A,N/A
Thunder & Lightning,Richard Borg,N/A,N/A,N/A,N/A
Drako: Dragon & Dwarves,Adam Kałuża,N/A,N/A,N/A,N/A
Founders of Gloomhaven,Isaac Childres,N/A,N/A,N/A,N/A
Framework,Uwe Rosenberg,N/A,N/A,N/A,N/A
Sleeping Queens,Miranda Evarts,N/A,N/A,N/A,N/A
Sagrada Artisans,Adrian Adamescu,Daryl Andrews,N/A,N/A,N/A
Corrosion,Stefan Bauer (I),N/A,N/A,N/A,N/A
Conquest of Paradise,Kevin McPartland,N/A,N/A,N/A,N/A
Tales from the Red Dragon Inn,Geoff Bottone,Jennifer Kitzman,Jeff Morrow,Sam Waller,N/A
Copycat,Friedemann Friese,N/A,N/A,N/A,N/A
Comanchería: The Rise and Fall of the Comanche Empire,Joel Toppen,N/A,N/A,N/A,N/A
Zombie 15',Guillaume Lémery,Nicolas Schlewitz,N/A,N/A,N/A
Chicken Cha Cha Cha,Klaus Zoch,N/A,N/A,N/A,N/A
Dreamscape,David Ausloos,N/A,N/A,N/A,N/A
Votes for Women,Tory Brown,N/A,N/A,N/A,N/A
My First Stone Age,Marco Teubner,N/A,N/A,N/A,N/A
Days of Ire: Budapest 1956,Katalin Nimmerfroh,Dávid Turczi,Mihály Vincze,N/A,N/A
Ghosts of Christmas,新澤 大樹 (Taiki Shinzawa),N/A,N/A,N/A,N/A
Chronicle,Seiji Kanai,N/A,N/A,N/A,N/A
Era of Tribes,Arne Lorenz,N/A,N/A,N/A,N/A
Fortress America,Michael Gray,N/A,N/A,N/A,N/A
Tower of Babel,Reiner Knizia,N/A,N/A,N/A,N/A
Illuminati,Steve Jackson (I),Steve Jackson (I),N/A,N/A,N/A
Rum & Bones,Michael Shinall,N/A,N/A,N/A,N/A
High Frontier (Third Edition),Phil Eklund,N/A,N/A,N/A,N/A
Quacks & Co.: Quedlinburg Dash,Wolfgang Warsch,N/A,N/A,N/A,N/A
Oak,Wim Goossens,N/A,N/A,N/A,N/A
Florenza,Stefano Groppi,N/A,N/A,N/A,N/A
Confusion: Espionage and Deception in the Cold War,Robert Abbott,N/A,N/A,N/A,N/A
The Ark of the Covenant,Ursula Stephan,Klaus-Jürgen Wrede,N/A,N/A,N/A
Wings of War: Deluxe Set,Andrea Angiolino,Pier Giorgio Paglia,N/A,N/A,N/A
20th Century,Vladimír Suchý,N/A,N/A,N/A,N/A
Rallyman: DIRT,Jean-Christophe Bouvier,Jean-Christophe Bouvier,N/A,N/A,N/A
Sylla,Dominique Ehrhard,N/A,N/A,N/A,N/A
Quest,Don Eskridge,N/A,N/A,N/A,N/A
