Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Into The Echoside,Robert Bruce (I),Louis Simpson,N/A,N/A,N/A
Pepinillo,Miguel Bustillo,N/A,N/A,N/A,N/A
BUBBLE GUM,kota konno,N/A,N/A,N/A,N/A
Rifles in the Ardennes,Gottardo Zancani,N/A,N/A,N/A,N/A
Golfie,Jimmy Dorion,N/A,N/A,N/A,N/A
Apocalypse: The Game of Nuclear Devastation,Mike Hayes,N/A,N/A,N/A,N/A
Balconia,Paul Schulz,N/A,N/A,N/A,N/A
Founders of the Empire,Aleksei Kalinin,Petr Tyulenev,N/A,N/A,N/A
Lepidoptery,David Karesh,Srinivas Vasudevan,N/A,N/A,N/A
Dragon Pets,Paolo Cecchetto,Christian Giove,N/A,N/A,N/A
Villainous Vikings (Second Edition),Jeremy Stoltzfus,Graham Weaver,N/A,N/A,N/A
Detective Stories: History Edition – Kaifeng 982,Georgij Shugol,Alexander Krys,N/A,N/A,N/A
The Game of Life: Super Mario Edition,Jordan Bello,Joe Bradford,Hasbro Studios,N/A,N/A
18Dixie with 18MS and 18GA,Mark Derrick,N/A,N/A,N/A,N/A
Zwergendorf,Rita Modl,N/A,N/A,N/A,N/A
Rat Attack Party,Stefano Negro,Michael Schacht,N/A,N/A,N/A
The Nightmare Before Christmas TCG,Andrew Parks,Zev Shlasinger,N/A,N/A,N/A
Legend: History of 1000 Miglia,Carlo Amaddeo,N/A,N/A,N/A,N/A
Tend,Max Anderson,Zac Dixon,Austin Harrison,Toby Sarnelle,N/A
Falsche FuFFziger,Friedemann Friese,N/A,N/A,N/A,N/A
Badass Riders,Pablo Rodríguez,N/A,N/A,N/A,N/A
Torch,John Astell,N/A,N/A,N/A,N/A
"You Can't Say ""Umm""",N/A,N/A,N/A,N/A,N/A
Code Cracker,Reiner Knizia,N/A,N/A,N/A,N/A
Gnaughty Gnomes,Daniel Kenel,N/A,N/A,N/A,N/A
Vampyre,Philip A. Shreffler,N/A,N/A,N/A,N/A
Oxono,Jérémy Partinico,N/A,N/A,N/A,N/A
Pirate Tricks,Jeff Van Ness,Craig Van Ness,N/A,N/A,N/A
"Air Bridge to Victory: Operation Market-Garden, 1944",Gene Billingsley,N/A,N/A,N/A,N/A
World Exchangers,Romain Caterdjian,Smoox Chen,N/A,N/A,N/A
