Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Affenraffen,Michael Schacht,N/A,N/A,N/A,N/A
Gunship: First Strike!,Steve A. Wood,N/A,N/A,N/A,N/A
Columbus,Wolfgang Kramer,Felix Seeberger,Thomas Thiemeyer,N/A,N/A
Koi Garden,Floyd Lu,N/A,N/A,N/A,N/A
Alsace 1944,Christophe Gentil-Perret,Luc Olivier,N/A,N/A,N/A
Nanu?,Heinz Meister,N/A,N/A,N/A,N/A
Top Hats And Treachery,Andrew Prowse,N/A,N/A,N/A,N/A
Epic of the Peloponnesian War,Jonathan Iwamasa,Kurt Kuhlmann,N/A,N/A,N/A
Ketch Up,Leo Colovini,Dario De Toffoli,N/A,N/A,N/A
Nacho Stack!,N/A,N/A,N/A,N/A,N/A
Demon Ship,Malev Da Shinobi,N/A,N/A,N/A,N/A
Sierra,Pierre Buty,N/A,N/A,N/A,N/A
Fight!,(Uncredited),N/A,N/A,N/A,N/A
Little Action,Babayaga,N/A,N/A,N/A,N/A
Dragon Tides,Luther Bell Hendricks V,Kevin G. Nunn,N/A,N/A,N/A
Confrontation,(Uncredited),N/A,N/A,N/A,N/A
Elios,Philippe Proux,N/A,N/A,N/A,N/A
Knives Out,Eloi Pujadas,N/A,N/A,N/A,N/A
Cranky Chinchillas,N/A,N/A,N/A,N/A,N/A
The East is Red: The Sino Soviet War,Jim Dunnigan,N/A,N/A,N/A,N/A
Lu Zhan Jun Qi,(Uncredited),N/A,N/A,N/A,N/A
The Suits: Season 1,Krzysztof Matusik,Stefan Mieszczak,N/A,N/A,N/A
Battle for Normandy,(Uncredited),N/A,N/A,N/A,N/A
Mission Command Air,(Uncredited),N/A,N/A,N/A,N/A
Chinese Chess,(Uncredited),N/A,N/A,N/A,N/A
Tartapies,Jorge Olivas Medel,N/A,N/A,N/A,N/A
Drakborgen: En färd in i det okända,Jakob Bonds,Dan Glimne,N/A,N/A,N/A
Napoleon at Austerlitz,Jim Hind,Keith Poulter,N/A,N/A,N/A
Wer weiß das!?,Günter Burkhardt,N/A,N/A,N/A,N/A
Zombies vs Cheerleaders,Richard Toquet,N/A,N/A,N/A,N/A
Overdrive,Moisés Pacheco de Souza,Bianca  Melyna,N/A,N/A,N/A
Sanctorvm: The Board Game,N/A,N/A,N/A,N/A,N/A
Monkey Lab,Dan Manfredini,N/A,N/A,N/A,N/A
13: The Colonies in Revolt,Richard H. Berg,N/A,N/A,N/A,N/A
Kings of Chicago,Wojciech Frelich,N/A,N/A,N/A,N/A
Dragon Slayer,David J. Mortimer,N/A,N/A,N/A,N/A
Golan: Syrian-Israeli Combat in the '73 War,Irad B. Hardy,N/A,N/A,N/A,N/A
Isi,Corné van Moorsel,N/A,N/A,N/A,N/A
Hexcalibur,Enrique Dueñas González,N/A,N/A,N/A,N/A
Familiars and Foes,Brandon B,Lindsey Felice,Christopher K Lees,Jordan E Perme,N/A
Les Guerres de Bourgogne 1474-1477,Philippe Hardy,N/A,N/A,N/A,N/A
Bohnanza: Erdnuss,Uwe Rosenberg,N/A,N/A,N/A,N/A
Top Banana,Jim Winslow,N/A,N/A,N/A,N/A
Sojourn,Philip Loyer,N/A,N/A,N/A,N/A
Nuts!,Matthew Grau,N/A,N/A,N/A,N/A
Cryptocurrency,Steve Ng Wen Xi,N/A,N/A,N/A,N/A
Monty's D-Day,John Prados,N/A,N/A,N/A,N/A
Laguna,Bernhard Weber,N/A,N/A,N/A,N/A
"War of the Pacific, Chile vs. Perú and Bolivia, 1879-1883",Javier Romero,N/A,N/A,N/A,N/A
Guerra a Muerte,Paul Rohrbaugh,Javier Romero,N/A,N/A,N/A
