Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Black Stories Junior: Blue Stories,Andrea Köhrsen,N/A,N/A,N/A,N/A
Zoon,Migou Auteurs,Robert Cepo,Nicolas Pilartz,N/A,N/A
Monopoly: Spider-Man Collector's Edition,(Uncredited),N/A,N/A,N/A,N/A
Advanced Dungeons & Dragons Battlesystem Skirmishes,Bruce Nesmith,N/A,N/A,N/A,N/A
Spider & Fly,(Uncredited),N/A,N/A,N/A,N/A
Inquisitio,Jani Rönkkönen,N/A,N/A,N/A,N/A
Great Western Railway Game,Sara Finch,Leslie Scott,N/A,N/A,N/A
Leonardo,Marco Donadoni,N/A,N/A,N/A,N/A
Schleck und weg!!,Manfred Ludwig,N/A,N/A,N/A,N/A
Golden Trivia Game: M*A*S*H Edition,(Uncredited),N/A,N/A,N/A,N/A
Cup of Bluff,Dave Yearick,N/A,N/A,N/A,N/A
Space Base Mutiny,Colin Thom,N/A,N/A,N/A,N/A
Marauders,David Olson,N/A,N/A,N/A,N/A
Wing Commander,Jeff Grubb,Don Perrin,N/A,N/A,N/A
Colony Clash: Insect Warfare,SEDA Interactive,N/A,N/A,N/A,N/A
Sagaland Mitbringspiel,Michel Matschoss,Alex Randolph,N/A,N/A,N/A
Disney Club Penguin Trading Card Game,Mike Elliott,Lance Priebe,James Szubski,N/A,N/A
Pirate and Traveler,Elizabeth G. Sanderson,N/A,N/A,N/A,N/A
Ogre Under,Prospero Hall,N/A,N/A,N/A,N/A
Ice Cream,Joe Huber (I),N/A,N/A,N/A,N/A
Hello Neighbor: The Secret Neighbor Party Game,Juliana Moreno Patel,Ariel Rubin,N/A,N/A,N/A
Trivial Pursuit: Family,(Uncredited),N/A,N/A,N/A,N/A
The Squirrel Game,Manfred Ludwig,N/A,N/A,N/A,N/A
Vector 3: Tactical Space Combat in Three Dimensions,Greg Costikyan,N/A,N/A,N/A,N/A
Star Wars: Duels Card Game,N/A,N/A,N/A,N/A,N/A
Penny Arcade: Paint The Line ECG – Red Tide,Steve Bowler,Kiko Villasenor,N/A,N/A,N/A
Oskar,Uwe Schewe,N/A,N/A,N/A,N/A
Tangled Timelines,Daniel Zayas,N/A,N/A,N/A,N/A
Papa Bear,Reinhard Staupe,N/A,N/A,N/A,N/A
Colony,Till Meyer,Nicole Stiehl,N/A,N/A,N/A
Evo,Giancarlo Rainelli,N/A,N/A,N/A,N/A
Goosebumps: One Day at Horrorland Game,Craig Van Ness,N/A,N/A,N/A,N/A
Zimbbos!,Thierry Denoual,N/A,N/A,N/A,N/A
Sixth Fleet: US/Soviet Naval Operations in the Mediterranean in the 1970's,Jim Dunnigan,David C. Isby,N/A,N/A,N/A
Dylan Dog,(Uncredited),N/A,N/A,N/A,N/A
Bitwy XXI Wieku,Wojciech Zalewski,N/A,N/A,N/A,N/A
Celebrity Head,(Uncredited),N/A,N/A,N/A,N/A
Kingdom Quest,Frank Dyksterhuis,Mark Wood,N/A,N/A,N/A
Upturn,(Uncredited),N/A,N/A,N/A,N/A
Der Goldene Kompass,Inka Brand,Markus Brand,N/A,N/A,N/A
Factum,N/A,N/A,N/A,N/A,N/A
Pablo Escobar: The Boardgame,René Groen,N/A,N/A,N/A,N/A
At Full Throttle,Roberto Fraga,N/A,N/A,N/A,N/A
Guess in 10: Animal Planet,N/A,N/A,N/A,N/A,N/A
Missionary: Impossible,Todd Hester,Curtis Taylor,N/A,N/A,N/A
Pirates' Blast,Guido Hoffmann,N/A,N/A,N/A,N/A
Drachenjäger von Xorlosch,Folker Jung,N/A,N/A,N/A,N/A
Arena of Death: Heroic Combat in the Fantasy World of DragonQuest,David James Ritchie,N/A,N/A,N/A,N/A
