Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Brass: Birmingham,Gavan Brown,Matt Tolman,Martin Wallace,N/A,N/A
Pandemic Legacy: Season 1,Rob Daviau,Matt Leacock,N/A,N/A,N/A
Gloomhaven,Isaac Childres,N/A,N/A,N/A,N/A
Ark Nova,Mathias Wigge,N/A,N/A,N/A,N/A
Twilight Imperium: Fourth Edition,Dane Beltrami,Corey Konieczka,Christian T. Petersen,N/A,N/A
Terraforming Mars,Jacob Fryxelius,N/A,N/A,N/A,N/A
Dune: Imperium,Paul Dennen,N/A,N/A,N/A,N/A
Gloomhaven: Jaws of the Lion,Isaac Childres,N/A,N/A,N/A,N/A
War of the Ring: Second Edition,Roberto Di Meglio,Marco Maggi,Francesco Nepitello,N/A,N/A
Star Wars: Rebellion,Corey Konieczka,N/A,N/A,N/A,N/A
Spirit Island,R. Eric Reuss,N/A,N/A,N/A,N/A
Gaia Project,Jens Drögemüller,Helge Ostertag,N/A,N/A,N/A
Twilight Struggle,Ananda Gupta,Jason Matthews,N/A,N/A,N/A
Through the Ages: A New Story of Civilization,Vlaada Chvátil,N/A,N/A,N/A,N/A
Great Western Trail,Alexander Pfister,N/A,N/A,N/A,N/A
The Castles of Burgundy,Stefan Feld,N/A,N/A,N/A,N/A
Scythe,Jamey Stegmaier,N/A,N/A,N/A,N/A
7 Wonders Duel,Antoine Bauza,Bruno Cathala,N/A,N/A,N/A
Eclipse: Second Dawn for the Galaxy,Touko Tahkokallio,N/A,N/A,N/A,N/A
Brass: Lancashire,Martin Wallace,N/A,N/A,N/A,N/A
Nemesis,Adam Kwapiński,N/A,N/A,N/A,N/A
Clank! Legacy: Acquisitions Incorporated,Andy Clautice,Paul Dennen,N/A,N/A,N/A
Concordia,Mac Gerdts,N/A,N/A,N/A,N/A
A Feast for Odin,Uwe Rosenberg,N/A,N/A,N/A,N/A
Wingspan,Elizabeth Hargrave,N/A,N/A,N/A,N/A
Terra Mystica,Jens Drögemüller,Helge Ostertag,N/A,N/A,N/A
Arkham Horror: The Card Game,Nate French,Maxine Juniper Newman,Matthew J. Newman,N/A,N/A
Lost Ruins of Arnak,Elwen,Mín,N/A,N/A,N/A
Great Western Trail: Second Edition,Alexander Pfister,N/A,N/A,N/A,N/A
Root,Cole Wehrle,N/A,N/A,N/A,N/A
Orléans,Reiner Stockhausen,N/A,N/A,N/A,N/A
Everdell,James A. Wilson,N/A,N/A,N/A,N/A
Mage Knight Board Game,Vlaada Chvátil,N/A,N/A,N/A,N/A
Barrage,Tommaso Battista,Simone Luciani,N/A,N/A,N/A
Viticulture Essential Edition,Jamey Stegmaier,Alan Stone,N/A,N/A,N/A
The Crew: Mission Deep Sea,Thomas Sing,N/A,N/A,N/A,N/A
Too Many Bones,Josh J. Carlson,Adam Carlson,N/A,N/A,N/A
Food Chain Magnate,Jeroen Doumen,Joris Wiersinga,N/A,N/A,N/A
Pax Pamir: Second Edition,Cole Wehrle,N/A,N/A,N/A,N/A
Marvel Champions: The Card Game,Michael Boggs,N/A,N/A,N/A,N/A
Frosthaven,Isaac Childres,N/A,N/A,N/A,N/A
Underwater Cities,Vladimír Suchý,N/A,N/A,N/A,N/A
Puerto Rico,Andreas Seyfarth,N/A,N/A,N/A,N/A
