Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Awful Fantasy: The Card Game,Adam Sadler,Brady Sadler,N/A,N/A,N/A
Scrabble Card Game,(Uncredited),N/A,N/A,N/A,N/A
Azuchi Castle,Sungwoo Hyun,N/A,N/A,N/A,N/A
Race,N/A,N/A,N/A,N/A,N/A
UNO Stacko,Jim Keifer,N/A,N/A,N/A,N/A
DIG UP Adventure,Babel Dread,N/A,N/A,N/A,N/A
Fox and Hounds,N/A,N/A,N/A,N/A,N/A
Trivia Adventure,Filomena Chiappetta,Mary Dimauro,N/A,N/A,N/A
Feste Druff,Christian Schwegler,N/A,N/A,N/A,N/A
Taggle,Fabien Bleuze,Yves Hirschfeld,N/A,N/A,N/A
Fraud Squad,Anye Mercy,N/A,N/A,N/A,N/A
Monopoly: New Zealand,(Uncredited),N/A,N/A,N/A,N/A
BSZZZZ!,Manfred Keller,N/A,N/A,N/A,N/A
Barnyard Bingo,(Uncredited),N/A,N/A,N/A,N/A
Goosebumps: Shrieks and Spiders Game,(Uncredited),N/A,N/A,N/A,N/A
TV Guide: The Game,David Hoyt,N/A,N/A,N/A,N/A
Smokers Wild,Tom Dalgliesh,C. Forward,G. Rogers,N/A,N/A
Cat Chaos Card Game: Celebrity Edition,N/A,N/A,N/A,N/A,N/A
Alternatywy 4,Maja Mirska,Robert Sypek,N/A,N/A,N/A
Pirate's Cove: Search for the Treasure Game,Jim Bousman,N/A,N/A,N/A,N/A
Komandosi,Robert Podleś,N/A,N/A,N/A,N/A
Ani-Mayhem,Jon Healy,Keith Pinster,Josh Ritter,N/A,N/A
Get a Grip: The No Thumbs Challenge Game,N/A,N/A,N/A,N/A,N/A
"'CA' Tactical Naval Warfare in the Pacific, 1941-45",Jim Dunnigan,N/A,N/A,N/A,N/A
Game of Phones,Luke Stern,Sam Wander,N/A,N/A,N/A
U-Build Connect 4,(Uncredited),N/A,N/A,N/A,N/A
Overthrone,Frank DiLorenzo,Stacey Merrill,N/A,N/A,N/A
Drakar och Demoner: Brädspelet,Theodore Bergquist,Anders Jarve,Magnus Malmberg,N/A,N/A
Défis Nature,N/A,N/A,N/A,N/A,N/A
Tatort Titanic,Werner Fuchs,N/A,N/A,N/A,N/A
Up & Down,Karsten Adlung,N/A,N/A,N/A,N/A
Disneyland Monorail Game,(Uncredited),N/A,N/A,N/A,N/A
Dschungel,Bernhard Naegele,N/A,N/A,N/A,N/A
Ninjago: The Board Game,Bastiaan Brederode,Cephas Howard,N/A,N/A,N/A
Monopoly: Clone Wars,(Uncredited),N/A,N/A,N/A,N/A
Vantage,(Uncredited),N/A,N/A,N/A,N/A
