Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Rock Paper Scissors Lizard Spock Dice,David Haslam,Sandeep Kharkar,N/A,N/A,N/A
The Fuzztoons,Patrick Frish,N/A,N/A,N/A,N/A
Pechvogel,Peter Jürgensen,N/A,N/A,N/A,N/A
Shakin' Sorry,Craig Clark Williamson,N/A,N/A,N/A,N/A
Bagatelle,(Uncredited),N/A,N/A,N/A,N/A
Darkness Sabotage,Desmond Oku,N/A,N/A,N/A,N/A
Figaro,Reiner Knizia,N/A,N/A,N/A,N/A
Duel: Once Upon a Game in the West,Jorge Piñan,Ignacio Sánchez Usera,N/A,N/A,N/A
Curse of the Mummy's Tomb,Stephen Hand,N/A,N/A,N/A,N/A
Badaboom,Daniel Ahlm,Linus Engström,Peter Hansson,Ola Janson,N/A
War,Oded Grajew,Gerald Reiss,Valdir Rovai,Roberto Schussel,N/A
Game of Crowns,Remo Conzadori,N/A,N/A,N/A,N/A
Bogoss,N/A,N/A,N/A,N/A,N/A
Conquest of Pangea,Phil Orbanes Sr.,N/A,N/A,N/A,N/A
Hugo,Anders Jeppsson,Anders Pålsson,N/A,N/A,N/A
The Muppet Show Game,(Uncredited),N/A,N/A,N/A,N/A
Cats' Mansion,Martin Davison,Judith Duffey,N/A,N/A,N/A
A Nightmare on Elm Street: The Game,Robert J. Ryer,N/A,N/A,N/A,N/A
Tuchulcha,Marco Donadoni,N/A,N/A,N/A,N/A
Catch Mag,(Uncredited),N/A,N/A,N/A,N/A
My First UNO,(Uncredited),N/A,N/A,N/A,N/A
Fred,Chris Friden,N/A,N/A,N/A,N/A
Game of Games,Gil Druckman,A. Weiner,N/A,N/A,N/A
Chromino,Louis Abraham,N/A,N/A,N/A,N/A
Gopher,Mark Steere,N/A,N/A,N/A,N/A
Gold Raiders,Asger Johansen,Snorre Krogh,N/A,N/A,N/A
Fantomen,Dan Glimne,N/A,N/A,N/A,N/A
Star Wars: Return of the Jedi – Battle at Sarlacc's Pit,(Uncredited),N/A,N/A,N/A,N/A
Time: The Game,Alan Charles,N/A,N/A,N/A,N/A
WTF?,David Williams (III),N/A,N/A,N/A,N/A
Ricochet Rock Jockeys,Wombat Sanders,N/A,N/A,N/A,N/A
Pimps and Hos,(Uncredited),N/A,N/A,N/A,N/A
