Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
BattleSpace: The BattleTech Game of Space Combat,Chris Hartford,N/A,N/A,N/A,N/A
Rapa Nui,Ingo Althöfer,Reinhold Wittig,N/A,N/A,N/A
Million Club,Arnaud Ladagnous,N/A,N/A,N/A,N/A
Iron Sky: The Board Game,Juha Salmijärvi,N/A,N/A,N/A,N/A
Gods,Michael Schacht,N/A,N/A,N/A,N/A
Der Herr der Ringe: Die Zwei Türme – das Kartenspiel,Reiner Knizia,N/A,N/A,N/A,N/A
Supertall,Nathaniel Levan,N/A,N/A,N/A,N/A
Rally: Risk and Evaluation on All Roads in the Worlds,Marco Donadoni,N/A,N/A,N/A,N/A
Doctor Who: Exterminate! The Miniatures Game,Wayne P. Bollands,Ricard Fortun,Roger Gerrish,N/A,N/A
Across the Board,(Uncredited),N/A,N/A,N/A,N/A
Expect Delays,Patrick Brennan,N/A,N/A,N/A,N/A
Farrapos,Julio Trois,N/A,N/A,N/A,N/A
Mamba,Christophe Berg,N/A,N/A,N/A,N/A
Battles of the Ancient World Volume II,Larry Baggett,N/A,N/A,N/A,N/A
Hórreos,Pablo Dapena,N/A,N/A,N/A,N/A
V-Wars,Rob Daviau,Jonathan Maberry,N/A,N/A,N/A
Race to the Sea 1914,Hermann Luttmann,N/A,N/A,N/A,N/A
Dahschur: Die Rote Pyramide,Pauli Haimerl,N/A,N/A,N/A,N/A
Die Atombombe: The Reich's Bid to Build the Bomb,Steven Cunliffe,N/A,N/A,N/A,N/A
Colonial Space Wars: New Horizons,Jose Mendez,N/A,N/A,N/A,N/A
Bandits,Westley Ciaramella,Keith Millman,N/A,N/A,N/A
Arnhem '44: The Operation Market Garden Boardgame,Dirk Vergauwen,N/A,N/A,N/A,N/A
Col-Or-Form,Jürgen P. Grunau,Wolfgang Kramer,Hans Raggan,N/A,N/A
Nine Knights,Lee Sedol,N/A,N/A,N/A,N/A
Mars Attacks: Ten-Minute Takedown,Samuel Mitschke,Philip Reed,Randy Scheunemann,N/A,N/A
Shadowgate: The Living Castle,N/A,N/A,N/A,N/A,N/A
Crimebox Investigation,Cymon Kraft,N/A,N/A,N/A,N/A
Niwa,Wilfried Fort,Marie Fort,N/A,N/A,N/A
Boing!,Tom Espen,N/A,N/A,N/A,N/A
Berridos,Paz Navarro Moreno,N/A,N/A,N/A,N/A
Stolen Paintings,Bruno Faidutti,N/A,N/A,N/A,N/A
Althing,Flavien Champenois,N/A,N/A,N/A,N/A
Ctrl,Julio E. Nazario,N/A,N/A,N/A,N/A
Merrill's Marauders: Commandos in Burma 1943-1944,Joseph Miranda,N/A,N/A,N/A,N/A
Contra: The Board Game,Adam Sadler,Brady Sadler,N/A,N/A,N/A
Battle for China,Brian Train,N/A,N/A,N/A,N/A
Spearpoint 1943: Eastern Front,Byron Collins,N/A,N/A,N/A,N/A
Les Guerres du Roi Soleil 1667-1713,Philippe Hardy,N/A,N/A,N/A,N/A
Monstervania,Silvestre Pastor,N/A,N/A,N/A,N/A
Soldier King,Frank Chadwick,N/A,N/A,N/A,N/A
MiG Alley: Air War Over Korea 1951,Joseph Miranda,N/A,N/A,N/A,N/A
Meuse Argonne: The Final Offensive,Eric R. Harvey,N/A,N/A,N/A,N/A
Piazza Rabazza,Guido Hoffmann,Jens-Peter Schliemann,N/A,N/A,N/A
Fresco: Card & Dice Game,Marco Ruskowski,Marcel Süßelbeck,N/A,N/A,N/A
Cineplexity,JonMichael Rasmus,John Sams,Sean Weitner,N/A,N/A
Luftwaffe: Aerial Combat – Germany 1943-45,Joseph Miranda,Lou Zocchi,N/A,N/A,N/A
Ophidian 2350 CCG,Ed Lasso,Shaun Maher,Jason Robinette,Gregg Schwartz,N/A
Bite and Treaty,Miguel Suárez Olivares,N/A,N/A,N/A,N/A
Nightmarium: Revised Edition,Konstantin Seleznev,N/A,N/A,N/A,N/A
Europe at War,John Edwards,John Edwards,N/A,N/A,N/A
A birodalom bajnoka,Pál Márton Molnár,Adrián Szél,N/A,N/A,N/A
Schlag den Raab: Das Quiz,Max Kirps,N/A,N/A,N/A,N/A
Lyttle Wood,Michael Schacht,N/A,N/A,N/A,N/A
Castle Raisers,Le Minous Erwan,Anthony Perone,N/A,N/A,N/A
"Moscow: The Advance of Army Group Center, Autumn 1941",Eric R. Harvey,N/A,N/A,N/A,N/A
1565: Siege of Malta,Maurice Suckling,N/A,N/A,N/A,N/A
Winter Storm: Decision at Stalingrad,John Schettler,N/A,N/A,N/A,N/A
