Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Si j'étais Président...,Ludovic Maublanc,N/A,N/A,N/A,N/A
Trivial Pursuit: Domówka,N/A,N/A,N/A,N/A,N/A
"Sweet Honey, Bee Mine!",Katsuya Kitano (北野克哉),N/A,N/A,N/A,N/A
Kenya,Charles Chevallier,N/A,N/A,N/A,N/A
People-Person!,Adam Hogg,N/A,N/A,N/A,N/A
The Princess Bride: As You Wish,Daniel Solis,N/A,N/A,N/A,N/A
"Cemetery Hill: The Battle of Gettysburg, 1-3 July, 1863",Edward Curran,Irad B. Hardy,N/A,N/A,N/A
Gimme Gimme Guinea Pigs,Bryan Takenaka,N/A,N/A,N/A,N/A
Cartoona,Robert Burke,N/A,N/A,N/A,N/A
Pyramide du Pharaon,Martin Tremblay,N/A,N/A,N/A,N/A
Kille,(Uncredited),N/A,N/A,N/A,N/A
King's Bounty,John Olsen,Jamie Sassone,Robert L. Sassone,N/A,N/A
"Sexy, el juego del arte del flirteo",Ramses Bosque,N/A,N/A,N/A,N/A
Diabolo,Michael Schacht,N/A,N/A,N/A,N/A
Phase 10 Master,Susanne Armbruster,N/A,N/A,N/A,N/A
Dinosaur Dice,Heinz Meister,Michael Schober,N/A,N/A,N/A
Air King,Oliver Sihiveer,N/A,N/A,N/A,N/A
Las siete y media,(Uncredited),N/A,N/A,N/A,N/A
MindMaze: Verzwickte Rätsel – Kriminalfälle,Timofey Bokarev,N/A,N/A,N/A,N/A
Fake Art Inc.,Ikhwan Kwon,N/A,N/A,N/A,N/A
BeeSmart,Hartwig Jakubik,N/A,N/A,N/A,N/A
The Lord of the Rings: Nazgul,Bryan Kinsella,Charlie Tyson,N/A,N/A,N/A
Texas Zombies,Ryo Kawakami,N/A,N/A,N/A,N/A
Emil und die Detektive,Helmut Walch,N/A,N/A,N/A,N/A
Playa Pirata,Luca Bellini,N/A,N/A,N/A,N/A
Monstermania,Brad Ross,Jim Winslow,N/A,N/A,N/A
Who Wants To Be A Millionaire? (2nd Edition),(Uncredited),N/A,N/A,N/A,N/A
Hamsters vs. Hippos,James Freeman,James Staley,Adam Staley,N/A,N/A
Marshals,Matias Cazorla,N/A,N/A,N/A,N/A
Die Schule der magischen Tiere: Nicht zu fassen!,N/A,N/A,N/A,N/A,N/A
Meow! The Cult of Cat,Peter C. Hayward,N/A,N/A,N/A,N/A
Bigfoot,Scott Almes,N/A,N/A,N/A,N/A
Battle of the Halji,Chris Hunt,Jake Thornton,N/A,N/A,N/A
Draw What?!,Desiree Badby,Adam O'Rourke,Dave O'Rourke (I),N/A,N/A
Freehand,Julio E. Nazario,N/A,N/A,N/A,N/A
Monuments,Martin Looij,N/A,N/A,N/A,N/A
Aprendices de Druida,Gus Puga,N/A,N/A,N/A,N/A
C&O/B&O,Thomas N. Shaw,Tom Shaw,N/A,N/A,N/A
Bananya: The Card Game,Chelsea Schwartz,N/A,N/A,N/A,N/A
Black Stories: Christmas Edition,Corinna Harder,Jens Schumacher,N/A,N/A,N/A
InuYasha TCG,(Uncredited),N/A,N/A,N/A,N/A
KRASH,(Uncredited),N/A,N/A,N/A,N/A
Fackel+Keule,Michael Benkendorf,N/A,N/A,N/A,N/A
Vietnam Battles: Hue and Operation Pegasus,Joseph Miranda,N/A,N/A,N/A,N/A
Cluedo: Die drei ???,N/A,N/A,N/A,N/A,N/A
4-Bidden Words,(Uncredited),N/A,N/A,N/A,N/A
Чудесные башни (Wonderful Towers),Alexey Konnov,Alexey Paltsev,Anatoliy Shklyarov,Trehgrannik,N/A
Weapons & Warriors: Cavalry Attack Set,(Uncredited),N/A,N/A,N/A,N/A
Miskatonic Madness,Richard Launius,N/A,N/A,N/A,N/A
Festival,Shinsuke Yamagami,N/A,N/A,N/A,N/A
Streifen Toni,Carmen Kleinert,N/A,N/A,N/A,N/A
UNO: UNOcorns,N/A,N/A,N/A,N/A,N/A
EVL,Kevin Kane,N/A,N/A,N/A,N/A
Bärenspiel,Hajo Bücken,N/A,N/A,N/A,N/A
Stingy,Reiner Knizia,N/A,N/A,N/A,N/A
Im Reich des weißen Bären,Charles Lerue,N/A,N/A,N/A,N/A
Durchmarsch,Reinhard Staupe,N/A,N/A,N/A,N/A
Junior Stratego,(Uncredited),N/A,N/A,N/A,N/A
Gettysburg: Three Days in July,Doug Speer,N/A,N/A,N/A,N/A
Atari's Missile Command,Jonathan Gilmour-Long,Violet Hargrave,N/A,N/A,N/A
Finale,Ingo Althöfer,N/A,N/A,N/A,N/A
12 Gangsters,Yusuke Emi (江見祐介),N/A,N/A,N/A,N/A
Let Them Eat Cake,Peer Sylvester,N/A,N/A,N/A,N/A
Space Junk,Mike Friesen,Leif Steiestol,N/A,N/A,N/A
A Wanderer in the Forest of Wyr,Todd Sanders,N/A,N/A,N/A,N/A
Wide World,(Uncredited),N/A,N/A,N/A,N/A
StelCon: Infinity,Russ Rupe,N/A,N/A,N/A,N/A
Tuf-abet,Peter A. Brett,Peter Brett,N/A,N/A,N/A
Quizduell: Das Spiel,N/A,N/A,N/A,N/A,N/A
Red Beach One: Tarawa,Mike Joslyn,N/A,N/A,N/A,N/A
Head Trip,N/A,N/A,N/A,N/A,N/A
CrossWays,N/A,N/A,N/A,N/A,N/A
High Stakes,Jack Malisow,N/A,N/A,N/A,N/A
War: Império Romano,Sérgio Halaban,André Zatz,N/A,N/A,N/A
Dodge Dice,Eric Messersmith,N/A,N/A,N/A,N/A
Bim Bamm!,Michael Palm,Lukas Zach,N/A,N/A,N/A
Champions of Faith,(Uncredited),N/A,N/A,N/A,N/A
Spitfire: Tactical Aerial Combat in Europe 1939-42,Jim Dunnigan,N/A,N/A,N/A,N/A
Tief im Riff,Alex Randolph,N/A,N/A,N/A,N/A
Tobrouk 1941-1942,Arnaud Collin-Villecroix,Thierry Dretzen,N/A,N/A,N/A
Push Push Penguin,Christopher Ryan Chan,David Gordon (I),TAM,N/A,N/A
Connect the Thoughts,Haim Shafir,N/A,N/A,N/A,N/A
Attack the Darkness,Alex Seagrave,N/A,N/A,N/A,N/A
Dead Stop!,(Uncredited),N/A,N/A,N/A,N/A
Blackrock Castle,Gunter Baars,N/A,N/A,N/A,N/A
Not Parent Approved,Stacy Katz,Maximina Revis,N/A,N/A,N/A
Lady Richmond: Ein erzocktes Erbe,Tim Rogasch,N/A,N/A,N/A,N/A
Animocrazy,Bruno Faidutti,Karl-Heinz Schmiel,N/A,N/A,N/A
Conspiracy Theory,Steve Jackson (I),N/A,N/A,N/A,N/A
Thumbs Up!,Alexandre Droit,N/A,N/A,N/A,N/A
Tanbo,Mark Steere,N/A,N/A,N/A,N/A
Pilfering Pandas,Janice Turner,Stu Turner,N/A,N/A,N/A
Crisis: 2000,Joseph Miranda,N/A,N/A,N/A,N/A
Legie,Zbyněk Vrána,N/A,N/A,N/A,N/A
Go Fish Yourself,N/A,N/A,N/A,N/A,N/A
Risk: Deep Space,N/A,N/A,N/A,N/A,N/A
Globalization,Brian Knudson,Brent Knudson,N/A,N/A,N/A
Round the World,Daniel Danzer,Doris Danzer,N/A,N/A,N/A
Die Tafelrunde,Michael Schacht,Bruno Faidutti,N/A,N/A,N/A
Aeolis,Aiollus,N/A,N/A,N/A,N/A
