Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Okko Chronicles: Cycle of Water – Quest into Darkness,Frédérick Condette,N/A,N/A,N/A,N/A
Barbecubes,Brett J. Gilbert,Rob Sparks,N/A,N/A,N/A
Sicily: Triumph and Folly,Dean Essig,N/A,N/A,N/A,N/A
Target Arnhem: Across 6 Bridges,Tetsuya Nakamura,Jun Tajima,N/A,N/A,N/A
An Attrition of Souls,Scott W. Leibbrandt,N/A,N/A,N/A,N/A
Gorilla Marketing,Adam Wyse,N/A,N/A,N/A,N/A
BattleTech: Alpha Strike Box Set,Randall N. Bills,N/A,N/A,N/A,N/A
Rolling Japan,Hisashi Hayashi,N/A,N/A,N/A,N/A
Piou Piou,Thierry Chapeau,N/A,N/A,N/A,N/A
Montage,Joli Quentin Kansil,N/A,N/A,N/A,N/A
Nassau,Stefan Feld,N/A,N/A,N/A,N/A
Tower of Madness,Curt Covert,N/A,N/A,N/A,N/A
Funkoverse Strategy Game: Jurassic Park 101,Prospero Hall,Chris Rowlands,N/A,N/A,N/A
Animalia,Malcolm Braff,Bruno Cathala,Sébastien Pauchon,N/A,N/A
Nine Tiles,Jean-Claude Pellin,N/A,N/A,N/A,N/A
Belaad: The Land of Swords and Quills,Ehsan Nazarzadeh,N/A,N/A,N/A,N/A
Frontier Wars,Manuel Agustín Burrueco Pizarro,N/A,N/A,N/A,N/A
Magic Number Eleven,Bonghwan Ju,N/A,N/A,N/A,N/A
Quilt Show,Steve Bennett,Judy Martin,N/A,N/A,N/A
Exceed: Street Fighter – Chun-Li Box,"D. Brad Talton, Jr.",N/A,N/A,N/A,N/A
Adios Amigos,Momo Besedic,N/A,N/A,N/A,N/A
Dungeoneer: Dragons of the Forsaken Desert,Thomas Denmark,N/A,N/A,N/A,N/A
Charon Inc.,Fred Binkitani,Emanuele Ornella,N/A,N/A,N/A
Careers,James Cooke Brown,N/A,N/A,N/A,N/A
Pax Illuminaten,Oliver Kiley,N/A,N/A,N/A,N/A
The Great Khan Game,Richard Hamblen,Tom Wham,N/A,N/A,N/A
La Bataille d'Auerstædt,Monte Mattson,Dennis A. Spors,Ed Wimble,N/A,N/A
Starfire,Stephen V. Cole,N/A,N/A,N/A,N/A
30 Monedas,Juan Luque García,Germán P. Millán,N/A,N/A,N/A
Druids,Günter Burkhardt,Wolfgang Lehmann,N/A,N/A,N/A
Viva Pamplona!,Wolfgang Kramer,N/A,N/A,N/A,N/A
Who's the Ass?,Wolfgang Kramer,N/A,N/A,N/A,N/A
Battle Merchants,Gil Hova,N/A,N/A,N/A,N/A
Trailblazer: The Arizona Trail,Dan R Rice III,N/A,N/A,N/A,N/A
Tribes: Early Civilization,Rustan Håkansson,N/A,N/A,N/A,N/A
Block Ness,Laurent Escoffier,N/A,N/A,N/A,N/A
Time's Up!: Harry Potter,N/A,N/A,N/A,N/A,N/A
Key to the Kingdom,Matthew O'Malley,Ben Rosset,N/A,N/A,N/A
Blöde Kuh,Florian Racky,N/A,N/A,N/A,N/A
Die Drei Kolosse,Johannes Lorenzen,N/A,N/A,N/A,N/A
Tribune,Karl-Heinz Schmiel,N/A,N/A,N/A,N/A
Mysterium Kids: Captain Echo's Treasure,Antonin Boccara,Yves Hirschfeld,N/A,N/A,N/A
The Number,Hisashi Hayashi,N/A,N/A,N/A,N/A
Masters of The Universe: Fields of Eternia The Board Game,Dave Ketch,Jakub S. Olekszyk,N/A,N/A,N/A
Savannah Tails,Fraser Lamont,Gordon Lamont,N/A,N/A,N/A
The Rival Networks,Gil Hova,N/A,N/A,N/A,N/A
The Last Bottle of Rum,Quentin Vernet,N/A,N/A,N/A,N/A
Unspeakable Words: Deluxe Edition,James Ernest,Mike Selinker,N/A,N/A,N/A
Second Season Pro Football Game,Keith Avallone,N/A,N/A,N/A,N/A
Nature,Dominic Crapuchettes,N/A,N/A,N/A,N/A
18GA,Mark Derrick,N/A,N/A,N/A,N/A
Dungeoneer: Realm of the Ice Witch,Thomas Denmark,N/A,N/A,N/A,N/A
Tem-Purr-A,Kuraki Mura,N/A,N/A,N/A,N/A
The Last of Us: Escape the Dark,Alex Crispin,Thomas Pike,James Shelton,N/A,N/A
Timeline: Star Wars,Frédéric Henry,N/A,N/A,N/A,N/A
Munchkin Steampunk,Steve Jackson (I),N/A,N/A,N/A,N/A
Spruance Leader,Dean Brown,N/A,N/A,N/A,N/A
Letterpress,Robin David,N/A,N/A,N/A,N/A
"Codeword Cromwell: The German Invasion of England, 8 June 1940",Daniel Hodges (I),Daniel Hodges,Mark Mahaffey,N/A,N/A
Cranium WOW,Whit Alexander,Richard Tait,N/A,N/A,N/A
Zero Leader,Chuck Seegert,N/A,N/A,N/A,N/A
Rebel Fury,Mark Herman,N/A,N/A,N/A,N/A
Heldentaufe,Simon Junker,N/A,N/A,N/A,N/A
"Warhammer 40,000 (Seventh Edition)",N/A,N/A,N/A,N/A,N/A
Dream Runners,Joan Dufour,N/A,N/A,N/A,N/A
Timber Tom,Marco Bing,N/A,N/A,N/A,N/A
