Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Yaxha,Baptiste Vaiana,N/A,N/A,N/A,N/A
Chunky Fighters,Nick Hayes,N/A,N/A,N/A,N/A
Colonialism: Expanded 2nd Edition,Scott W. Leibbrandt,N/A,N/A,N/A,N/A
HeroTec,Duane Kolar,N/A,N/A,N/A,N/A
"Rabbit Island: Explore, Build, Conquer",Leslie Et Alia,Samantha R. Et Alia,N/A,N/A,N/A
Blood & Iron,Paul Dangel,N/A,N/A,N/A,N/A
Nickelodeon Splat Attack!,Jonathan Ying,N/A,N/A,N/A,N/A
Cube Express,Orlando Sá,N/A,N/A,N/A,N/A
The Shadow Theater: The Legend of the Monkey King,Cédric Lefebvre,Florian Sirieix,N/A,N/A,N/A
My First Stone Age: The Card Game,Marco Teubner,N/A,N/A,N/A,N/A
Stalingrad Roads: Battle on the Edge of the Abyss,Nicolas Rident,N/A,N/A,N/A,N/A
Stellar Expedition,Ruud Nederpelt,N/A,N/A,N/A,N/A
"The Balkan Wars: Prelude to Disaster, 1912-1913",Joseph Miranda,N/A,N/A,N/A,N/A
Somnium: Rise of Laputa,Ryan Doffek,N/A,N/A,N/A,N/A
Luminos,Kirsten Hiese,N/A,N/A,N/A,N/A
Park Life: People,Dylan Coyle,N/A,N/A,N/A,N/A
"Caesar's War: The Conquest of Gaul, 58-52 BC",Joseph Miranda,N/A,N/A,N/A,N/A
Minion Hunter,Lester Smith,N/A,N/A,N/A,N/A
Escape Room in a Box: The Walking Dead,Nick Hayes,Mary Sadonsky,Brian Yu,N/A,N/A
SCRAP,Kenny Michael-Otton,N/A,N/A,N/A,N/A
Deus Ex Machina,Harry Haralampidis,Konstantinos Iovis,Lefteris Iroglidis (Λευτέρης Ηρωγλίδης),N/A,N/A
Misterio,Pepe Pineda,N/A,N/A,N/A,N/A
Sly Wolf and the Missing Note,Alexander Peshkov,Ekaterina Pluzhnikova,N/A,N/A,N/A
Polyhedral Park Planner,Justin Schroeder,N/A,N/A,N/A,N/A
