Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Helvetia Cup,Frank Crittin,Grégoire Largey,N/A,N/A,N/A
Karekare,Muntsa Corbella,Gustavo Mariano,N/A,N/A,N/A
"Sharp Practice: Wargame Rules for Large Skirmishes in the Era of Black Powder, 1700 to 1865",Richard Clarke (III),N/A,N/A,N/A,N/A
Pensacola,Don Hanle,Mark Miklos,N/A,N/A,N/A
Harry Potter Hogwarts,Cephas Howard,Henk van der Does,N/A,N/A,N/A
The Lord of the Rings: The Mines of Moria,(Uncredited),N/A,N/A,N/A,N/A
Dobble Connect,Mathieu Aubert,Denis Blanchot,Jacques Cottereau,Guillaume Gille-Naves,Igor Polouchine
Werwölfe,Ted Alspach,N/A,N/A,N/A,N/A
Strada Romana,Walter Obert,N/A,N/A,N/A,N/A
Picto Rush,Edward Chan,N/A,N/A,N/A,N/A
Shadowrun: The Trading Card Game,Mike Nielsen,N/A,N/A,N/A,N/A
EXIT: The Game – The Secret of the Premiere,Inka Brand,Markus Brand,N/A,N/A,N/A
Infernal Wagon,Alexandre Emerit,Florian Fay,N/A,N/A,N/A
"Victory in the West: Plan Yellow, The French Campaign 1940",David James Ritchie,N/A,N/A,N/A,N/A
"The Day Was Ours: First Bull Run (July 21, 1861)",Matt Ward (II),N/A,N/A,N/A,N/A
Aridnyk,Volodymyr Kuznietsov,Andrii Yanovskiy,N/A,N/A,N/A
Tigers in the Mist: Ardennes Offensive,Ray Freeman,N/A,N/A,N/A,N/A
The Third Winter: The Battle for the Ukraine September 1943-April 1944,Antony Birkett,Chip Saltsman,N/A,N/A,N/A
Heroscape: Age of Annihilation – Battle for the Wellspring,Stephen Baker,Dan Blanchett,Rob Daviau,Matt Hyra,N/A
Stomple,Greg Zima,N/A,N/A,N/A,N/A
Blade Rondo,Pawn,N/A,N/A,N/A,N/A
Goblivion: Definitive Edition,Jean-François Gauthier,N/A,N/A,N/A,N/A
Tree Society,Matthew Dunstan,Brett J. Gilbert,N/A,N/A,N/A
Funkoverse Strategy Game: Harry Potter 102,Prospero Hall,Chris Rowlands,N/A,N/A,N/A
Moonshine Empire,Jason Mack,Caleb Zwar,N/A,N/A,N/A
Wings: World War One Plane to Plane Combat 1916-1918,S. Craig Taylor,N/A,N/A,N/A,N/A
Krosmaster: Arena – Duel Pack 1,N/A,N/A,N/A,N/A,N/A
Chroma Mix,Jorge Zhang,N/A,N/A,N/A,N/A
Diceborn Heroes,Keith Donaldson,N/A,N/A,N/A,N/A
Red Poppies Campaigns: The Battles for Ypres,John Gorkowski,N/A,N/A,N/A,N/A
Zorndorf,Paul Dangel,N/A,N/A,N/A,N/A
Fantahzee: Hordes & Heroes,Ryan Miller,N/A,N/A,N/A,N/A
Decipher,Bill Eberle,Peter Olotka,Greg Olotka,N/A,N/A
Ya Blew It!,Prospero Hall,Brian Kirk,N/A,N/A,N/A
Samurai Gardener,Hisashi Hayashi,N/A,N/A,N/A,N/A
Cauldron,Artem Safarov,N/A,N/A,N/A,N/A
100 Swords: The Blue Mammoth's Dungeon,Clayton Grey,Samuel Strick,N/A,N/A,N/A
High Risk,Trevor Benjamin,Brett J. Gilbert,N/A,N/A,N/A
Cityscape,Sjaak Griffioen,N/A,N/A,N/A,N/A
Bloom,Laurent Escoffier,David Franck,N/A,N/A,N/A
StarForce 'Alpha Centauri': Interstellar Conflict in the 25th Century,Redmond A. Simonsen,Redmond A. Simonsen,Arnold Hendrick,Philip S. Kosnett,Arnold Hendrick
Unlock!: Heroic Adventures – Hinunter in den Kaninchenbau,Thomas Cauët,Vincent Goyat,N/A,N/A,N/A
The Golden Sails,Yuri Zhuravljov,N/A,N/A,N/A,N/A
Waste Knights,Marek Mydel,N/A,N/A,N/A,N/A
Wind River,Dirk Liekens,N/A,N/A,N/A,N/A
Final Touch,Mike Elliott,N/A,N/A,N/A,N/A
Quiztopia,Marc-Uwe Kling,N/A,N/A,N/A,N/A
Desperate Oasis,Dan Cassaro,N/A,N/A,N/A,N/A
Master of Economy,Andrzej Kurek,N/A,N/A,N/A,N/A
Justinian: Intrigue at the Emperor's Court,Leo Colovini,Alessandro Saragosa,N/A,N/A,N/A
