Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Peek-a-Mouse,Elodie Clément,Théo Rivière,N/A,N/A,N/A
Adventure Games: The Gloom City File,Kayleigh Anderson,Matthew Dunstan,Hauke Gerdes,Phil Walker-Harding,N/A
Globetrotting,Jeff Chin,Andrew Nerger,N/A,N/A,N/A
Space Cantina,Fel Barros,Warny Marçano,N/A,N/A,N/A
The Speed of Heat,J. D. Webster,N/A,N/A,N/A,N/A
Israeli Air Force Leader,Dan Verssen,Kevin Verssen,N/A,N/A,N/A
Tether,Mark McGee,N/A,N/A,N/A,N/A
Minecraft Explorers,Matthew Dunstan,N/A,N/A,N/A,N/A
Levee En Masse,John Welch,N/A,N/A,N/A,N/A
"Warhammer 40,000: Dark Vengeance",Rick Priestley,N/A,N/A,N/A,N/A
Maps of Misterra,Mathieu Bossu,Thomas Cariate,Timothée Decroix,N/A,N/A
The Batman Who Laughs Rising,Patrick Marino,Andrew Wolf,N/A,N/A,N/A
"Axis Empires: Dai Senso! – World War II in Asia & the Pacific, 1937-45",Alan Emrich,Thomas Prowell,Salvatore Vasta,N/A,N/A
Sumatra,Reiner Knizia,N/A,N/A,N/A,N/A
Salvation Road,Peter Gousis,Michael D. Kelley,N/A,N/A,N/A
Hitler's War,Keith Gross,N/A,N/A,N/A,N/A
Nightmarium,Konstantin Seleznev,N/A,N/A,N/A,N/A
Warhammer Age of Sigmar (Second Edition) Core Rules,N/A,N/A,N/A,N/A,N/A
Wombat Rescue,Matt Wolfe,N/A,N/A,N/A,N/A
La Fleur,Amy Droz,Dusty Droz,N/A,N/A,N/A
Reign of Witches,Amabel Holland,N/A,N/A,N/A,N/A
Escape Room: The Game – Virtual Reality,N/A,N/A,N/A,N/A,N/A
Power & Weakness,Andreas Steding,N/A,N/A,N/A,N/A
Minute Realms,Stefano Castelli,N/A,N/A,N/A,N/A
Carnac,"Emiliano ""Wentu"" Venturini",N/A,N/A,N/A,N/A
Papua,Javier Garcia,Diego Ibáñez,N/A,N/A,N/A
Blob Party,Pam Walls,N/A,N/A,N/A,N/A
Warhammer: The Game of Fantasy Battles (6th Edition),Alessio Cavatore,Tuomas Pirinen,Rick Priestley,Nigel Stillman,Jake Thornton
Super Kawaii Pets,William Cavaglieri,N/A,N/A,N/A,N/A
Fifth Avenue,Wilko Manz,N/A,N/A,N/A,N/A
Europa Universalis,Philippe Thibaut,N/A,N/A,N/A,N/A
The Battle of Five Armies Collector's Edition,Roberto Di Meglio,Marco Maggi,Francesco Nepitello,N/A,N/A
Tucana Builders,Kristian Amundsen Østby,Eilif Svensson,N/A,N/A,N/A
Owner's Choice,Yasutaka Ikeda,N/A,N/A,N/A,N/A
Bellum Magica,Frédéric Guérard,N/A,N/A,N/A,N/A
Deep Vents,T. Alex Davis,Ryan Laukat,N/A,N/A,N/A
American Tank Ace: 1944-1945,Gregory M. Smith,N/A,N/A,N/A,N/A
Trumpet,Phil Orbanes Sr.,N/A,N/A,N/A,N/A
The Jaws of Victory: Battle of Korsun-Cherkassy Pocket – January/February 1944,Milt Janosky,N/A,N/A,N/A,N/A
Super Boss Monster,Hayden Dillard,Johnny O'Neal,N/A,N/A,N/A
Treasure of the Dragons,Reiner Knizia,N/A,N/A,N/A,N/A
Completto,Heinz Meister,N/A,N/A,N/A,N/A
Spaceship Unity: Season 1.1,Ulrich Blum,Jens Merkl,N/A,N/A,N/A
Rune,Zemilio,N/A,N/A,N/A,N/A
Time 'n' Space,Tobias Stapelfeldt,N/A,N/A,N/A,N/A
Krieg und Frieden,Gerard Mulder,N/A,N/A,N/A,N/A
Omen: Edge of the Aegean,John Clowdus,N/A,N/A,N/A,N/A
Magic Maze Tower,Kasper Lapp,N/A,N/A,N/A,N/A
Phraya,Alberto Millán,N/A,N/A,N/A,N/A
Corto,Laurent Escoffier,Sébastien Pauchon,N/A,N/A,N/A
Psycho Killer,Michael Wilkinson,Mitch Young,N/A,N/A,N/A
