Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
City of Six Moons,Amabel Holland,N/A,N/A,N/A,N/A
Turf Horse Racing,Reiner Knizia,Knizia,N/A,N/A,N/A
Tembo,Andreas Spies,N/A,N/A,N/A,N/A
Electronic Labyrinth,Reiner Knizia,Max J. Kobbert,N/A,N/A,N/A
1812: The Cradle of Steam Railways,Ian D. Wilson,N/A,N/A,N/A,N/A
Hannibal Barkas,Robert Żak,N/A,N/A,N/A,N/A
Jardín Japonés,Julián Tunni,N/A,N/A,N/A,N/A
Hangtown,Jonny Pac,N/A,N/A,N/A,N/A
Critical: Sanctuary – Season 1,Yohan Lemonnier,Kristoff Valla,N/A,N/A,N/A
Cangaço,Sanderson Virgolino,N/A,N/A,N/A,N/A
Super Snipers,Galen McCown,N/A,N/A,N/A,N/A
Enigma: Beyond Code,Sergey Pritula,N/A,N/A,N/A,N/A
Lords of Creation,Martin Wallace,N/A,N/A,N/A,N/A
Tile Chess,Jason Wittman,N/A,N/A,N/A,N/A
Eclipse,Gerardo Iula,Mirko Marchesi,N/A,N/A,N/A
Blocks in Afrika,Emanuele Santandrea,N/A,N/A,N/A,N/A
Time is Money,Roberto Fraga,Lucien Geelhoed,N/A,N/A,N/A
Wartime: The Battle of Valyance Vale,Christopher Guild,Brad Lackey,Christopher Parks,Joshua Tempkin,N/A
Space Junkyard,Gilad Yarnitzky,N/A,N/A,N/A,N/A
Objective Moscow: The Death of Soviet Communism,Joe Angiolillo,Philip S. Kosnett,N/A,N/A,N/A
Bienvenue à bord,Antoine Bauza,Corentin Lebrat,Ludovic Maublanc,Théo Rivière,N/A
Cool Runnings,Olivier Mahy,N/A,N/A,N/A,N/A
12 Hours at Maleme,Ivan Prat,N/A,N/A,N/A,N/A
Party Bugs,Martino Chiacchiera,N/A,N/A,N/A,N/A
San Quentin Kings,Nate Hayden,N/A,N/A,N/A,N/A
Traverse,Michael Kuby,John Miller,N/A,N/A,N/A
Cultistorm,Sandor Szucs,N/A,N/A,N/A,N/A
六華 (Rikka),Hashimoto Atsushi (橋本淳志),N/A,N/A,N/A,N/A
Trickerion: Legends of Illusion – Kickstarter Exclusive Legend Box,Richard Ámann,Viktor Péter,N/A,N/A,N/A
Karo,Steffen Mühlhäuser,N/A,N/A,N/A,N/A
Mekhane,Alessio Calabresi,Roberto Grasso (I),N/A,N/A,N/A
RoadKill,Don Greenwood,Dan Verssen,N/A,N/A,N/A
ASG Golf,George Gerney,N/A,N/A,N/A,N/A
Profiteers,James Dickinson,N/A,N/A,N/A,N/A
"Iwo Jima: Valor of Arms, 19 Feb. – 25 March 1945",Gary Gillette,David Rohde,N/A,N/A,N/A
Elementum,Mariusz Milewski,N/A,N/A,N/A,N/A
Animals in Espionage,Joe Hout,N/A,N/A,N/A,N/A
Stampede,Jeroen Geenen,N/A,N/A,N/A,N/A
The Sword and the Stars,Eric Lee Smith,N/A,N/A,N/A,N/A
