Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
RisiKard!,Spartaco Albertarelli,N/A,N/A,N/A,N/A
Hexxagon,Jason Blochowiak,Abraham Edlin,N/A,N/A,N/A
Zombie Rally,Adam Loper,Peter Spahos,N/A,N/A,N/A
Catch Phrase,N/A,N/A,N/A,N/A,N/A
I Think You Think I Think,M. Boggs,N/A,N/A,N/A,N/A
Black Cannon,Henri Sala,N/A,N/A,N/A,N/A
Hang Four,Scott Anderson,N/A,N/A,N/A,N/A
Feiges Huhn!,Ken Gruhl,Quentin Weir,N/A,N/A,N/A
Do You Really Know Your Family,N/A,N/A,N/A,N/A,N/A
Titus Tentacle,Leo Colovini,N/A,N/A,N/A,N/A
Kryptonim: Lew Morski,Wojciech Borowy,Piotr Strzelczyk,N/A,N/A,N/A
Monopoly: Back to the Future,N/A,N/A,N/A,N/A,N/A
Ligretto 2,(Uncredited),N/A,N/A,N/A,N/A
Ninja Burger,Steve Jackson (I),N/A,N/A,N/A,N/A
Dicewords,Graham Lipscomb,N/A,N/A,N/A,N/A
UNO: Pokémon,(Uncredited),N/A,N/A,N/A,N/A
Squeeky,Gaetano Evola,Rosanna Leocata,N/A,N/A,N/A
Winhard,Reinhard Pichler,Erwin Pichler,N/A,N/A,N/A
Rich Uncle,Harry O. Todd,N/A,N/A,N/A,N/A
Take Off,Frank Brandt,N/A,N/A,N/A,N/A
Australian Menagerie,Pat Darlington,Dan Nicholls,N/A,N/A,N/A
Knuckle Sammich: A Kobolds Ate My Baby! Card Game,Daniel Landis,Christopher O'Neill,JOHN KOVALIC,N/A,N/A
Skoki Narciarskie,Adam Kałuża,N/A,N/A,N/A,N/A
RARRR!!,Michael R. Brandl,N/A,N/A,N/A,N/A
Kingsbridge: The Game,Wolfgang Kramer,N/A,N/A,N/A,N/A
The Epic Beard Game,Dave Yearick,N/A,N/A,N/A,N/A
Cleopatra's Caboose,Steve Zamborsky,N/A,N/A,N/A,N/A
Up Scope! Tactical Submarine Warfare in the 20th Century,Joseph M. Balkoski,N/A,N/A,N/A,N/A
Daedalus' Maze,Anthony Roupas,Dimitris Roupas,N/A,N/A,N/A
