Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
"Julius Caesar: Caesar, Pompey, and the Roman Civil War",Grant Dalgliesh,Justin Thompson,N/A,N/A,N/A
Wilderness War,Volko Ruhnke,N/A,N/A,N/A,N/A
Ambush!,John H. Butterfield,Eric Lee Smith,N/A,N/A,N/A
Batman: Gotham City Chronicles,Frédéric Henry,N/A,N/A,N/A,N/A
Andean Abyss,Volko Ruhnke,N/A,N/A,N/A,N/A
1862: Railway Mania in the Eastern Counties,Mike Hutton,N/A,N/A,N/A,N/A
Sushi Roll,Phil Walker-Harding,N/A,N/A,N/A,N/A
Machi Koro,Masao Suganuma,N/A,N/A,N/A,N/A
Netrunner,Richard Garfield,N/A,N/A,N/A,N/A
Battle Line: Medieval,Reiner Knizia,N/A,N/A,N/A,N/A
Wendake,Danilo Sabia,N/A,N/A,N/A,N/A
Automania,Kenneth Minde,Kristian Amundsen Østby,N/A,N/A,N/A
Stick 'Em,Klaus Palesch,N/A,N/A,N/A,N/A
Legacy of Dragonholt,Nikki Valens,N/A,N/A,N/A,N/A
Witchcraft!,Trevor Benjamin,Roger Tankersley,David Thompson (I),N/A,N/A
Domaine,Klaus Teuber,N/A,N/A,N/A,N/A
A Gentle Rain,Kevin Wilson,N/A,N/A,N/A,N/A
Eila and Something Shiny,Jeffrey CCH,N/A,N/A,N/A,N/A
Battle Cry,Richard Borg,Richard Borg,N/A,N/A,N/A
Similo,Martino Chiacchiera,Hjalmar Hach,Pierluca Zizzi,N/A,N/A
The Quest for El Dorado: The Golden Temples,Reiner Knizia,N/A,N/A,N/A,N/A
Thunderstone: Dragonspire,Mike Elliott,Brent Keith,N/A,N/A,N/A
Clever 4Ever,Wolfgang Warsch,N/A,N/A,N/A,N/A
Cthulhu: Death May Die – Fear of the Unknown,Rob Daviau,Eric M. Lang,Marco Portugal,N/A,N/A
For the People,Mark Herman,N/A,N/A,N/A,N/A
Forum Trajanum,Stefan Feld,N/A,N/A,N/A,N/A
boop.,Scott Brady,N/A,N/A,N/A,N/A
Comic Hunters,Robert Coelho,N/A,N/A,N/A,N/A
Mini Rogue,Paolo Di Stefano,Gabriel Gendron,N/A,N/A,N/A
La Isla,Stefan Feld,N/A,N/A,N/A,N/A
Creature Caravan,Ryan Laukat,N/A,N/A,N/A,N/A
Chimera Station,Mark Major,N/A,N/A,N/A,N/A
Circle the Wagons,Steven Aramini,Danny Devine,Paul Kluka,Steven Aramini,Danny Devine
Deep Space D-6,Tony Go,N/A,N/A,N/A,N/A
Spirits of the Wild,Nick Hayes,N/A,N/A,N/A,N/A
Super Mega Lucky Box,Phil Walker-Harding,N/A,N/A,N/A,N/A
Tiny Epic Zombies,Scott Almes,N/A,N/A,N/A,N/A
Lockup: A Roll Player Tale,Stan Kordonskiy,N/A,N/A,N/A,N/A
Food Chain Island,Scott Almes,N/A,N/A,N/A,N/A
Dice Miner,Joshua DeBonis,Nikola Risteski,N/A,N/A,N/A
Stronghold,Ignacy Trzewiczek,N/A,N/A,N/A,N/A
The Isofarian Guard,Eric Bittermann,Sean Craten,David Yanchick,N/A,N/A
Yggdrasil,Cédric Lefebvre,Fabrice Rabellino,N/A,N/A,N/A
Too Many Bones: Unbreakable,Josh J. Carlson,Adam Carlson,N/A,N/A,N/A
Power Grid: Factory Manager,Friedemann Friese,N/A,N/A,N/A,N/A
Castle Panic,Justin De Witt,N/A,N/A,N/A,N/A
Massive Darkness,Raphaël Guiton,Jean-Baptiste Lullien,Nicolas Raoult,N/A,N/A
Paris,Michael Kiesling,Wolfgang Kramer,N/A,N/A,N/A
Maglev Metro,Ted Alspach,N/A,N/A,N/A,N/A
Diamonds,Mike Fitzgerald,N/A,N/A,N/A,N/A
Claim,Scott Almes,N/A,N/A,N/A,N/A
Maximum Apocalypse,Mike Gnade,N/A,N/A,N/A,N/A
Brew,Stevo Torres,N/A,N/A,N/A,N/A
ROVE: Results-Oriented Versatile Explorer,Dustin Dobson,Milan Zivkovic,N/A,N/A,N/A
Odin's Ravens (Second Edition),Thorsten Gimmler,N/A,N/A,N/A,N/A
Risk: Star Wars Edition,James D'Aloisio,Austin Rucker,Craig Van Ness,N/A,N/A
Rise of Augustus,Paolo Mori,N/A,N/A,N/A,N/A
Escape from the Aliens in Outer Space,Mario Porpora,Pietro Righi Riva,Luca Francesco Rossi,Nicolò Tedeschi,N/A
Riftforce,Carlo Bortolini,N/A,N/A,N/A,N/A
Witness,Dominique Bodin,N/A,N/A,N/A,N/A
Honshū,Kalle Malmioja,N/A,N/A,N/A,N/A
Ponzi Scheme,Jesse Li,N/A,N/A,N/A,N/A
Agropolis,Steven Aramini,Danny Devine,Paul Kluka,N/A,N/A
Back to the Future: Back in Time,Prospero Hall,Brian Kirk,N/A,N/A,N/A
Trails,Henry Audubon,N/A,N/A,N/A,N/A
Unlock!: Escape Adventures – Squeek & Sausage,Vincent Goyat,N/A,N/A,N/A,N/A
Roll Camera!: The Filmmaking Board Game,Malachi Ray Rempen,N/A,N/A,N/A,N/A
Shadowrun: Crossfire,Mike Elliott,Rob Heinsoo,Jim Lin,Gregory Marques,N/A
Betrayal at Baldur's Gate,Chris Dupuis,Mike Mearls,N/A,N/A,N/A
Hansa,Michael Schacht,N/A,N/A,N/A,N/A
Toy Battle,Paolo Mori,Alessandro Zucchini,N/A,N/A,N/A
Betrayal at House on the Hill: 3rd Edition,Dave Chalker,Banana Chan,Noah Cohen,Bruce Glassco,N/A
Blueprints,Yves Tourigny,N/A,N/A,N/A,N/A
BattleCON: War of Indines,"D. Brad Talton, Jr.",N/A,N/A,N/A,N/A
EXIT: The Game – The Sinister Mansion,Inka Brand,Markus Brand,Ralph Querfurth,N/A,N/A
Tussie Mussie,Elizabeth Hargrave,N/A,N/A,N/A,N/A
Bonsai,Rosaria Battiato,Massimo Borzì,Martino Chiacchiera,N/A,N/A
Vanuatu,Alain Epron,N/A,N/A,N/A,N/A
Phantom Ink,Mary Flanagan,Max Seidman,N/A,N/A,N/A
Primordial Soup,Doris Matthäus,Frank Nestel,N/A,N/A,N/A
Sons of Anarchy: Men of Mayhem,Aaron Dill,John Kovaleski,Sean Sweigart,N/A,N/A
Poker,(Uncredited),N/A,N/A,N/A,N/A
20 Strong,Josh J. Carlson,N/A,N/A,N/A,N/A
Legend of the Five Rings: The Card Game,Brad Andres,Erik Dahlman (I),Nate French,Tyler Parrott,N/A
Warhammer Quest,Andy Jones,N/A,N/A,N/A,N/A
Claustrophobia 1643,Croc,Laurent Pouchain,N/A,N/A,N/A
Whistle Stop,Scott Caputo,N/A,N/A,N/A,N/A
1812: The Invasion of Canada,Beau Beckett,Jeph Stahl,Pascal Toupy,N/A,N/A
Horseless Carriage,Jeroen Doumen,Joris Wiersinga,N/A,N/A,N/A
The Search for Lost Species,Matthew O'Malley,Ben Rosset,N/A,N/A,N/A
6 nimmt! 25 Jahre,Wolfgang Kramer,N/A,N/A,N/A,N/A
Fairy Tale,Satoshi Nakamura,N/A,N/A,N/A,N/A
Crisis,Pantelis Bouboulis,Sotirios Tsantilas,N/A,N/A,N/A
Blokus Duo,Bernard Tavitian,N/A,N/A,N/A,N/A
Colossal Arena,Reiner Knizia,Reiner Knizia,N/A,N/A,N/A
Cleopatra and the Society of Architects,Bruno Cathala,Ludovic Maublanc,Bruno Cathala,Ludovic Maublanc,N/A
Calimala,Fabio Lopiano,N/A,N/A,N/A,N/A
Stonespine Architects,Jordy Adan,N/A,N/A,N/A,N/A
Caylus Magna Carta,William Attia,N/A,N/A,N/A,N/A
In the Footsteps of Darwin,Grégory Grard,Matthieu Verdier,N/A,N/A,N/A
