Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
The Russian Campaign: Deluxe 5th Edition,John Edwards,N/A,N/A,N/A,N/A
luz,新澤 大樹 (Taiki Shinzawa),N/A,N/A,N/A,N/A
Water Lily,Dominique Ehrhard,N/A,N/A,N/A,N/A
Age of Wonders: Planetfall,Stepan Opalev,N/A,N/A,N/A,N/A
"Barbarossa: Kiev to Rostov, 1941",Tony Curtis,Vance von Borries,N/A,N/A,N/A
Heroes of Normandie: Big Red One Edition,Clem Seurat,Yann and Clem,N/A,N/A,N/A
Savage Worlds,Shane Lacy Hensley,N/A,N/A,N/A,N/A
Canal Grande,Alan R. Moon,Aaron Weissblum,N/A,N/A,N/A
Diatoms,Sabrina Culyba,N/A,N/A,N/A,N/A
Risk: 40th Anniversary Collector's Edition,Albert Lamorisse,Michael I. Levin,N/A,N/A,N/A
Spring Cleaning,Jonathan Cox,N/A,N/A,N/A,N/A
Afternova,Jeff Chin,Andrew Nerger,N/A,N/A,N/A
echoes: The Microchip,Matthew Dunstan,Dave Neale,N/A,N/A,N/A
Glastonbury,Günter Burkhardt,N/A,N/A,N/A,N/A
Sherlock: Don's Legacy,Martí Lucas Feliu,Jesús Otero,Josep Izquierdo Sánchez,N/A,N/A
Decktective: The Gaze of the Ghost,Martino Chiacchiera,Silvano Sorrentino,N/A,N/A,N/A
N.Y. Chase,Projekt Team III,N/A,N/A,N/A,N/A
Blitz! A World in Conflict,Dave LeLacheur,N/A,N/A,N/A,N/A
Guilford,Mark Miklos,N/A,N/A,N/A,N/A
Lying Pirates: The Race for the Pirate Throne,Misha Ahmadi,Mikaela Hård,Lucas Vagner,N/A,N/A
Reload,François Rouzé,Jean-Marc Tribet,N/A,N/A,N/A
RRR,Seiji Kanai,Hayato Kisaragi,Seiji Kanai,N/A,N/A
B-29 Superfortress,Steve Dixon,Shawn Rife,N/A,N/A,N/A
Mada,Sophia Wagner,N/A,N/A,N/A,N/A
Spooktacular,"D. Brad Talton, Jr.",N/A,N/A,N/A,N/A
The Hunters A.D. 1492,Mateusz Albricht,N/A,N/A,N/A,N/A
Vietnam: 1965-1975 (2nd Edition),Nick Karp,N/A,N/A,N/A,N/A
Dobble: Free Demo Version,Denis Blanchot,Jacques Cottereau,N/A,N/A,N/A
