Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Batman: The Animated Series Adventures – Shadow of the Bat,Pete Walsh,Kevin Wilson,N/A,N/A,N/A
Qwirkle Cubes,Susan McKinley Ross,N/A,N/A,N/A,N/A
Windward,Daniel Aronson,Hayden Lapiska,Nick Tompkins,N/A,N/A
Fading Glory,Steve Carey,Alan Emrich,Lance McMillan,Joseph Miranda,N/A
Back to the Future: Dice Through Time,Ken Franklin,Chris Leder,Kevin Rodgers,N/A,N/A
Ladies & Gentlemen,Loïc Lamy,N/A,N/A,N/A,N/A
Trick Shot (Second Edition),Artyom Nichipurov,N/A,N/A,N/A,N/A
Blockbuster,N/A,N/A,N/A,N/A,N/A
Tantrix,Mike McManaway,N/A,N/A,N/A,N/A
Lanterns Dice: Lights in the Sky,Chris Bryan,N/A,N/A,N/A,N/A
Santorini: New York,Gord!,N/A,N/A,N/A,N/A
Die Legenden von Andor: Chada & Thorn,Gerhard Hecht,N/A,N/A,N/A,N/A
Hotshots,Justin De Witt,N/A,N/A,N/A,N/A
Vault Wars,Jonathan Gilmour-Long,N/A,N/A,N/A,N/A
Tsukiji,Leandro Pires,N/A,N/A,N/A,N/A
Risk: Star Wars – Original Trilogy Edition,Rob Daviau,Dan Sanfilippo,N/A,N/A,N/A
Fall of the Mountain King,Adam E. Daulton,N/A,N/A,N/A,N/A
Goldland,Wolfgang Kramer,N/A,N/A,N/A,N/A
G.E.V.,Steve Jackson (I),N/A,N/A,N/A,N/A
Attila,Karl-Heinz Schmiel,N/A,N/A,N/A,N/A
Spinderella,Roberto Fraga,N/A,N/A,N/A,N/A
Merchants of Magick: A Set a Watch Tale,Clarence Simpson,N/A,N/A,N/A,N/A
Crude: The Oil Game,James J. St. Laurent,N/A,N/A,N/A,N/A
Fresh Fish,Friedemann Friese,N/A,N/A,N/A,N/A
Dungeon Command: Tyranny of Goblins,Chris Dupuis,Peter Lee,Kevin Tatroe,Rodney Thompson,N/A
Thebes: The Tomb Raiders,Peter Prinz,N/A,N/A,N/A,N/A
Man O' War,Andy Jones,Bill King,Nigel Stillman,N/A,N/A
Duel of Ages Set 1: Worldspanner,Brett G. Murrell,N/A,N/A,N/A,N/A
Parfum,Marco Ruskowski,Marcel Süßelbeck,N/A,N/A,N/A
10 Days in Asia,Alan R. Moon,Aaron Weissblum,N/A,N/A,N/A
Cerberus,Pierre Buty,N/A,N/A,N/A,N/A
The Golden City,Michael Schacht,N/A,N/A,N/A,N/A
Dark Tales,Pierluca Zizzi,N/A,N/A,N/A,N/A
After the Flood,Martin Wallace,N/A,N/A,N/A,N/A
Sabotage,Tim Fowers,Jeff Krause,N/A,N/A,N/A
Multiuniversum,Manuel Correia,N/A,N/A,N/A,N/A
Who Did It?,Jonathan Favre-Godal,N/A,N/A,N/A,N/A
Trolls and Princesses,Pim Thunborg,N/A,N/A,N/A,N/A
"Warhammer 40,000: Kill Team – Octarius",N/A,N/A,N/A,N/A,N/A
The Great Fire of London 1666,Richard Denning,N/A,N/A,N/A,N/A
Cheeky Monkey,Reiner Knizia,N/A,N/A,N/A,N/A
Resident Evil Deck Building Game,Tylar Allinder,N/A,N/A,N/A,N/A
Tiny Epic Defenders,Scott Almes,N/A,N/A,N/A,N/A
Mesopotamia: Cradle of Civilization,Klaus-Jürgen Wrede,N/A,N/A,N/A,N/A
Cities: Skylines – The Board Game,Rustan Håkansson,N/A,N/A,N/A,N/A
Fields of Fire: Deluxe Edition,Ben Hull,N/A,N/A,N/A,N/A
Billabong,Eric Solomon,N/A,N/A,N/A,N/A
Smash Up: Munchkin,Paul Peterson,N/A,N/A,N/A,N/A
The World of Smog: On Her Majesty's Service,Yohan Lemonnier,N/A,N/A,N/A,N/A
Tír na nÓg,Isaac Shalev,Jason Slingerland,N/A,N/A,N/A
GOLD,Reiner Knizia,N/A,N/A,N/A,N/A
Charioteer,Matt Calkins,Matt Calkins,N/A,N/A,N/A
Blank Slate,Robert A. Kamp,N/A,N/A,N/A,N/A
Pyramido,Ikhwan Kwon,N/A,N/A,N/A,N/A
Industria,Michael Schacht,N/A,N/A,N/A,N/A
Mortum: Medieval Detective,Sergey Minevich,N/A,N/A,N/A,N/A
Kulami,Andreas Kuhnekath-Häbler,N/A,N/A,N/A,N/A
S.T.A.L.K.E.R. The Board Game,Paweł Samborski,N/A,N/A,N/A,N/A
World at War: Eisenbach Gap,Jim Snyder,Mark H. Walker,N/A,N/A,N/A
Dinner in Paris,The Trolls,N/A,N/A,N/A,N/A
Honga,Günter Burkhardt,N/A,N/A,N/A,N/A
Origin,Andrea Mainini,N/A,N/A,N/A,N/A
The Dark Valley,Ted Raicer,Mark Mahaffey,N/A,N/A,N/A
