Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
SlingPuck,N/A,N/A,N/A,N/A,N/A
Klondike,Tom Dalgliesh,Lance Gutteridge,N/A,N/A,N/A
Labyrinth: The Paths of Destiny,Kamil Matuszak,Mateusz Pronobis,N/A,N/A,N/A
MegaCorps,Greg Costikyan,N/A,N/A,N/A,N/A
Square Bashing 1914-1918,The RFCM Team,N/A,N/A,N/A,N/A
Panic!,James Ernest,Greg Parsons,Mick Sullivan,N/A,N/A
We Have Goats!,N/A,N/A,N/A,N/A,N/A
Die Maulwurf Company Mitbringspiel,Virginia Charves,Bertram Kaes,N/A,N/A,N/A
COLORS,Matthew Hall,Simon Hall,Terry Shaw,Magdalene Vrijland,N/A
The Game of Life: Card Game,Rob Daviau,Reuben Klamer,N/A,N/A,N/A
Paddle Pool,(Uncredited),N/A,N/A,N/A,N/A
Soundiculous,Hazel Reynolds,N/A,N/A,N/A,N/A
Alibi saknas: Herrgårdsmordet,Alexandra Björnham,Oscar Björnham,N/A,N/A,N/A
Machi Koro: Bau dir deine Verlagswelt!,Masao Suganuma,N/A,N/A,N/A,N/A
Orkensturm,Andrea Chiarvesio,N/A,N/A,N/A,N/A
Jinx,Klaus Altenburger,N/A,N/A,N/A,N/A
4 aus Acht,Katrin Abfalter,N/A,N/A,N/A,N/A
Carambouille,Sylvie Barc,N/A,N/A,N/A,N/A
Dungeon Dwellers,Scott Ostrander,N/A,N/A,N/A,N/A
Kismet,(Uncredited),N/A,N/A,N/A,N/A
Jorden runt på 80 dagar,Dan Glimne,N/A,N/A,N/A,N/A
Curses!,Brian Tinsman,N/A,N/A,N/A,N/A
The American Civil War,Glenn Drover,N/A,N/A,N/A,N/A
Encounters,(Uncredited),N/A,N/A,N/A,N/A
Arbra Kadabra,Liesbeth Bos,N/A,N/A,N/A,N/A
Dark World: Dragon's Gate,Eàmon Bloomfield,N/A,N/A,N/A,N/A
Hurry Up Chicken Butt,Elan Lee,N/A,N/A,N/A,N/A
Crossbows and Cannon,Robert G. Markham,N/A,N/A,N/A,N/A
A Thunder Upon the Land: The Battles of Narva and Poltava,Paul Rohrbaugh,Lembit Tohver,N/A,N/A,N/A
Solutions,Samuel Levac-Levey,N/A,N/A,N/A,N/A
Niche,Andy Hopwood,N/A,N/A,N/A,N/A
El Macanudo,Maldón,N/A,N/A,N/A,N/A
Firefly: Out to the Black,Ed Bryan,N/A,N/A,N/A,N/A
Outer Rim,Marcin Tomczyk,N/A,N/A,N/A,N/A
O Jogo da Enciclopédia,N/A,N/A,N/A,N/A,N/A
Over the Top! Mons & The Marne,Joseph Miranda,N/A,N/A,N/A,N/A
Horus Heresy (2003),Ryan Miller,Luke Peterschmidt,N/A,N/A,N/A
Hobiti,Petr Král,N/A,N/A,N/A,N/A
World Shapers,Mariusz Milewski,N/A,N/A,N/A,N/A
Idiom Addict,Dave Yearick,N/A,N/A,N/A,N/A
"Lord of the Chords: The Geekiest, Punniest Music Theory Card Game",Jonathan Ng,Keith Teo,Phang Jun Yu,N/A,N/A
Yum Cha,Quokka Ando,Quokka Jono,N/A,N/A,N/A
32 Dice,N/A,N/A,N/A,N/A,N/A
The Great Dragon Race,K. Allegra Vernon,N/A,N/A,N/A,N/A
Geominos,Tod Teeple,N/A,N/A,N/A,N/A
Checkpoint Omega,Larry Ray Sims,N/A,N/A,N/A,N/A
Elevator Eddie,Howard Kamentsky,N/A,N/A,N/A,N/A
"AdvanceQuest: Among I, The Fungi",C. C. Chamberlin,N/A,N/A,N/A,N/A
Rule the Roost,Steffan Ros,N/A,N/A,N/A,N/A
Conquest Tactics,Andy Niggles,Tony Nowacki,Tom Rubino,N/A,N/A
Maigo-Neko,有泉誠浩 (Shigehiro Ariizumi),N/A,N/A,N/A,N/A
Scrabble Crossword Cubes Game,(Uncredited),N/A,N/A,N/A,N/A
SłowoStworki,Alicja Miłuńska,Filip Miłuński,N/A,N/A,N/A
Ka'lide,N/A,N/A,N/A,N/A,N/A
Papillons,Oriol Comas i Coma,N/A,N/A,N/A,N/A
Raon,Justin Oh,N/A,N/A,N/A,N/A
Metallurgie,Maik Hennebach,N/A,N/A,N/A,N/A
Vigo,Edith Grein-Böttcher,N/A,N/A,N/A,N/A
Weilong,Robert M. Carroll,N/A,N/A,N/A,N/A
Heroes of Fairy Tail,N/A,N/A,N/A,N/A,N/A
Twilight Squabble,David J. Mortimer,N/A,N/A,N/A,N/A
Aviones y Dragones,Ariel Mora,N/A,N/A,N/A,N/A
Link: un juego de mesa en 8-bits,Carlos Martinez,N/A,N/A,N/A,N/A
Amber Route,Krzysztof Matusik,N/A,N/A,N/A,N/A
Operation Solace,Ty Bomba,James Meldrum,Chris Perello,N/A,N/A
Unsung Heroes,Tom McLaughlin,Polina McLaughlin,Michael Welling,N/A,N/A
MTV: The Throwback Music Party Game,James A. Vaughan,N/A,N/A,N/A,N/A
Photome's,Iori Tsukinami (月並いおり),N/A,N/A,N/A,N/A
Marlborough's Battles: Ramillies and Malplaquet,Richard H. Berg,Ty Bomba,N/A,N/A,N/A
Lowdown,Colin Morgan,N/A,N/A,N/A,N/A
Kard és Korona,Lenhardt Balázs,Gergő Darabont,N/A,N/A,N/A
"They Died With Their Boots On, Volume 2: Mad Anthony & Pershing",Joseph Miranda,N/A,N/A,N/A,N/A
SpyMaster,Seth Johnson,N/A,N/A,N/A,N/A
Le Paresseux,Dominique Tellier,N/A,N/A,N/A,N/A
Middle East Battles: Suez '56,Ty Bomba,Joseph Miranda,N/A,N/A,N/A
CLUE: Dungeons & Dragons,N/A,N/A,N/A,N/A,N/A
Innsmouth Escape,Darrell Hardy,N/A,N/A,N/A,N/A
If I'm Going Down...,A. J. Porfirio,N/A,N/A,N/A,N/A
Jantaris,Zbyněk Vrána,N/A,N/A,N/A,N/A
Manda Huevos!,Juanjo Balcázar,N/A,N/A,N/A,N/A
Reign: The Card Game,Khairul Hamdan,N/A,N/A,N/A,N/A
Babylon Tower Builders,Channing Jones,N/A,N/A,N/A,N/A
The Labours of Hercules,Chih-Fan Chen,N/A,N/A,N/A,N/A
Hatu Matu: Chief of Easter Island,Doug Eckhart,Aaron Lauster,N/A,N/A,N/A
Vowl,Cameron Art,N/A,N/A,N/A,N/A
Street Fighter Rivals,Seiji Kanai,N/A,N/A,N/A,N/A
Old Men of the Forest,Martin Wallace,N/A,N/A,N/A,N/A
Gelini Nightlife,Reiner Knizia,N/A,N/A,N/A,N/A
Fischfutter,Michael Modler,N/A,N/A,N/A,N/A
Baby Cruise,Ally Steven Severi,N/A,N/A,N/A,N/A
Narwhal Free for All,N/A,N/A,N/A,N/A,N/A
Unauthorized Production,N/A,N/A,N/A,N/A,N/A
Mistakos: Level up,Grzegorz Traczykowski,N/A,N/A,N/A,N/A
Amazonia Park,Reiner Knizia,N/A,N/A,N/A,N/A
Word Bits,Reiner Knizia,N/A,N/A,N/A,N/A
"Lest Darkness Fall: Rome in Crisis, AD 235 – 285",Ty Bomba,Joseph Miranda,N/A,N/A,N/A
Scrabble Switch-Up,N/A,N/A,N/A,N/A,N/A
Funky Fungi,Simon Russell,N/A,N/A,N/A,N/A
Snappy Dressers,N/A,N/A,N/A,N/A,N/A
Five Crowns Junior,Marsha J. Falco,N/A,N/A,N/A,N/A
