Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Strands,Nick Bentley,N/A,N/A,N/A,N/A
1750: Britain vs. France,Jason Huffman,N/A,N/A,N/A,N/A
Plateau,Jim Albea,N/A,N/A,N/A,N/A
Dice Command,Sam Cristall,Tyler Holman,N/A,N/A,N/A
"Wagram: The Peace of Vienna, 5-6 July 1809",Irad B. Hardy,N/A,N/A,N/A,N/A
Reiner Knizia's Amazing Flea Circus,Reiner Knizia,N/A,N/A,N/A,N/A
Asgard's Chosen,Morgan Dontanville,N/A,N/A,N/A,N/A
Kuiperium,Steve Cassell,Mat Cousineau,N/A,N/A,N/A
Talavera & Vimeiro,Anders Fager,Jerry Malone,Elias Nordling,N/A,N/A
Crop Circles,Sebastián Martínez,N/A,N/A,N/A,N/A
Monsterpocalypse: Voltron – Defender of the Universe Battle Game,(Uncredited),N/A,N/A,N/A,N/A
Le Retour de l'Empereur,Didier Rouy,N/A,N/A,N/A,N/A
"Iskra: Spark of Victory, 4th Sinjavino Offensive",Stefan Ekström,N/A,N/A,N/A,N/A
Tornio '44,Mikael Grönroos,N/A,N/A,N/A,N/A
Birdie,David Spada,N/A,N/A,N/A,N/A
Vejen,Thomas Nielsen,Kai Starck,N/A,N/A,N/A
Boomtown Bandits,Isaac Epp,N/A,N/A,N/A,N/A
Hacker,Steve Jackson (I),N/A,N/A,N/A,N/A
Unboxed,Jordan Sorenson,N/A,N/A,N/A,N/A
Katamino Duo,André Perriolat,John Perriolat,N/A,N/A,N/A
"Wolfpack: Submarine Warfare in the North Atlantic, 1942-44",Jim Dunnigan,N/A,N/A,N/A,N/A
La Casa de Papel Escape Game,Nicolas Trenti,N/A,N/A,N/A,N/A
Shiloh: April Glory,Tom Dalgliesh,Grant Dalgliesh,N/A,N/A,N/A
Armchair Cricket,Don Arnold (II),N/A,N/A,N/A,N/A
Around the World in 80 Days,Wolfgang Kramer,N/A,N/A,N/A,N/A
Encantados (Second/Third Edition),Fel Barros,Sheamus Parkes,N/A,N/A,N/A
Tadaaam!,Friedemann Friese,Marcel-André Casasola Merkle,Andrea Meyer,Cédrick Caumont,Thomas Provoost
Connections,Reiner Knizia,N/A,N/A,N/A,N/A
Jok-R-ummy,Les Jeux Jennick,N/A,N/A,N/A,N/A
Contrario,Matthieu d'Epenoux,Roberto Fraga,Odet L'Homer,N/A,N/A
"Redvers' Reverse: The Battle of Colenso, 1899",Geoff Noble,N/A,N/A,N/A,N/A
Twisty,Faouzi Boughida,N/A,N/A,N/A,N/A
"Circle of Fire: The Siege of Cholm, 1942",Michael Rinella,Lembit Tohver,N/A,N/A,N/A
Ligny & Wavre 1815: The Empire's Last Victories,Frédéric Bey,N/A,N/A,N/A,N/A
Hit or Miss,Garrett J. Donner,Brian S. Spence,Michael S. Steer,N/A,N/A
Stereo Mind,Silvergun,N/A,N/A,N/A,N/A
Expedition to 5X,David Brain,N/A,N/A,N/A,N/A
Horror on the Orient Express: The Board Game,Michał Gołąb Gołębiowski,Adam Kwapiński,N/A,N/A,N/A
ColorFox,Martin Nedergaard Andersen,N/A,N/A,N/A,N/A
Ironclad,Konstantinos Iovis,Ioannis Stamatis,Kostis Tolios,N/A,N/A
Soda Jerk,Chris Yi,N/A,N/A,N/A,N/A
Warp 6,Greg Lam,Luke Weisman Miratrix,Brian Tivol,N/A,N/A
Melee,Rikki Tahta,N/A,N/A,N/A,N/A
Tales & Games: Jack & the Beanstalk,Frédéric Morard,N/A,N/A,N/A,N/A
D6 Shooter,Robb De Nicola,N/A,N/A,N/A,N/A
Buzzword,Peggy Brown,Garrett J. Donner,Brian S. Spence,Michael S. Steer,N/A
Frostgrave: Ghost Archipelago,Joseph McCullough,N/A,N/A,N/A,N/A
Arkham Noir: Collector Case #1 – The Real Leeds,Yves Tourigny,N/A,N/A,N/A,N/A
Autoscooter,Günter Cornett,N/A,N/A,N/A,N/A
Fulda Gap: The First Battle of the Next War,Jim Dunnigan,N/A,N/A,N/A,N/A
Alone Against Fear,Andrea Sfiligoi,N/A,N/A,N/A,N/A
The Ghosts of Castle Turnwall,Jürgen Adams,N/A,N/A,N/A,N/A
Treasures of Cibola,Romaric Galonnier,N/A,N/A,N/A,N/A
Karak Goblin,David Rozsíval,N/A,N/A,N/A,N/A
"Aegean Strike: Land, Air, and Sea Combat in the Eastern Mediterranean",Mark Herman,N/A,N/A,N/A,N/A
"Malvern Hill: The Battles of the Seven Days, Volume III",Dean Essig,David A. Powell,N/A,N/A,N/A
Race for the Chinese Zodiac,Yeo Keng Leong,Christina Ng Zhen Wei,N/A,N/A,N/A
The Potion,Kasper Lapp,N/A,N/A,N/A,N/A
Eternal Dynasty,Joshua Reubens,Nicholas Yu,N/A,N/A,N/A
Spring Rally,H.J. Kook,N/A,N/A,N/A,N/A
The Opulent,Casey Willett,Aaron Yung,N/A,N/A,N/A
Cartouche,Jeff Fraser,Peter C. Hayward,N/A,N/A,N/A
Cityfight: Modern Combat in the Urban Environment,Joseph M. Balkoski,Stephen A. Donaldson,N/A,N/A,N/A
Borodino 20,Lance McMillan,N/A,N/A,N/A,N/A
La Isla Perdida,Martín Oddino,N/A,N/A,N/A,N/A
Fluxx Remixx,Andrew Looney,N/A,N/A,N/A,N/A
Dune: Betrayal,Don Eskridge,N/A,N/A,N/A,N/A
Austerlitz 1805: Partie Sud,Frédéric Bey,N/A,N/A,N/A,N/A
Pirates vs. Dinosaurs,Richard Launius,N/A,N/A,N/A,N/A
Nakum,Carlos Viedma,N/A,N/A,N/A,N/A
Fiery Dragons,Wolfgang Dirscherl,N/A,N/A,N/A,N/A
Pencils & Powers,Mark A. Jindra,N/A,N/A,N/A,N/A
"Oh, Fox!",Hurby Donkers,N/A,N/A,N/A,N/A
Spice Merchant,Gary Kim,N/A,N/A,N/A,N/A
Chronopia,Alan Cowsill,D. Glynn,John Robertson,N/A,N/A
China Moon,Bruno Faidutti,N/A,N/A,N/A,N/A
Betwixt and Between,Tobias Hall,N/A,N/A,N/A,N/A
Mindburners,Nathan Meunier,N/A,N/A,N/A,N/A
Fallen Angels,John Kean,N/A,N/A,N/A,N/A
VOC! Founding the Dutch East Indies Company,Jeroen Doumen,Joris Wiersinga,N/A,N/A,N/A
Darksiders: The Forbidden Land,Heinrich Meyer,N/A,N/A,N/A,N/A
Castle Rampage,Matthias Cramer,N/A,N/A,N/A,N/A
Soldiers: Man-to-Man Combat in World War II,John H. Butterfield,N/A,N/A,N/A,N/A
Nobody is Perfect 2,Bertram Kaes,N/A,N/A,N/A,N/A
Blades & Rose,Yu Wang,N/A,N/A,N/A,N/A
Ghostbusters: The Board Game II,Vincent Pritchard,Mataio Wilson,N/A,N/A,N/A
Frankenstein,Yehuda Berlinger,N/A,N/A,N/A,N/A
Bunte Runde,Reiner Knizia,N/A,N/A,N/A,N/A
King,(Uncredited),N/A,N/A,N/A,N/A
"Warhammer 40,000 Collectible Card Game",Ryan Miller,Luke Peterschmidt,N/A,N/A,N/A
Damnation: The Gothic Game,Kris Rees,N/A,N/A,N/A,N/A
How to Serve Man,Joe Babbitt,Jason Mayer,Joe Ploch,Jamie Toon,N/A
Fika,Kwibus Gamedesign,N/A,N/A,N/A,N/A
The Exiled: Siege,Mateusz Albricht,N/A,N/A,N/A,N/A
Aces & Armor,Philipp K. Berger,N/A,N/A,N/A,N/A
Adventure Games: Family – Dimension Fünf-Sieben,Jan Cronauer,Matthew Dunstan,Phil Walker-Harding,N/A,N/A
Election,"Drakes, Jarvis, Walsh, and Gluck, Ltd.",N/A,N/A,N/A,N/A
Covil: The Dark Overlords,Luís Brueh,N/A,N/A,N/A,N/A
Swing States 2012,Alan Emrich,Wes Erni,Ben Madison,N/A,N/A
Diaballik,Philippe Lefrancois,N/A,N/A,N/A,N/A
