Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
10 Days in Europe,Alan R. Moon,Aaron Weissblum,N/A,N/A,N/A
Paperback Adventures,Tim Fowers,Skye Larsen,N/A,N/A,N/A
Evolution: The Beginning,Dominic Crapuchettes,N/A,N/A,N/A,N/A
Campaign Trail,David Cornelius,Nathan Cornelius,Jeff Cornelius,N/A,N/A
Viking See-Saw,Reiner Knizia,N/A,N/A,N/A,N/A
EXIT: The Game + Puzzle – The Sacred Temple,Inka Brand,Markus Brand,Juliane Voorgang,N/A,N/A
The Awful Green Things From Outer Space,Tom Wham,N/A,N/A,N/A,N/A
Monikers: Serious Nonsense,Alex Hague,Justin Vickers,N/A,N/A,N/A
Gorinto,Richard Yaner,N/A,N/A,N/A,N/A
Ceres,Gustaf Sundström,N/A,N/A,N/A,N/A
Mycelia,J.J. Neville,N/A,N/A,N/A,N/A
EastFront: The War in Russia 1941-45 – Second Edition,Craig Besinque,Tom Dalgliesh,N/A,N/A,N/A
Arkham Noir: Case #1 – The Witch Cult Murders,Yves Tourigny,N/A,N/A,N/A,N/A
Perry Rhodan: The Cosmic League,Heinrich Glumpler,Heinrich Glumpler,N/A,N/A,N/A
Clue: The Great Museum Caper,John LaBelle,Thomas Rabideau,Dave Rabideau,N/A,N/A
Cairn,Christian Martinez,N/A,N/A,N/A,N/A
Warhammer Age of Sigmar: Warcry Starter Set,N/A,N/A,N/A,N/A,N/A
MonsDRAWsity,Eric Slauson,N/A,N/A,N/A,N/A
Mistwind,Adrian Adamescu,Daryl Andrews,N/A,N/A,N/A
Mezo,John Clowdus,N/A,N/A,N/A,N/A
Ascension: Dreamscape,John Fiorillo,Justin Gary,N/A,N/A,N/A
Cabanga!,Michael Modler,N/A,N/A,N/A,N/A
A Message From The Stars,Clarence Simpson,N/A,N/A,N/A,N/A
What the Heck?,Alex Randolph,N/A,N/A,N/A,N/A
Expeditions: Around the World,Wolfgang Kramer,N/A,N/A,N/A,N/A
Divinare,Brett J. Gilbert,N/A,N/A,N/A,N/A
Timeline,Frédéric Henry,N/A,N/A,N/A,N/A
Sonar,Roberto Fraga,Yohan Lemonnier,N/A,N/A,N/A
Mississippi Queen,Werner Hodel,N/A,N/A,N/A,N/A
Cargo Noir,Serge Laget,N/A,N/A,N/A,N/A
Pantheon,Bernd Brunnhofer,N/A,N/A,N/A,N/A
Great Western Trail: El Paso,Johannes Krenner,Alexander Pfister,N/A,N/A,N/A
Songbirds,ゆお (Yuo),N/A,N/A,N/A,N/A
Sierra West,Jonny Pac,N/A,N/A,N/A,N/A
Star Wars Miniatures,Jeff Grubb,Bill Slavicsek,Jonathan Tweet,Rob Watkins (Board Game) (I),N/A
The Red Dragon Inn 5: The Character Trove,Cliff Bohm,Jeff Morrow,Sam Waller,N/A,N/A
Revolver,Mark Chaplin,N/A,N/A,N/A,N/A
Dungeon Raiders,Phil Walker-Harding,N/A,N/A,N/A,N/A
Masons,Leo Colovini,N/A,N/A,N/A,N/A
Concept Kids: Animals,Gaëtan Beaujannot,Alain Rivollet,N/A,N/A,N/A
Mind Space,Nao Shimamura (シマムラナオ),N/A,N/A,N/A,N/A
Patchwork Doodle,Uwe Rosenberg,N/A,N/A,N/A,N/A
The Guns of Gettysburg,Bowen Simmons,N/A,N/A,N/A,N/A
Tikal II: The Lost Temple,Michael Kiesling,Wolfgang Kramer,N/A,N/A,N/A
Forbidden Sky,Matt Leacock,N/A,N/A,N/A,N/A
Shifting Stones,J. Evan Raitt,N/A,N/A,N/A,N/A
Hostage Negotiator: Crime Wave,A. J. Porfirio,N/A,N/A,N/A,N/A
BattleTech: A Game of Armored Combat,Ray Arrastia,Randall N. Bills,Brent Evans,Keith Hann,N/A
The Great Battles of Alexander: Deluxe Edition,Richard H. Berg,Mark Herman,N/A,N/A,N/A
Motor City,Adam Hill,Ben Pinchback,Matt Riddle,N/A,N/A
First Train to Nuremberg,Martin Wallace,N/A,N/A,N/A,N/A
Circus Maximus,Don Greenwood,Michael J. Matheny,Don Greenwood,Michael Matheny,Don Greenwood
Bezzerwizzer,Jesper Bülow,N/A,N/A,N/A,N/A
Sorry! Sliders,Craig Van Ness,N/A,N/A,N/A,N/A
"Warhammer 40,000: Kill Team",N/A,N/A,N/A,N/A,N/A
The Grimm Masquerade,Tim Eisner,Ben Eisner,James Hudson,N/A,N/A
Stranger Things: Upside Down,Rob Daviau,N/A,N/A,N/A,N/A
Aventuria: Adventure Card Game,Michael Palm,Lukas Zach,N/A,N/A,N/A
Village Pillage,Peter C. Hayward,Tom Lang,N/A,N/A,N/A
Phoenix New Horizon,Jorge J. Barroso,N/A,N/A,N/A,N/A
Terminator Genisys: Rise of the Resistance,Josh Derksen,Thomas M. Gofton,Aron Murch,N/A,N/A
Khet: The Laser Game,Luke Hooper,Michael Larson,Del Segura,N/A,N/A
General Orders: World War II,Trevor Benjamin,David Thompson (I),N/A,N/A,N/A
Carcassonne: Wheel of Fortune,Klaus-Jürgen Wrede,N/A,N/A,N/A,N/A
