Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Letter Head,Kristan Lawson,Herbert R. Lawson,Joe Kisenwether,Bruno Faidutti,Joe Kisenwether
Sign,Jesse van den Berg,Salko Joost Kattenberg,Rens Kattenberg,N/A,N/A
Pathfinder: Level 20,Dylan Birtolo,N/A,N/A,N/A,N/A
Kasserine: Baptism of Fire,Eric R. Harvey,Jay A. Nelson,N/A,N/A,N/A
Pizza,Citie Lo,N/A,N/A,N/A,N/A
Fruit Cup,Luca Bellini,Luca Borsa,Stefano Negro,N/A,N/A
C.S.A. America's Civil War 1861-1865,Wes Erni,Ben Madison,N/A,N/A,N/A
1759: The Siege of Quebec (Second Edition),Mike Wylie,Grant Wylie,N/A,N/A,N/A
Lords of the Renaissance,Phil Eklund,N/A,N/A,N/A,N/A
Detecteam Family: A Pie Gone Missing,Alexander Peshkov,Ekaterina Pluzhnikova,N/A,N/A,N/A
Pixel Demon's Realm,Matt Dunn,Jared Saramago,N/A,N/A,N/A
The Lord of the Rings Adventure Game,Michael Gray,N/A,N/A,N/A,N/A
Magenta 1859,Philipp Klarmann,Luc Olivier,Riccardo Rinaldi,Nicolas Zamichiei,N/A
Small Warehouse,Jog Kung,N/A,N/A,N/A,N/A
Blood & Iron: Bismarck's Wars for Empire,Michael Bennighof,N/A,N/A,N/A,N/A
Jungle Speed: 20 Years,Thomas Vuarchex,Pierrick Yakovenko,N/A,N/A,N/A
UNO H2O Splash,(Uncredited),N/A,N/A,N/A,N/A
Who Stole the Cookie?,Chris Castagnetto,N/A,N/A,N/A,N/A
Hello Kitty & Amigos: Um dia para Relaxar,Gustavo Nascimento Barreto,N/A,N/A,N/A,N/A
Cock & Bull,Fredrick M. Smith,N/A,N/A,N/A,N/A
Crusader: Battle for Tobruk,Eric R. Harvey,David C. Isby,N/A,N/A,N/A
Ringgz,Thierry Denoual,N/A,N/A,N/A,N/A
The Necronomicon Gamebook: Dagon,H. P. Lovecraft,Valentino Sergi,N/A,N/A,N/A
Beam Me Up!,Günter Burkhardt,N/A,N/A,N/A,N/A
Super,Jérémy Ducret,Johannes Goupy,N/A,N/A,N/A
Doctor Who: Don't Blink,Dylan Birtolo,Josh Derksen,Thomas M. Gofton,N/A,N/A
Telestrations: Upside Drawn,Kane Klenko,N/A,N/A,N/A,N/A
Pie Factory,Bryan Fischer,N/A,N/A,N/A,N/A
Sueca,(Uncredited),N/A,N/A,N/A,N/A
Sail or Die,Andreas Preiss,N/A,N/A,N/A,N/A
TIC TOC,Giampaolo Razzino,N/A,N/A,N/A,N/A
Dwarven Beerfest,Paul Baalham,N/A,N/A,N/A,N/A
Brain Warp,(Uncredited),N/A,N/A,N/A,N/A
Robo Rally Transformers,Dan Blanchett,N/A,N/A,N/A,N/A
Toire o Yogoshita nowa Dareda?,Katsuya Kitano (北野克哉),N/A,N/A,N/A,N/A
Jupiter,Reiner Knizia,N/A,N/A,N/A,N/A
TF22: RELOAD!,Dennis Kirps,N/A,N/A,N/A,N/A
Schnell Boats: Scourge of the English Channel,Joe Carter,N/A,N/A,N/A,N/A
I Signori dei Draghi,Stefano Corsi,Daniele Simeoni,N/A,N/A,N/A
The Lash of the Turk,Andy Nunez,N/A,N/A,N/A,N/A
Pirato Poker,Ally Steven Severi,N/A,N/A,N/A,N/A
Attacke,Reiner Knizia,N/A,N/A,N/A,N/A
The French & Indian War: Struggle for the New World,Joseph Miranda,N/A,N/A,N/A,N/A
1939-45 Harc Európáért,Vincze Imre,N/A,N/A,N/A,N/A
Lilly Van Helsing,N/A,N/A,N/A,N/A,N/A
Voyagers' Venture,Eastfire,N/A,N/A,N/A,N/A
Wykersham,Bruce Alsip,N/A,N/A,N/A,N/A
Druids,Grant Rodiek,N/A,N/A,N/A,N/A
Scotland Rising: Bannockburn 1314,Mike Wylie,Grant Wylie,N/A,N/A,N/A
Bravest,Maxime Rambourg,Théo Rivière,N/A,N/A,N/A
Fanhunter: Assault,Francisco Gallego Arredondo,N/A,N/A,N/A,N/A
Super Tock 4,(Uncredited),N/A,N/A,N/A,N/A
MechWar 2: Red Star / White Star Modern Mechanized Combat in Europe,Mark Herman,N/A,N/A,N/A,N/A
Schmuggler an Bord,Detlef Wendt,N/A,N/A,N/A,N/A
Exacto,Reinhard Staupe,N/A,N/A,N/A,N/A
Overturn,Ron Dubren,Pat Dubren,N/A,N/A,N/A
Naruto Collectible Card Game,(Uncredited),N/A,N/A,N/A,N/A
Tack,Amelie Le-Roche,N/A,N/A,N/A,N/A
Rushi,Danny Zondervan,N/A,N/A,N/A,N/A
Shashki,(Uncredited),N/A,N/A,N/A,N/A
Tekton Dash,Lisandro Gomes Mota,N/A,N/A,N/A,N/A
1472: The Lost Samurai,Mike Heiman,N/A,N/A,N/A,N/A
Dragon Ball Super: Universe Survival,Jonathan Algaze,N/A,N/A,N/A,N/A
Marignan 1515,Éric Simon (I),N/A,N/A,N/A,N/A
Championland: Track & Field,Julio E. Nazario,N/A,N/A,N/A,N/A
Captain Jack's Gold,Christian Fiore,Knut Happel,N/A,N/A,N/A
Sailblazer,Bonghwan Ju,N/A,N/A,N/A,N/A
Norway 1940: The Kriegsmarine Strikes,Jack Greene,N/A,N/A,N/A,N/A
Hogs Of War: The Card Game,Paul D. Allen,James Faulkner,N/A,N/A,N/A
POK,Kasper Lapp,N/A,N/A,N/A,N/A
Yuncos: El lado oscuro de la luz,Miguel Suárez Olivares,N/A,N/A,N/A,N/A
Zheng Fen,(Uncredited),N/A,N/A,N/A,N/A
Können Schweine fliegen? Mitbring-Spiel,Sonja Häßler,N/A,N/A,N/A,N/A
Fish & Chips,Sid Sackson,N/A,N/A,N/A,N/A
La Macarena,Maldón,N/A,N/A,N/A,N/A
Deathtouched,Aiollus,VantoN,N/A,N/A,N/A
Aether Captains: The Search,Todd Sanders,N/A,N/A,N/A,N/A
Operation Kremlin,Ty Bomba,N/A,N/A,N/A,N/A
The Sock Game,Nick Green,Jono Green,N/A,N/A,N/A
The Battle of Lepanto,Robert Cowling,Eric R. Harvey,N/A,N/A,N/A
Fortune & Famine,Jonathan Hartzell,Jennifer Hartzell,N/A,N/A,N/A
Pick Your Poison: NSFW Edition,Tony Pellerito,N/A,N/A,N/A,N/A
Wordsters,(Uncredited),N/A,N/A,N/A,N/A
Manchu: The Taiping Rebellion – 1852-1868,Richard H. Berg,N/A,N/A,N/A,N/A
Aljubarrota,Gil d'Orey,N/A,N/A,N/A,N/A
13 Couronnes,Romain Caterdjian,N/A,N/A,N/A,N/A
Sauerbaum,Johannes Tranelis,N/A,N/A,N/A,N/A
Once Upon A Plunder,Matt Greenleaf,N/A,N/A,N/A,N/A
Arnhem: The Farthest Bridge,Eric R. Harvey,Jay A. Nelson,N/A,N/A,N/A
Wavre: The Lost Opportunity,Jay A. Nelson,Kevin Zucker,N/A,N/A,N/A
Manipulate,Henry Piechoczek,Josh Smith,N/A,N/A,N/A
Battle for the Factories,Dana Lombardy,N/A,N/A,N/A,N/A
7 Dice Wonders,Konrad Anft,N/A,N/A,N/A,N/A
Pirate Tails,Whitney Loraine,N/A,N/A,N/A,N/A
Snug as a Bug in a Rug,Peggy Brown,N/A,N/A,N/A,N/A
NBA Showdown,Richard Garfield,N/A,N/A,N/A,N/A
Abstract,Joe Hout,N/A,N/A,N/A,N/A
Knock Out,Wolfgang Panning,N/A,N/A,N/A,N/A
Agree to Disagree,Ryan Mindell,N/A,N/A,N/A,N/A
Unter Verdacht,N/A,N/A,N/A,N/A,N/A
