Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Scrutineyes,Brian Hersch,Mike Wilks,N/A,N/A,N/A
Scripts and Scribes: The Dice Game,Steve Finn,N/A,N/A,N/A,N/A
Orbit,Reiner Knizia,N/A,N/A,N/A,N/A
Dungeoneer: Den of the Wererats,Thomas Denmark,N/A,N/A,N/A,N/A
Apples to Apples,Matthew Kirby,Mark Alan Osterhaus,N/A,N/A,N/A
Berried Treasure,Noah Cohen,Rob Daviau,Justin D. Jacobson,Brian Neff,Sid Sackson
Fief: France Edition,Philippe Mouchebeuf,N/A,N/A,N/A,N/A
Buffalo Wings,J. D. Webster,N/A,N/A,N/A,N/A
Crisps!,Shreesh Bhat,N/A,N/A,N/A,N/A
Letnisko,Karol Madaj,N/A,N/A,N/A,N/A
Soulgivers,Luca Cervini,N/A,N/A,N/A,N/A
Risk: The Walking Dead – Survival Edition,N/A,N/A,N/A,N/A,N/A
Red Flags,Jack Dire,N/A,N/A,N/A,N/A
Break the Safe,Forrest-Pruzan Creative,N/A,N/A,N/A,N/A
Templar: The Secret Treasures,Jesús Torres Castro,N/A,N/A,N/A,N/A
Federation & Empire,Stephen V. Cole,N/A,N/A,N/A,N/A
Kamon,Bruno Cathala,N/A,N/A,N/A,N/A
Octopus' Garden,Roberta Taylor,N/A,N/A,N/A,N/A
Air & Armor,Bruce S. Maxwell,N/A,N/A,N/A,N/A
Sheepshead,(Uncredited),N/A,N/A,N/A,N/A
Call of Kilforth: A Fantasy Quest Game,Tristan Hall,N/A,N/A,N/A,N/A
Downfall of the Third Reich,Victor Catala,N/A,N/A,N/A,N/A
Critical Mass: Raijin vs Archon,Kevin Chang,N/A,N/A,N/A,N/A
Prohis,Marc Brunnenkant,N/A,N/A,N/A,N/A
Growing Season,Eric Rodriguez,N/A,N/A,N/A,N/A
Crossboule,Mark Calin Caliman,N/A,N/A,N/A,N/A
Time Agent,Thomas Lehmann,N/A,N/A,N/A,N/A
Adventure Realms,Peter Jank,N/A,N/A,N/A,N/A
Los Banditos,Reiner Knizia,N/A,N/A,N/A,N/A
Beaver Creek,Eurico Cunha Neto,N/A,N/A,N/A,N/A
Plague & Pestilence,Tray Green,Dawn Payn,N/A,N/A,N/A
Monza 20th Anniversary,Jürgen P. Grunau,N/A,N/A,N/A,N/A
"Victory at Midway: Turning Point of the Pacific War, June 1942",Ben Knight,N/A,N/A,N/A,N/A
AOC: Age of Champagne,Cyrille Lefranc,Christophe Pouey,Franck Rubarbe,N/A,N/A
Travelin',Eli Lester,N/A,N/A,N/A,N/A
Jubako,Michael Kiesling,Wolfgang Kramer,N/A,N/A,N/A
Ultra Tiny Epic Kingdoms,Scott Almes,N/A,N/A,N/A,N/A
Heckmeck Barbecue,Reiner Knizia,N/A,N/A,N/A,N/A
Bower,Pierpaolo Paoletti,N/A,N/A,N/A,N/A
Hunted: Mining Colony 415,Gabe Barrett,N/A,N/A,N/A,N/A
Ciúb,Thomas Lehmann,N/A,N/A,N/A,N/A
18FL,David G. D. Hecht,N/A,N/A,N/A,N/A
Donner Dinner Party,David Fooden,Forrest-Pruzan Creative,N/A,N/A,N/A
"Blue Cross, White Ensign",Mike Nagel,N/A,N/A,N/A,N/A
Dragon Parks,Nicolas Sato,N/A,N/A,N/A,N/A
Paramedics: Clear!,Gary Kagan,N/A,N/A,N/A,N/A
DCeased: Gotham City Outbreak,Michael Shinall,N/A,N/A,N/A,N/A
Slide Blast,Sam-goo,Evan Song,N/A,N/A,N/A
"Kutuzov: The War in Russia, 1812",Mark McLaughlin,Fred Schachter,N/A,N/A,N/A
Broadsides & Boarding Parties,"Larry Harris, Jr.","Larry Harris, Jr.",N/A,N/A,N/A
Cupcake Academy,Erwan Morin,N/A,N/A,N/A,N/A
CATAN: New Energies,Klaus Teuber,Benjamin Teuber,N/A,N/A,N/A
Cambria,Eric B. Vogel,N/A,N/A,N/A,N/A
Dead Man's Hand,Stuart McCorquodale,Mark Wheatley (II),N/A,N/A,N/A
Feurio!,Heinrich Glumpler,N/A,N/A,N/A,N/A
Mali Powstańcy: Warszawa 1944,Filip Miłuński,N/A,N/A,N/A,N/A
Ark & Noah,Stefano Groppi,N/A,N/A,N/A,N/A
Floresta,Nuno Santos,Przemek Wojtkowiak,N/A,N/A,N/A
In the Shadows: Resistance in France 1943 - 1944,Daniel Bullock,Joe Schmidt,N/A,N/A,N/A
Super Mario: Level Up! Board Game,N/A,N/A,N/A,N/A,N/A
Mint Knight,N/A,N/A,N/A,N/A,N/A
Banjooli Xeet,Diego Ibáñez,N/A,N/A,N/A,N/A
Star Realms: Rise of Empire,Robert Dougherty,Darwin Kastle,N/A,N/A,N/A
The Boldest,Sophia Wagner,N/A,N/A,N/A,N/A
3 sind eine zu viel!,Christoph Behre,Reinhard Staupe,N/A,N/A,N/A
Storytailors,Marie Fort,Wilfried Fort,N/A,N/A,N/A
Trans Europa & Trans Amerika,Franz-Benno Delonge,N/A,N/A,N/A,N/A
Board Royale: The Island,Atakan Cankorur,Tuna Pamir,Meriç Tanzer,N/A,N/A
Burning Suns,Emil Larsen,N/A,N/A,N/A,N/A
Smart10: Harry Potter,(Uncredited),N/A,N/A,N/A,N/A
Ovation,Kirsten Lunde,N/A,N/A,N/A,N/A
Daxu,J. Alex Kevern,N/A,N/A,N/A,N/A
Enemy Anemone,Daniel Newman,N/A,N/A,N/A,N/A
Bomber Boys,Steven Aramini,N/A,N/A,N/A,N/A
The Best of Chronology,Jane Ruemmele,N/A,N/A,N/A,N/A
Snow Planner,Akashi,N/A,N/A,N/A,N/A
Twelve Heroes,Takashi Sakaue,Masato Uesugi,N/A,N/A,N/A
Candy Lab,Thomas Danede,N/A,N/A,N/A,N/A
Neue Spiele im alten Rom,Reiner Knizia,Reiner Knizia,N/A,N/A,N/A
The Color Monster,Josep M. Allué,Dani Gómez,N/A,N/A,N/A
Fun Farm,Luca Bellini,N/A,N/A,N/A,N/A
Berlin '85: The Enemy at the Gates,Jim Dunnigan,N/A,N/A,N/A,N/A
Mound Builders,Wes Erni,Ben Madison,N/A,N/A,N/A
Pea Ridge: The Gettysburg of the West March 7-8 1862,Eric Lee Smith,N/A,N/A,N/A,N/A
Forbidden Bridge,John Wallis (II),N/A,N/A,N/A,N/A
Kung Fu Panda: The Board Game,Nick Fallon,Rob Harris,Kristian Amundsen Østby,James Sheahan,N/A
Monster Fluxx,Andrew Looney,N/A,N/A,N/A,N/A
Ausgerechnet Uppsala,Bernhard Lach,Uwe Rapp,N/A,N/A,N/A
Fendo,Dieter Stein,N/A,N/A,N/A,N/A
Prowler's Passage,J. Alex Kevern,N/A,N/A,N/A,N/A
Printing Press,Przemek Wojtkowiak,Łukasz Woźniak,N/A,N/A,N/A
1812: Napoleon's Fateful March,Brian Berg Asklev Hansen,N/A,N/A,N/A,N/A
Strange World Above the Clouds,Florian Grenier,N/A,N/A,N/A,N/A
Tom Tube,Tobias Goslar,Roland Goslar,N/A,N/A,N/A
The Specialists,Marco Canetta,Stefania Niccolini,Dimitri Perrier,Anne-Catherine Perrier,N/A
Barbarossa: Crimea,Ed Rains,Vance von Borries,N/A,N/A,N/A
Army of Frogs,John Yianni,N/A,N/A,N/A,N/A
Bitter Woods: The Battle of the Bulge,Randy Heller,N/A,N/A,N/A,N/A
Throw Throw Avocado,Matthew Inman,Elan Lee,Brian S. Spence,N/A,N/A
Claim It!,Kris Gould,N/A,N/A,N/A,N/A
