Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Dimension,Lauge Luchau,N/A,N/A,N/A,N/A
Sails of Glory,Andrea Angiolino,Andrea Mainini,N/A,N/A,N/A
Once Upon a Time: The Storytelling Card Game,Richard Lambert,Andrew Rilstone,James Wallis,N/A,N/A
The Builders: Middle Ages,Frédéric Henry,N/A,N/A,N/A,N/A
Wreck Raiders,Tim W. K. Brown,Josh Cappel,N/A,N/A,N/A
Taboo,Brian Hersch,N/A,N/A,N/A,N/A
Shadow Kingdoms of Valeria,Stan Kordonskiy,N/A,N/A,N/A,N/A
Mythwind,Nathan Lige,Brendan McCaskell,N/A,N/A,N/A
Quests of Valeria,Isaias Vallejo,N/A,N/A,N/A,N/A
Alubari: A Nice Cup of Tea,Tony Boydell,N/A,N/A,N/A,N/A
Infinity N3: Core Book,Fernando Liste,Gutier Lusquiños Rodríguez,Carlos Torres,N/A,N/A
Wings of War: Watch Your Back!,Andrea Angiolino,Pier Giorgio Paglia,N/A,N/A,N/A
Cuzco,Michael Kiesling,Wolfgang Kramer,N/A,N/A,N/A
Wild: Serengeti,Gunho Kim,N/A,N/A,N/A,N/A
Dungeon Universalis,Oscar Bribian,N/A,N/A,N/A,N/A
XenoShyft: Dreadmire,Michael Shinall,N/A,N/A,N/A,N/A
Everdell Duo,James A. Wilson,Clarissa A. Wilson,N/A,N/A,N/A
Guilds of London,Tony Boydell,N/A,N/A,N/A,N/A
Imperial Miners,Tim Armstrong (II),N/A,N/A,N/A,N/A
Sail to India,Hisashi Hayashi,N/A,N/A,N/A,N/A
Glüx,Jakob Andrusch,N/A,N/A,N/A,N/A
"Wits & Wagers: It's Vegas, Baby!",Dominic Crapuchettes,N/A,N/A,N/A,N/A
Ohne Furcht und Adel Sonderausgabe,Bruno Faidutti,N/A,N/A,N/A,N/A
Marvel Dice Masters: Age of Ultron,Mike Elliott,Eric M. Lang,N/A,N/A,N/A
GoodCritters,Fabian Zimmermann,N/A,N/A,N/A,N/A
Nuns on the Run,Fréderic Moyersoen,N/A,N/A,N/A,N/A
The Grizzled: Armistice Edition,Fabien Riffaud,Juan Rodriguez,N/A,N/A,N/A
Mandala Stones,Filip Głowacz,N/A,N/A,N/A,N/A
Tiwanaku,Olivier Grégoire,N/A,N/A,N/A,N/A
1882: Assiniboia,Marc Voyer,N/A,N/A,N/A,N/A
Familiar Tales,Jerry Hawthorne,N/A,N/A,N/A,N/A
Tanto Cuore,Masayuki Kudou,N/A,N/A,N/A,N/A
Alea Iacta Est,Jeffrey D. Allers,Bernd Eisenstein,N/A,N/A,N/A
Marvel Zombies: Heroes' Resistance,Fábio Cury,Michael Shinall,N/A,N/A,N/A
Heart of Crown,ginkgo,N/A,N/A,N/A,N/A
Fighting Formations: Grossdeutschland Motorized Infantry Division,Chad Jensen,N/A,N/A,N/A,N/A
Codenames: Disney – Family Edition,Vlaada Chvátil,N/A,N/A,N/A,N/A
EXIT: The Game – Kidnapped in Fortune City,Inka Brand,Markus Brand,N/A,N/A,N/A
Skat,(Uncredited),N/A,N/A,N/A,N/A
Unmatched: For King and Country,Rob Daviau,Justin D. Jacobson,N/A,N/A,N/A
Perikles,Martin Wallace,Martin Wallace,N/A,N/A,N/A
Waste Knights: Second Edition,Marek Mydel,Paweł Szewc,N/A,N/A,N/A
Carcassonne: Star Wars,Klaus-Jürgen Wrede,N/A,N/A,N/A,N/A
Subbuteo,Peter Adolph,N/A,N/A,N/A,N/A
Odin,Yohan Goh,Hope S. Hwang,Gary Kim,N/A,N/A
Weimar: The Fight for Democracy,Matthias Cramer,N/A,N/A,N/A,N/A
Sunset Over Water,Eduardo Baraf,Steve Finn,N/A,N/A,N/A
Zapotec,Fabio Lopiano,N/A,N/A,N/A,N/A
The Flow of History,Jesse Li,N/A,N/A,N/A,N/A
Kero,Sean Fletcher,Prospero Hall,N/A,N/A,N/A
EXIT: The Game – Advent Calendar: The Hunt for the Golden Book,Inka Brand,Markus Brand,N/A,N/A,N/A
