Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Pictomania,Vlaada Chvátil,N/A,N/A,N/A,N/A
The Mind,Wolfgang Warsch,N/A,N/A,N/A,N/A
Call to Adventure,Johnny O'Neal,Christopher O'Neal,N/A,N/A,N/A
Lanterns: The Harvest Festival,Christopher Chung,N/A,N/A,N/A,N/A
Botanik,Frank Crittin,Grégoire Largey,Sébastien Pauchon,N/A,N/A
MLEM: Space Agency,Reiner Knizia,N/A,N/A,N/A,N/A
Kingsburg (Second Edition),Andrea Chiarvesio,Luca Iennaco,N/A,N/A,N/A
Tak,James Ernest,Patrick Rothfuss,N/A,N/A,N/A
The Wolves,Ashwin Kamath,Clarence Simpson,N/A,N/A,N/A
Horrified: American Monsters,Michael Mulvihill,N/A,N/A,N/A,N/A
The Palaces of Carrara,Michael Kiesling,Wolfgang Kramer,N/A,N/A,N/A
Merchants of the Dark Road,Brian Suhre,N/A,N/A,N/A,N/A
Marvel Dice Masters: Avengers vs. X-Men,Mike Elliott,Eric M. Lang,N/A,N/A,N/A
Tajemnicze Domostwo,Oleksandr Nevskiy,Oleg Sidorenko,N/A,N/A,N/A
Genoa,Rüdiger Dorn,N/A,N/A,N/A,N/A
Unmatched: Houdini vs. The Genie,Noah Cohen,Sam Crane,Rob Daviau,Adil M. Geresu,N/A
Conflict of Heroes: Awakening the Bear! – Russia 1941-42,Uwe Eickert,N/A,N/A,N/A,N/A
Tragedy Looper,BakaFire,N/A,N/A,N/A,N/A
Cockroach Poker,Jacques Zeimet,N/A,N/A,N/A,N/A
Dungeons & Dragons: Castle Ravenloft Board Game,Rob Heinsoo,Peter Lee,Mike Mearls,Bill Slavicsek,N/A
Kingdom Legacy: Feudal Kingdom,Jonathan Fryxelius,N/A,N/A,N/A,N/A
Rajas of the Ganges: The Dice Charmers,Inka Brand,Markus Brand,N/A,N/A,N/A
Shackleton Base: A Journey to the Moon,Fabio Lopiano,Nestore Mangone,N/A,N/A,N/A
Tidal Blades: Heroes of the Reef,Tim Eisner,Ben Eisner,N/A,N/A,N/A
Napoleon's Triumph,Bowen Simmons,N/A,N/A,N/A,N/A
Adrenaline,Filip Neduk,N/A,N/A,N/A,N/A
DC Deck-Building Game,Matt Hyra,Ben Stoll,N/A,N/A,N/A
Signorie,Andrea Chiarvesio,Pierluca Zizzi,N/A,N/A,N/A
Yedo: Deluxe Master Set,Thomas Vande Ginste,Wolf Plancke,N/A,N/A,N/A
Lowlands,Claudia Partenheimer,Ralf Partenheimer,N/A,N/A,N/A
Kitchen Rush,Vangelis Bagiartakis,Dávid Turczi,N/A,N/A,N/A
Tinners' Trail,Martin Wallace,N/A,N/A,N/A,N/A
Gloomhaven: Buttons & Bugs,Joe Klipfel,Nikki Valens,N/A,N/A,N/A
Atiwa,Uwe Rosenberg,N/A,N/A,N/A,N/A
Santa Monica,Josh Wood,N/A,N/A,N/A,N/A
Pictomania (Second Edition),Vlaada Chvátil,N/A,N/A,N/A,N/A
Zooloretto,Michael Schacht,N/A,N/A,N/A,N/A
Orchard: 9 card solitaire game,Mark Tuck,N/A,N/A,N/A,N/A
Summoner Wars: Alliances Master Set,Colby Dauch,N/A,N/A,N/A,N/A
Meeple Circus,Cédric Millet,N/A,N/A,N/A,N/A
Bridge,Harold Vanderbilt,N/A,N/A,N/A,N/A
Castles of Mad King Ludwig: Collector's Edition,Ted Alspach,N/A,N/A,N/A,N/A
Maharaja: The Game of Palace Building in India,Michael Kiesling,Wolfgang Kramer,N/A,N/A,N/A
River of Gold,Keith Piggott,N/A,N/A,N/A,N/A
Concept,Gaëtan Beaujannot,Alain Rivollet,N/A,N/A,N/A
Outfoxed!,Colt Tipaton-Johnson,Shanon Lyon,Marisa Peña,N/A,N/A
Black Rose Wars: Rebirth,Andrea Colletti,Diego Fonseca,Marco Montanaro,N/A,N/A
Attika,Marcel-André Casasola Merkle,N/A,N/A,N/A,N/A
The Others,Eric M. Lang,N/A,N/A,N/A,N/A
Lands of Galzyr,Seppo Kuukasjärvi,Sami Laakso,N/A,N/A,N/A
Thunder Alley,Jeff Horger,Carla Horger,N/A,N/A,N/A
Dice Throne,Nate Chatellier,Aaron Hein,Manny Trembley,N/A,N/A
Coffee Traders,Rolf Sagel,André Spil,N/A,N/A,N/A
Snow Tails,Gordon Lamont,Fraser Lamont,N/A,N/A,N/A
Rolling Realms,Jamey Stegmaier,N/A,N/A,N/A,N/A
Virgin Queen,Ed Beach,N/A,N/A,N/A,N/A
5-Minute Dungeon,Connor Reid,N/A,N/A,N/A,N/A
Skulls of Sedlec,Dustin Dobson,N/A,N/A,N/A,N/A
Tiny Epic Quest,Scott Almes,N/A,N/A,N/A,N/A
Dungeons & Dragons: Wrath of Ashardalon Board Game,Peter Lee,Bill Slavicsek,N/A,N/A,N/A
Homesteaders,Alex Rockwell,N/A,N/A,N/A,N/A
Sail,Akiyama Koryo,Kozu Yusei,N/A,N/A,N/A
Small World of Warcraft,Philippe Keyaerts,N/A,N/A,N/A,N/A
Cross Clues,Grégory Grard,N/A,N/A,N/A,N/A
Grove: 9 card solitaire game,Mark Tuck,N/A,N/A,N/A,N/A
