Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Alchemist,Carlo A. Rossi,N/A,N/A,N/A,N/A
Sumeria,Dirk Liekens,N/A,N/A,N/A,N/A
Hell's Highway: Operation Market Garden,John H. Butterfield,John H. Butterfield,John H. Butterfield,N/A,N/A
Tahuantinsuyu,Alan D. Ernstein,N/A,N/A,N/A,N/A
Sixth Fleet: Modern Naval Combat in the Mediterranean,Joseph M. Balkoski,N/A,N/A,N/A,N/A
X-Men: Mutant Insurrection,Richard Launius,Brandon Perdue,N/A,N/A,N/A
Yu-Gi-Oh! Trading Card Game,Big Bocca,Kazuki Takahashi,N/A,N/A,N/A
Doge,Leo Colovini,N/A,N/A,N/A,N/A
"A Victory Denied: Crisis at Smolensk, July-September, 1941",Adam Starkweather,N/A,N/A,N/A,N/A
Star Wars: Legion – Clone Wars Core Set,Alex Davy,Luke Eddy,N/A,N/A,N/A
Focus,Sid Sackson,Sid Sackson,N/A,N/A,N/A
SolForge Fusion,Richard Garfield,Justin Gary,N/A,N/A,N/A
Uruk: Wiege der Zivilisation,Hanno Kuhn,Wilfried Kuhn,N/A,N/A,N/A
Monarch,Mary Flanagan,N/A,N/A,N/A,N/A
Dawn Under,Norbert Proena,N/A,N/A,N/A,N/A
Anzio: The Struggle for Italy – 1943-1945,Tom Oleson,David Williams (I),Dave Williams,Tom Oleson,Don Greenwood
Biblios Dice,Steve Finn,N/A,N/A,N/A,N/A
Michael Strogoff,Alberto Corral,N/A,N/A,N/A,N/A
Best of Neapolitan,Yeon-Min Jung,N/A,N/A,N/A,N/A
Sakura,Reiner Knizia,N/A,N/A,N/A,N/A
Elevenses,David Harding (II),N/A,N/A,N/A,N/A
Under the Lily Banners,Ben Hull,N/A,N/A,N/A,N/A
Triumph of Chaos,David Dockter,N/A,N/A,N/A,N/A
Heul doch! Mau Mau,Leo Colovini,N/A,N/A,N/A,N/A
Dieson Crusoe,Jinhee Han,N/A,N/A,N/A,N/A
¡Extinción!,David GJ,N/A,N/A,N/A,N/A
Dirty Pig,Frank Bebenroth,N/A,N/A,N/A,N/A
Batman Fluxx,Andrew Looney,N/A,N/A,N/A,N/A
Province,Samuel Strick,N/A,N/A,N/A,N/A
Orchard,Anneliese Farkaschovsky,N/A,N/A,N/A,N/A
Kuhfstein,Rita Modl,N/A,N/A,N/A,N/A
El Valle Secreto,Martín Oddino,N/A,N/A,N/A,N/A
Jurassic World: The Legacy of Isla Nublar,Prospero Hall,Dexter Stevens,N/A,N/A,N/A
Cash-a-Catch,Andreas Pelikan,N/A,N/A,N/A,N/A
The Towers of Arkhanos,Daniel Alves,Eurico Cunha Neto,N/A,N/A,N/A
Mapmaker: The Gerrymandering Game,Louis Lafair,Joshua Lafair,Becca Lafair,N/A,N/A
Nuclear Proliferation,Douglas Malewicki,N/A,N/A,N/A,N/A
Enigma,Touko Tahkokallio,N/A,N/A,N/A,N/A
The Tea Dragon Society Card Game,Steve Ellis (II),Tyler Tinsley,N/A,N/A,N/A
Arcana,Damien Desnous,N/A,N/A,N/A,N/A
Lunar,Masato Uesugi,N/A,N/A,N/A,N/A
Matryoshka,Sérgio Halaban,N/A,N/A,N/A,N/A
Cataphract,Richard H. Berg,Mark Herman,N/A,N/A,N/A
A Game of Thrones Collectible Card Game,Eric M. Lang,Christian T. Petersen,N/A,N/A,N/A
TAGS,Spartaco Albertarelli,N/A,N/A,N/A,N/A
Déjà Vu,Heinz Meister,N/A,N/A,N/A,N/A
HerStory,Nick Bentley,Emerson Matsuuchi,Danielle Reynolds,N/A,N/A
Fool!,Friedemann Friese,N/A,N/A,N/A,N/A
Pole Position,José Joaquín Bernal,N/A,N/A,N/A,N/A
Caravan,Joe Huber (I),N/A,N/A,N/A,N/A
Unmatched: The Witcher – Realms Fall,Noah Cohen,Rob Daviau,Justin D. Jacobson,Brian Neff,N/A
Grog Island,Michael Rieneck,N/A,N/A,N/A,N/A
VOLT,Emerson Matsuuchi,N/A,N/A,N/A,N/A
Fields of Fire 2,Ben Hull,N/A,N/A,N/A,N/A
Munchkin Booty,Steve Jackson (I),N/A,N/A,N/A,N/A
Dungeons & Dragons: The Yawning Portal,Kristian Karlberg,Kenny Zetterberg,N/A,N/A,N/A
For a Crown,Maxime Rambourg,N/A,N/A,N/A,N/A
Cosmic Run,Steve Finn,Seamus Finn,N/A,N/A,N/A
Unanimo Party,Theora Design,N/A,N/A,N/A,N/A
