Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Exhaust,Hisashi Hayashi,N/A,N/A,N/A,N/A
Pocket Galapagos,John Clowdus,N/A,N/A,N/A,N/A
Treachery in a Pocket,Christian Giove,N/A,N/A,N/A,N/A
Hasty Baker,N/A,N/A,N/A,N/A,N/A
Equations,Layman E. Allen,N/A,N/A,N/A,N/A
Adventure Gaming,Jim Dunnigan,Bob Ryer,Redmond A. Simonsen,N/A,N/A
Invisible Ink,Martin Nedergaard Andersen,N/A,N/A,N/A,N/A
Naasii: A Coyote & Crow Dice Game,Kenna Alexander,N/A,N/A,N/A,N/A
Worder,Jason Tagmire,N/A,N/A,N/A,N/A
Double Star,Marc W. Miller,N/A,N/A,N/A,N/A
Rat-a-Tat Roll,Jack Degnan,N/A,N/A,N/A,N/A
Tilting at Windmills,Csepi Balázs,N/A,N/A,N/A,N/A
Aura,Michael Orion,N/A,N/A,N/A,N/A
The Card Game of Oz,James C. O'Connor,N/A,N/A,N/A,N/A
Stapelei,Markus Nikisch,N/A,N/A,N/A,N/A
Mini Escapes: The Mystery of the Lost Cult,Christian Giove,N/A,N/A,N/A,N/A
Pustekuchen,Markus Nikisch,N/A,N/A,N/A,N/A
Tricky,Leo Colovini,N/A,N/A,N/A,N/A
Fair Play,Spartaco Albertarelli,N/A,N/A,N/A,N/A
Imperium Romanum: The Clash of Legions,Albert A. Nofi,N/A,N/A,N/A,N/A
Call of Duty: The Board Game,Bryan Pope,Benjamin Pope,N/A,N/A,N/A
Clue: Doctor Who,N/A,N/A,N/A,N/A,N/A
Pogo,Laurent Escoffier,N/A,N/A,N/A,N/A
Apollo: The Game of Our First Voyages to the Moon,Andrew Hayes,N/A,N/A,N/A,N/A
San Juan Hill: The Santiago Campaign 1898,Ron Bell,Joseph Miranda,N/A,N/A,N/A
Fun City Game,(Uncredited),N/A,N/A,N/A,N/A
Brew Dice,Andy Geremia,N/A,N/A,N/A,N/A
Watch Out Beetlejuice,Catherine Mollica,Jean-François Rochas,N/A,N/A,N/A
Boss Quest,Christophe Lauras,N/A,N/A,N/A,N/A
Operation: Maccabee,Flaster Siskin,N/A,N/A,N/A,N/A
World Conquerors,Jeff Siadek,N/A,N/A,N/A,N/A
Pirates des Caraïbes,Timbre Poste,N/A,N/A,N/A,N/A
Dragonfire,Nils Gulliksson,Olle Sahlin,Henrik Strandberg,N/A,N/A
Ricochet,Reinhard Staupe,N/A,N/A,N/A,N/A
Chess for Three,Dr. Jacek Filek,Jerzy Luberda,N/A,N/A,N/A
Air Charter,(Uncredited),N/A,N/A,N/A,N/A
Quadrum,Katharine Turner,N/A,N/A,N/A,N/A
Jungle,Peter Pallat,N/A,N/A,N/A,N/A
Like Dice,Jörg Domberger,N/A,N/A,N/A,N/A
Die Villa der Vampire,Guido Hoffmann,Jens-Peter Schliemann,N/A,N/A,N/A
Summit,Olaf Helmer,Lloyd S. Shapley,N/A,N/A,N/A
QUIZ IT,Arno Steinwender,N/A,N/A,N/A,N/A
Fairy Prank,Jeremie Kletzkine,N/A,N/A,N/A,N/A
Big Bazar,Adam Porter,N/A,N/A,N/A,N/A
Ультиматум Синдиката,N/A,N/A,N/A,N/A,N/A
"Last Stand at Isandlwana, 22 January 1879",Ty Bomba,N/A,N/A,N/A,N/A
Meister Scheibenkleister,Heinz Meister,N/A,N/A,N/A,N/A
Naramata,Chris Dias,N/A,N/A,N/A,N/A
Die Glücksritter,Klaus Kreowski,N/A,N/A,N/A,N/A
Boer War: The Struggle for South Africa – 1899-1902,Joseph Miranda,N/A,N/A,N/A,N/A
Flotter Otter,Daan Kreek,N/A,N/A,N/A,N/A
MCS,Piotr Wołk-Lewanowicz,N/A,N/A,N/A,N/A
Pieces of Eight,Jeff Tidball,N/A,N/A,N/A,N/A
Âge de Bronze,Martin L'Hébreux,Daniel Moreau,N/A,N/A,N/A
La Pirámide del Faraón,Luis Fernando Marcantoni,N/A,N/A,N/A,N/A
Overtime,Pavle Ilijasevic,N/A,N/A,N/A,N/A
Number Chase,Reinhard Staupe,N/A,N/A,N/A,N/A
Cartography,Jon Adams,N/A,N/A,N/A,N/A
RevoltaaA,Reiner Knizia,N/A,N/A,N/A,N/A
Princess,Jim Deacove,N/A,N/A,N/A,N/A
Iliad: The Most Renowned War Legend,Marco Donadoni,N/A,N/A,N/A,N/A
Corgi Pileup,Steve Ellis (II),Paul Salomon,N/A,N/A,N/A
15 Jours en France,Remi Colletta,N/A,N/A,N/A,N/A
Tai Chi Chuan,William Attia,N/A,N/A,N/A,N/A
Raceway 57,Steve Edmiston,Tom Phillips,N/A,N/A,N/A
Amnesia,The Joker,N/A,N/A,N/A,N/A
AssassinCon,Binh Vo,N/A,N/A,N/A,N/A
Handy,Chris Handy (I),N/A,N/A,N/A,N/A
Specific,Christian Kruchten,Jean-Claude Pellin,N/A,N/A,N/A
The Train Game,Will Niebling,N/A,N/A,N/A,N/A
The Trial of Socrates,Steve Finn,N/A,N/A,N/A,N/A
カゲロウ (Mayfly),高井 九 (Kyu Takai),N/A,N/A,N/A,N/A
Plucky Penguins,Alessandro Smaniotto,Roberto Vaccher,Edoardo Vergani,Giulio Vezzani,N/A
