Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Gualicho,Sebastián Fontes,Ariel Mora,N/A,N/A,N/A
Inspector Higgins,Manfred Ludwig,Doris Plümacher,N/A,N/A,N/A
Phase,Jeremy Holcomb,Bryan Reese,N/A,N/A,N/A
Auf Zack!!,Kirsten Becker,Jens-Peter Schliemann,N/A,N/A,N/A
Guadalcanal,(Uncredited),N/A,N/A,N/A,N/A
15 Men,Emanuele Briano,Alessandro Ciceri,N/A,N/A,N/A
Die Bombe,Reinhard Staupe,N/A,N/A,N/A,N/A
Schaska,Emil Galli,N/A,N/A,N/A,N/A
Splat!,Paul J. Gruen,N/A,N/A,N/A,N/A
Don't You Forget It,Garrett J. Donner,Michael S. Steer,N/A,N/A,N/A
Mint Bid,Ben Chang,N/A,N/A,N/A,N/A
Discount Salmon,Marcus Ross,Cara Ryan,N/A,N/A,N/A
Reiner Knizia's Caesar,Reiner Knizia,N/A,N/A,N/A,N/A
Monopoly: Star Wars The Mandalorian,N/A,N/A,N/A,N/A,N/A
DeltaVee,John H. Butterfield,N/A,N/A,N/A,N/A
Monkeyland,Reiner Knizia,N/A,N/A,N/A,N/A
Witty Chronos,Guillaume Aubrun,N/A,N/A,N/A,N/A
War: Batalhas Mitológicas,Sérgio Halaban,André Zatz,N/A,N/A,N/A
Pictopia: Disney Edition,Rob Stoddard,N/A,N/A,N/A,N/A
"Tito and his Partisan Army: Yugoslavia, 1941-45",Dick Rustin,N/A,N/A,N/A,N/A
Neopets: Adventures in Neopia,Carrie Clayburn,Craig Van Ness,N/A,N/A,N/A
Kampf um Rom,Gerhard H. Kuhlmann,Hartmut Witt,Hartmut Witt,Gerhard H. Kuhlmann,N/A
Nelly,Andreas Frei,Lukas Frei,Ueli Frei,N/A,N/A
The Base,Petr Czerny,N/A,N/A,N/A,N/A
Wissens-Spektrum,(Uncredited),N/A,N/A,N/A,N/A
The Chronicles of Narnia: Prince Caspian – The Shield of Courage Card Game,(Uncredited),Reiner Knizia,N/A,N/A,N/A
Batman: Gotham City Mystery,Brian Yu,N/A,N/A,N/A,N/A
Bakong,Antoine Bauza,N/A,N/A,N/A,N/A
Kuhno,Thierry Chapeau,N/A,N/A,N/A,N/A
HELP!,Kim Vandenbroucke,N/A,N/A,N/A,N/A
Janus,Lothar Hannappel,N/A,N/A,N/A,N/A
Paradox,Alex Randolph,N/A,N/A,N/A,N/A
Dingbats,Paul Sellers,N/A,N/A,N/A,N/A
Merry Yard,Marco Valtriani,N/A,N/A,N/A,N/A
Allie Gator,Klaus Kreowski,N/A,N/A,N/A,N/A
Dark.net,Richard Yaner,N/A,N/A,N/A,N/A
Schwarzmarkt,Stefan Dorra,N/A,N/A,N/A,N/A
Rommel y Montgomery,(Uncredited),N/A,N/A,N/A,N/A
Swoggle,(Uncredited),N/A,N/A,N/A,N/A
Piraci: Córka Gubernatora,Małgorzata Majkowska,Tomasz Z. Majkowski,N/A,N/A,N/A
Groovy Pips,Michael Palm,Lukas Zach,N/A,N/A,N/A
Scrooge: The Board Game,Simon Gerring,Jason Gerring,Peter Gerring,N/A,N/A
Koala Kart,Sébastien Willems,N/A,N/A,N/A,N/A
futuRisiKo!,Spartaco Albertarelli,N/A,N/A,N/A,N/A
Die Codeknacker,Manfred Ludwig,N/A,N/A,N/A,N/A
Wordstacker,Matt Knott,N/A,N/A,N/A,N/A
Rimini,Max J. Kobbert,N/A,N/A,N/A,N/A
Taverne de la Licorne,Roland Scaron,N/A,N/A,N/A,N/A
Shoot The Moon,Garrett J. Donner,Michael S. Steer,N/A,N/A,N/A
Match'n Lock!,Giangiacomo Borghese,N/A,N/A,N/A,N/A
Stumblewood,Charles Bossart,Sébastien Darras,N/A,N/A,N/A
SYNDICATE: An Interplanetary Conquest Board Game,Greg Dietz,Josh Pollack,N/A,N/A,N/A
Puppy Love,Don Green (I),N/A,N/A,N/A,N/A
EGO Family,N/A,N/A,N/A,N/A,N/A
Gänsemarsch,Anja Wrede,N/A,N/A,N/A,N/A
Picnic Blitz,Alex Weldon,N/A,N/A,N/A,N/A
Struggle for Stalingrad,Christian Bastlund,N/A,N/A,N/A,N/A
Monopoly: Dungeons & Dragons,N/A,N/A,N/A,N/A,N/A
With Sword and Shield,Göran Björkman,Stefan Ekström,N/A,N/A,N/A
Greece Lightning,Kathleen Mercury,Mark Sellmeyer,N/A,N/A,N/A
Canadian Civil War: La Guerre de la Sécession du Canada,Jim Dunnigan,N/A,N/A,N/A,N/A
Escape from the Mall,N/A,N/A,N/A,N/A,N/A
Heavy Gear Fighter,Jean Carrières,N/A,N/A,N/A,N/A
Mastermind Challenge,Mordecai Meirowitz,N/A,N/A,N/A,N/A
