Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Yom Kippur,Andrea Mannucci,N/A,N/A,N/A,N/A
Hijacked,Christian van Dijk,N/A,N/A,N/A,N/A
Cartaventura: Tintagel,Thomas Dupont,Arnaud Ladagnous,N/A,N/A,N/A
Blend Off!,Scot Eaton,N/A,N/A,N/A,N/A
Tomb Trader,Asher Stuhlman,Mosh Yong,N/A,N/A,N/A
Hospital Rush,Thomas Kjølby Laursen,Kåre Storgaard,Steen Thomsen,N/A,N/A
Hue,John Hill (I),Don Lowry,N/A,N/A,N/A
Skippity,Susan McKinley Ross,N/A,N/A,N/A,N/A
Danger 13,Rüdiger Dorn,N/A,N/A,N/A,N/A
Alien Menace,P. O. Barome,Pascal Bernard,N/A,N/A,N/A
Black Stories: Shit Happens Edition,Corinna Harder,Jens Schumacher,N/A,N/A,N/A
Spring and Autumn: Story of China,Scott DeMers,N/A,N/A,N/A,N/A
Thalara: The Last Artifacts,Alexander Wrede,N/A,N/A,N/A,N/A
Ikonikus,Manu Palau,N/A,N/A,N/A,N/A
"Return to the Rock: Corregidor, 1945",Michael Rinella,N/A,N/A,N/A,N/A
Dark Is the Night,Zach Abbott,Arwen Boyer,Josh Estill,N/A,N/A
50 Clues: Keepers of Evil,Jeppe Norsker,N/A,N/A,N/A,N/A
Audition,Robert Brouwer,N/A,N/A,N/A,N/A
Schlacht am Buffet,Martin Wallace,N/A,N/A,N/A,N/A
Campaign Trail: The Game of Presidential Elections,Peter Andersen (I),William Snavely,N/A,N/A,N/A
Piñata Blast,Carlos Esparza,N/A,N/A,N/A,N/A
Circus Maximus,Jeffrey D. Allers,N/A,N/A,N/A,N/A
Spy Alley,William Stephenson,N/A,N/A,N/A,N/A
Holiday Hijinks #7: The Turkey Trial,Jonathan Chaffer,N/A,N/A,N/A,N/A
Exceed: BlazBlue – Ragna Box,"D. Brad Talton, Jr.",Daniel Zeiger,N/A,N/A,N/A
Fortune City,Chih-Fan Chen,N/A,N/A,N/A,N/A
Candy Chaser,Masao Suganuma,N/A,N/A,N/A,N/A
Zargos,Jean-Louis Chantreau,C. LaCroix,Duccio Vitale,N/A,N/A
Curses & Covens,Samara Jethwa,David Walsh,N/A,N/A,N/A
Speed Cups⁶,Haim Shafir,N/A,N/A,N/A,N/A
Cosmic Kaboom,Matt Loomis,N/A,N/A,N/A,N/A
Cult of the Deep,Sam Stockton,N/A,N/A,N/A,N/A
Nomic,Peter Suber,N/A,N/A,N/A,N/A
1812: The Campaign of Napoleon in Russia,Phil Orbanes Sr.,John Young,N/A,N/A,N/A
Panorama,Alex Wynnter,N/A,N/A,N/A,N/A
Sea Change,Conor McGoey,N/A,N/A,N/A,N/A
The Doom That Came to Atlantic City,Keith Baker,N/A,N/A,N/A,N/A
Decline and Fall of the Roman Empire,Terence Peter Donnelly,N/A,N/A,N/A,N/A
HacKClaD,kaku,N/A,N/A,N/A,N/A
Zestrea,Patiu Alexandru,Horatiu Roman,N/A,N/A,N/A
Justinian,Richard H. Berg,N/A,N/A,N/A,N/A
Noggin,Matt Edmondson,N/A,N/A,N/A,N/A
Beyond Waterloo,John Prados,Lembit Tohver,N/A,N/A,N/A
Level Up,(Uncredited),N/A,N/A,N/A,N/A
Agent Hunter,Mike Elliott,N/A,N/A,N/A,N/A
Der verzauberte Turm,N/A,N/A,N/A,N/A,N/A
Cat Between Us,Sky Huang,N/A,N/A,N/A,N/A
Twilight Imperium: Armada,Darrell Hardy,Christian T. Petersen,N/A,N/A,N/A
"Congo Merc: The Congo, 1964",Joseph Miranda,N/A,N/A,N/A,N/A
Temple of Horrors,Michele Quondam,N/A,N/A,N/A,N/A
Kosmogonia 2086: Kronos Epilogue – The Card Game!,Isidoros Davazoglou,Panagiotis Vasilakos,N/A,N/A,N/A
Showtime,Stefan Kloß,Anna Oppolzer,N/A,N/A,N/A
Zoo Run,Florian Sirieix,N/A,N/A,N/A,N/A
Black Sea Black Death,Jack Radey,N/A,N/A,N/A,N/A
