Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Universe,Alex Randolph,N/A,N/A,N/A,N/A
Frog Tennis,(Uncredited),N/A,N/A,N/A,N/A
UNO: Toy Story 3,(Uncredited),N/A,N/A,N/A,N/A
Just a Peiper Dream?,Paul Rohrbaugh,N/A,N/A,N/A,N/A
Der Herr der Ringe: Die Rückkehr des Königs,Martin Wallace,N/A,N/A,N/A,N/A
Lost Galaxy: The Intergalactic Card Game,Thomas A.,Florian A.,Axel Bungart,Connor E.,N/A
La Casa de Papel: El Juego de Roles Ocultos,N/A,N/A,N/A,N/A,N/A
Pokie Dokie,Brady Peterson,N/A,N/A,N/A,N/A
Cultists & Cthulhu,William Sininger,N/A,N/A,N/A,N/A
Atari's Centipede,Anthony Amato,Jonathan Gilmour-Long,Nicole Kline,N/A,N/A
Scene It? Disney Magical Moments Deluxe Edition,N/A,N/A,N/A,N/A,N/A
R.OC,Christophe Dubac,Christophe  Gautier,Bertrand Mazelier,N/A,N/A
The Princess Bride: A Battle of Wits,Matthew O'Malley,N/A,N/A,N/A,N/A
Cubilete,(Uncredited),N/A,N/A,N/A,N/A
ButaBabel,ゆお (Yuo),N/A,N/A,N/A,N/A
Possession: A Daemonic Card Game,Alberto Federighi-Lucifero,Antoine Vernet,N/A,N/A,N/A
Cards vs Dice: Strategically Lucky,José A. Peláez,N/A,N/A,N/A,N/A
Nitro Glyxerol,Luca Borsa,Andrea Mainini,N/A,N/A,N/A
"Right Turn, Left Turn",Reinhard Staupe,N/A,N/A,N/A,N/A
"Pequenas Igrejas, Grandes Negócios",Marcelo Del Debbio,N/A,N/A,N/A,N/A
Combots,Bill Fawcett,Jordan Weisman,N/A,N/A,N/A
Ugh!,Jim Reichert,Lori Reichert,N/A,N/A,N/A
Get Out,James Ernest,N/A,N/A,N/A,N/A
Seti,Andreas Steiner,Hartmut Witt,Manuel A. Widmaier,N/A,N/A
Programmer's Nightmare,Tom Jolly,N/A,N/A,N/A,N/A
Scene It? 80s,(Uncredited),N/A,N/A,N/A,N/A
Ooga!,Dominique Ehrhard,Pierre-Nicolas Lapointe,N/A,N/A,N/A
Bombay Bazar,Sylvie Barc,Juan Rodriguez,N/A,N/A,N/A
Monsters Party: Voodoo Madness,Yo Leiten,N/A,N/A,N/A,N/A
Guardians of Graxia,George Chastain,Chuck Kroegel,Daniel Kroegel,Anthony Mullins,Tony Mullins
Crazy Eggz,Roberto Fraga,N/A,N/A,N/A,N/A
Chicago Cribbage,Dave Manga,N/A,N/A,N/A,N/A
UNO Flip,(Uncredited),N/A,N/A,N/A,N/A
Isaac Asimov's Super Quiz,Ken Fisher,N/A,N/A,N/A,N/A
Lumen: The Lost World,Bruno Cathala,Corentin Lebrat,N/A,N/A,N/A
Pass the Pigs: Pig Party Edition,N/A,N/A,N/A,N/A,N/A
Life Style,Christian Raffeiner,Helmut Walch,N/A,N/A,N/A
Sucking Vacuum,Marc Davis,N/A,N/A,N/A,N/A
HeroQuest: The Card Game,N/A,N/A,N/A,N/A,N/A
Yu Yu Hakusho CCG,David Eckhard,Dan Tibbles,N/A,N/A,N/A
Don't  Quote Me,Don Reid,N/A,N/A,N/A,N/A
Mobscenity,Fred Clarke,N/A,N/A,N/A,N/A
Trivial Pursuit: Genus Editie,N/A,N/A,N/A,N/A,N/A
WobBally,(Uncredited),N/A,N/A,N/A,N/A
Planet Hollywood: The Game,(Uncredited),N/A,N/A,N/A,N/A
Kalle Kanalratte,Roberto Fraga,N/A,N/A,N/A,N/A
Gateway to the Stars,Mark A. Snowden,N/A,N/A,N/A,N/A
Muertoons,Jason Wittman,N/A,N/A,N/A,N/A
3 Things,N/A,N/A,N/A,N/A,N/A
Český film,N/A,N/A,N/A,N/A,N/A
Winzul,Günter Götzer,N/A,N/A,N/A,N/A
Grimslingers: Advanced Duels,Stephen Gibson,N/A,N/A,N/A,N/A
Won Over,Charles Phillips,N/A,N/A,N/A,N/A
Les Cabanes de M'sieur Robinson,Dominique Ehrhard,N/A,N/A,N/A,N/A
"Surf's Up, Dude!",Alan R. Moon,Aaron Weissblum,N/A,N/A,N/A
Game of Trolls,"Gabriel ""Piru"" Fernández",N/A,N/A,N/A,N/A
Island Hopper,Scott Almes,N/A,N/A,N/A,N/A
Mattock,Drew Edwards,N/A,N/A,N/A,N/A
Tilt'n Tumble,Garrett J. Donner,Dave Messing,Michael S. Steer,N/A,N/A
Mythic Arcana,Tony Go,N/A,N/A,N/A,N/A
Killer Bunnies and the Quest for the Magic Carrot: Remix,Jeffrey Neil Bellinger,N/A,N/A,N/A,N/A
Party & Co,(Uncredited),N/A,N/A,N/A,N/A
Pirates: Quest for Davy Jones' Gold,James Ernest,Michael Mulvihill,Ethan Pasternack,Mike Selinker,Jordan Weisman
The Perfect Moment,Michael Brown (II),N/A,N/A,N/A,N/A
Corrupted Kingdoms,Raymond Chandler III,Dirk Knemeyer,N/A,N/A,N/A
Tempus Draconis,Valerio Porporato,Paolo Vallerga,N/A,N/A,N/A
Nacho Loco,Hiram Johnson,Todd Kurtzer,N/A,N/A,N/A
Wash Dash,Amanda Gruzdiņa,Intars Ivanovs,Dinija Diāna Miezīte,Kristiāna Strazdiņa,Elena Tavare
Phase 10: Das Brettspiel,Susanne Armbruster,N/A,N/A,N/A,N/A
Los Aprendices,Alberto Corazón Arambarri,N/A,N/A,N/A,N/A
7 Rounds,Thomas Balk,N/A,N/A,N/A,N/A
Putsch,Heiko Wiese,N/A,N/A,N/A,N/A
Honfoglaló,(Uncredited),N/A,N/A,N/A,N/A
Solo Tower Hack,Felbrigg Herriot,Ben Nelson,N/A,N/A,N/A
KÖ-ØP,Patrick Brennan,N/A,N/A,N/A,N/A
Sale of the Century,(Uncredited),N/A,N/A,N/A,N/A
Banco Imobiliário,N/A,N/A,N/A,N/A,N/A
Machines To The Sky,The Moongrel,N/A,N/A,N/A,N/A
Chess Race,Alex Randolph,N/A,N/A,N/A,N/A
The Game of LIFE: The Haunted Mansion – The Disney Theme Park Edition,Reuben Klamer,N/A,N/A,N/A,N/A
Sahwari,Arnaud Chabloz,N/A,N/A,N/A,N/A
