Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Fliptown,Steven Aramini,N/A,N/A,N/A,N/A
Fabled Fruit,Friedemann Friese,N/A,N/A,N/A,N/A
The Castles of Burgundy: The Card Game,Stefan Feld,N/A,N/A,N/A,N/A
Louis XIV,Rüdiger Dorn,N/A,N/A,N/A,N/A
Sabika,Germán P. Millán,N/A,N/A,N/A,N/A
Primal: The Awakening,Tommaso Mondadori,Alberto Parisi,N/A,N/A,N/A
Web of Power,Michael Schacht,N/A,N/A,N/A,N/A
Fit to Print,Peter McPherson,N/A,N/A,N/A,N/A
Wasteland Express Delivery Service,Jonathan Gilmour-Long,Ben Pinchback,Matt Riddle,N/A,N/A
Brew Crafters,Ben Rosset,N/A,N/A,N/A,N/A
The Grimm Forest,Tim Eisner,N/A,N/A,N/A,N/A
Sherlock Holmes Consulting Detective: The Baker Street Irregulars,Dave Neale,N/A,N/A,N/A,N/A
Terraforming Mars: The Dice Game,Jacob Fryxelius,N/A,N/A,N/A,N/A
Era: Medieval Age,Matt Leacock,N/A,N/A,N/A,N/A
Ticket to Ride: London,Alan R. Moon,N/A,N/A,N/A,N/A
Canopy,Tim Eisner,N/A,N/A,N/A,N/A
"Hey, That's My Fish!",Günter Cornett,Alvydas Jakeliunas,N/A,N/A,N/A
Kingdomino Origins,Bruno Cathala,N/A,N/A,N/A,N/A
Smash Up: Science Fiction Double Feature,Paul Peterson,N/A,N/A,N/A,N/A
Faiyum,Friedemann Friese,N/A,N/A,N/A,N/A
Gold West,J. Alex Kevern,N/A,N/A,N/A,N/A
Scarface 1920,Toni Serradesanferm,Daniel Simon,N/A,N/A,N/A
Little Town,Shun Taguchi,Aya Taguchi,N/A,N/A,N/A
Britannia,Lewis Pulsipher,Rex A. Martin,N/A,N/A,N/A
Riverboat,Michael Kiesling,N/A,N/A,N/A,N/A
Cat Lady,Josh Wood,N/A,N/A,N/A,N/A
Conflict of Heroes: Awakening the Bear! – Operation Barbarossa 1941 (Second Edition),Uwe Eickert,Pascal Toupy,N/A,N/A,N/A
Heroscape Master Set: Swarm of the Marro,Stephen Baker,Rob Daviau,Chris Nelson,Craig Van Ness,N/A
Manila,Franz-Benno Delonge,N/A,N/A,N/A,N/A
Ecos: First Continent,John D. Clair,N/A,N/A,N/A,N/A
Core Worlds,Andrew Parks,N/A,N/A,N/A,N/A
CuBirds,Stefan Alexander,N/A,N/A,N/A,N/A
Evenfall,Stefano Di Silvio,N/A,N/A,N/A,N/A
Rivals for Catan,Klaus Teuber,N/A,N/A,N/A,N/A
Legacy: The Testament of Duke de Crecy,Michiel Justin Elliott Hendriks,N/A,N/A,N/A,N/A
Point City,Molly Johnson,Robert Melvin,Shawn Stankewich,N/A,N/A
Container: 10th Anniversary Jumbo Edition!,Franz-Benno Delonge,Thomas Ewert,Kevin Nesbitt,N/A,N/A
Hawaii,Greg Daigle,N/A,N/A,N/A,N/A
Flick 'em Up!,Gaëtan Beaujannot,Jean Yves Monpertuis,N/A,N/A,N/A
Cities,Steve Finn,Phil Walker-Harding,N/A,N/A,N/A
Herbaceous,Eduardo Baraf,Steve Finn,N/A,N/A,N/A
Legendary: A Marvel Deck Building Game – Villains,Devin Low,N/A,N/A,N/A,N/A
Ascension: Storm of Souls,Robert Dougherty,John Fiorillo,Justin Gary,Brian M. Kibler,N/A
Quarto,Blaise Muller,N/A,N/A,N/A,N/A
Summoner Wars: Phoenix Elves vs Tundra Orcs,Colby Dauch,N/A,N/A,N/A,N/A
Sniper Elite: The Board Game,Roger Tankersley,David Thompson (I),N/A,N/A,N/A
World of Warcraft: Wrath of the Lich King,Justin Kemppainen,Todd Michlitsch,Alexandar Ortloff-Tang,Michael Sanfilippo,N/A
Wildlands,Martin Wallace,N/A,N/A,N/A,N/A
