Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
CardFight!! Vanguard,Satoshi Nakamura,N/A,N/A,N/A,N/A
Tea Time,Emanuele Ornella,N/A,N/A,N/A,N/A
Black Seas: Master & Commander Starter Set,Gabrio Tolentino,N/A,N/A,N/A,N/A
1831,Carl M. Burger,N/A,N/A,N/A,N/A
Scotland Yard: Hunting Mister X,Inka Brand,Markus Brand,Matthias Prinz,N/A,N/A
Sherlock Junior: Suriguri,Eugeni Castaño,Martí Lucas Feliu,Josep Izquierdo Sánchez,N/A,N/A
Renaissance,Pascal Bernard,N/A,N/A,N/A,N/A
French Toast,(Uncredited),N/A,N/A,N/A,N/A
Paella Park,Enric Aguilar Almodóvar,Eloi Pujadas,N/A,N/A,N/A
Kaikoro,Alexz Martínez,N/A,N/A,N/A,N/A
Kokeshi,Igor Knop,André Teruya,N/A,N/A,N/A
Middle-Earth Strategy Battle Game: The Lord of the Rings – Battle of Osgiliath,N/A,N/A,N/A,N/A,N/A
Euronimoes,Dave Ross,N/A,N/A,N/A,N/A
Sleeping Queens 2: The Rescue!,Miranda Evarts,N/A,N/A,N/A,N/A
Cubiko,Gavin Birnbaum,N/A,N/A,N/A,N/A
Friesematenten,Friedemann Friese,N/A,N/A,N/A,N/A
The Blessed Dark,Nathan Meunier,N/A,N/A,N/A,N/A
Passing Shot,Daniel Martinez,N/A,N/A,N/A,N/A
Downtown,Bernhard Weber,N/A,N/A,N/A,N/A
The Reef,Christine Lehmann,Wolfgang Lehmann,N/A,N/A,N/A
Chessplus: Combine & Conquer,N/A,N/A,N/A,N/A,N/A
The Defense of Rorke's Drift,Peter Bertram,Eric Faust,Lew Fisher,N/A,N/A
Vintage,Bruno Faidutti,N/A,N/A,N/A,N/A
Quartz: The Dice Game,Luis Francisco,Sérgio Halaban,N/A,N/A,N/A
Old School Tactical: Volume 4 – Italian Theater 1943-45,Shayne Logan,N/A,N/A,N/A,N/A
"Remember the Maine! The Spanish-American War, 1898",Vance von Borries,N/A,N/A,N/A,N/A
Ablaze!,Heinrich Glumpler,N/A,N/A,N/A,N/A
"Seelöwe: The German Invasion of Britain, 1940",John Young,N/A,N/A,N/A,N/A
Regatta,Emmanuel Fille,Martine Moisand,N/A,N/A,N/A
CLEVER,Jason Santa Maria,N/A,N/A,N/A,N/A
"Drive on Washington: The Battle of Monocacy Junction, July 9, 1864",Thomas Hudson,N/A,N/A,N/A,N/A
Tannenberg: Eagles in the East / Galicia: The Forgotten Cauldron,David Schroeder,N/A,N/A,N/A,N/A
Melee & Wizard,Steve Jackson (I),N/A,N/A,N/A,N/A
Peter the Great,Peter Englund,N/A,N/A,N/A,N/A
The War Game: World War II,Jeff Stein,N/A,N/A,N/A,N/A
Sponsio,József Dorsonczky,N/A,N/A,N/A,N/A
The Great Heathen Army,Amabel Holland,N/A,N/A,N/A,N/A
Rome & Carthage,Jean-René Vernes,N/A,N/A,N/A,N/A
The Nacho Incident,Jim Doherty,N/A,N/A,N/A,N/A
Twisty Tracks,Jeffrey D. Allers,N/A,N/A,N/A,N/A
Area 1851,Justin Blaske,N/A,N/A,N/A,N/A
Pixel Glory: Light & Shadow,Frank Alberts,Russell Ng,N/A,N/A,N/A
Salty,LEO (レオ),N/A,N/A,N/A,N/A
House of 1000 Corpses,Nick Badagliacca,N/A,N/A,N/A,N/A
Pick 'N' Choose,M.H. Ribeiro,N/A,N/A,N/A,N/A
Ni-Ju,Néstor Romeral Andrés,N/A,N/A,N/A,N/A
Bone to Pick,József Csirke,N/A,N/A,N/A,N/A
Austerlitz 20,Kim Meints,N/A,N/A,N/A,N/A
"Lion of Judah: The War for Ethiopia, 1935-1941",Javier Romero,N/A,N/A,N/A,N/A
Magus: Aura Mortis,Martín Oddino,N/A,N/A,N/A,N/A
LED: Lógica – Estrategia – Deducción,Luis Fernando Marcantoni,N/A,N/A,N/A,N/A
Mutants and Death Ray Guns,Andrea Sfiligoi,N/A,N/A,N/A,N/A
Dungeon Derby,Tanner Yarro,N/A,N/A,N/A,N/A
Lionheart,"Larry Harris, Jr.",N/A,N/A,N/A,N/A
Converge: Engines of Progress,Peter C. Hayward,N/A,N/A,N/A,N/A
Escape of the Dead Minigame,Jason Sondoh,N/A,N/A,N/A,N/A
Das NEINhorn,Vincent Gatzsch,Marc-Uwe Kling,N/A,N/A,N/A
