Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Windmill Valley,Dani Garcia,N/A,N/A,N/A,N/A
Warhammer: Invasion,Eric M. Lang,N/A,N/A,N/A,N/A
Santiago,Claudia Hely,Roman Pelek,N/A,N/A,N/A
Kanagawa,Bruno Cathala,Charles Chevallier,N/A,N/A,N/A
Caverna: Cave vs Cave,Uwe Rosenberg,N/A,N/A,N/A,N/A
Spicy,Győri Zoltán Gábor,N/A,N/A,N/A,N/A
Railroad Ink: Blazing Red Edition,Hjalmar Hach,Lorenzo Silva,N/A,N/A,N/A
SpaceCorp: 2025-2300AD,John H. Butterfield,N/A,N/A,N/A,N/A
Dice Hospital,Stan Kordonskiy,Mike Nudd,N/A,N/A,N/A
Crown of Emara,Benjamin Schwer,N/A,N/A,N/A,N/A
Codex Naturalis,Thomas Dupont,N/A,N/A,N/A,N/A
Shipyard,Vladimír Suchý,N/A,N/A,N/A,N/A
Empires: Age of Discovery,Glenn Drover,N/A,N/A,N/A,N/A
Saint Petersburg (Second Edition),Bernd Brunnhofer,Karl-Heinz Schmiel,N/A,N/A,N/A
Raccoon Tycoon,Glenn Drover,N/A,N/A,N/A,N/A
Ex Libris,Adam P. McIver,N/A,N/A,N/A,N/A
"Heroes of Land, Air & Sea",Scott Almes,N/A,N/A,N/A,N/A
Lovecraft Letter,Seiji Kanai,N/A,N/A,N/A,N/A
Men-Nefer,Germán P. Millán,N/A,N/A,N/A,N/A
World Without End,Michael Rieneck,Stefan Stadler,N/A,N/A,N/A
Red7,Carl Chudyk,Chris Cieslik,N/A,N/A,N/A
Space Hulk,Richard Halliwell,N/A,N/A,N/A,N/A
Evacuation,Vladimír Suchý,N/A,N/A,N/A,N/A
Abomination: The Heir of Frankenstein,Dan Blanchett,N/A,N/A,N/A,N/A
EXIT: The Game – The Secret Lab,Inka Brand,Markus Brand,N/A,N/A,N/A
Marvel Zombies: A Zombicide Game,Fábio Cury,Michael Shinall,N/A,N/A,N/A
Brazil: Imperial,Zé Mendes,N/A,N/A,N/A,N/A
Not Alone,Ghislain Masson,N/A,N/A,N/A,N/A
Super Motherload,Gavan Brown,Matt Tolman,N/A,N/A,N/A
FUSE,Kane Klenko,N/A,N/A,N/A,N/A
Unfair,Joel Finch,N/A,N/A,N/A,N/A
Unlock!: Epic Adventures,Mathieu Casnin,Cyril Demaegd,Guilaine Didier,Gabriel Durnerin,N/A
Spots,Alex Hague,Jon Perry,Justin Vickers,N/A,N/A
Gentes,Stefan Risthaus,N/A,N/A,N/A,N/A
Tammany Hall,Doug Eckhart,N/A,N/A,N/A,N/A
Vast: The Crystal Caverns,Patrick Leder,David Somerville,N/A,N/A,N/A
Letter Jam,Ondra Skoupý,N/A,N/A,N/A,N/A
Cry Havoc,Grant Rodiek,N/A,N/A,N/A,N/A
Last Bastion,Antoine Bauza,N/A,N/A,N/A,N/A
Battle for Rokugan,Molly Glover,Tom Jolly,N/A,N/A,N/A
Black Sonata,John Kean,N/A,N/A,N/A,N/A
Merchants Cove,Jonny Pac,Carl Van Ostrand,Drake Villareal,N/A,N/A
Cerebria: The Inside World,Richard Ámann,Viktor Péter,István Pócsi,Frigyes Schőberl,N/A
Clinic: Deluxe Edition,Alban Viard,N/A,N/A,N/A,N/A
Celestia,Aaron Weissblum,N/A,N/A,N/A,N/A
Hannibal & Hamilcar,Mark Simonitch,N/A,N/A,N/A,N/A
Panamax,Gil d'Orey,Nuno Bizarro Sentieiro,Paulo Soledade,N/A,N/A
Imperial Steam,Alexander Huemer,N/A,N/A,N/A,N/A
Parade,Naoki Homma,N/A,N/A,N/A,N/A
King of New York,Richard Garfield,N/A,N/A,N/A,N/A
Dale of Merchants,Sami Laakso,N/A,N/A,N/A,N/A
Black Angel,Sébastien Dujardin,Xavier Georges,Alain Orban,N/A,N/A
Challengers!,Johannes Krenner,Markus Slawitscheck,N/A,N/A,N/A
Fugitive,Tim Fowers,N/A,N/A,N/A,N/A
Hoplomachus: Victorum,Josh J. Carlson,Adam Carlson,Logan Giannini,N/A,N/A
Squad Leader,John Hill (I),John Hill,Don Greenwood,John Hill (I),John Hill (I)
Morels,Brent Povis,N/A,N/A,N/A,N/A
Jambo,Rüdiger Dorn,N/A,N/A,N/A,N/A
Dungeons & Dragons: The Legend of Drizzt Board Game,Peter Lee,N/A,N/A,N/A,N/A
Roam,Ryan Laukat,N/A,N/A,N/A,N/A
Ohanami,Steffen Benndorf,N/A,N/A,N/A,N/A
Qwixx,Steffen Benndorf,N/A,N/A,N/A,N/A
Zombicide Season 2: Prison Outbreak,Raphaël Guiton,Jean-Baptiste Lullien,Percy de MontBlanc,Nicolas Raoult,N/A
The Duke,Jeremy Holcomb,Stephen McLaughlin,N/A,N/A,N/A
Tang Garden,Francesco Testini,Pierluca Zizzi,N/A,N/A,N/A
Coffee Roaster,Saashi,N/A,N/A,N/A,N/A
Unlock!: Mystery Adventures,Arnaud Ladagnous,Fabrice Mazza,Sébastien Pauchon,Billy Stevenson,N/A
One Deck Dungeon,Chris Cieslik,N/A,N/A,N/A,N/A
Outlive,Grégory Oliver,N/A,N/A,N/A,N/A
Up Front,Courtney F. Allen,Don Greenwood,Rex A. Martin,Don Greenwood,Don Greenwood
Among the Stars,Vangelis Bagiartakis,N/A,N/A,N/A,N/A
Dinosaur World,Brian Lewis,David McGregor,Marissa Misura,N/A,N/A
Pandemic: Rising Tide,Jeroen Doumen,Matt Leacock,N/A,N/A,N/A
Stella: Dixit Universe,Gérald Cattiaux,Jean-Louis Roubira,N/A,N/A,N/A
Lords of Xidit,Régis Bonnessée,N/A,N/A,N/A,N/A
Jekyll vs. Hyde,Geonil,N/A,N/A,N/A,N/A
