Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Zeepkistenrace,Arthur Tebbe,N/A,N/A,N/A,N/A
Cluedo Party: Tudor Mansion Edition,Amanda Birkinshaw,Katharine Chapman,N/A,N/A,N/A
The Hobbit: An Unexpected Journey – Das Kartenspiel,Reiner Knizia,N/A,N/A,N/A,N/A
Bonaparte: The Napoleonic Campaigns,Marco Donadoni,N/A,N/A,N/A,N/A
Wulong,Anselm Ostertag,Philipp Wetzel,N/A,N/A,N/A
3 Seeds: Reap Where You Sow,Anthony Buhr,N/A,N/A,N/A,N/A
Ellery Queen's Mystery Magazine Game,Darwin Bromley,Laird A. Brownlee,N/A,N/A,N/A
Hijara,Martin H. Samuel,N/A,N/A,N/A,N/A
High Hand,Robert Abbott,N/A,N/A,N/A,N/A
Theme Park Mania,Gertjan Ekkel,Susan Ekkel,N/A,N/A,N/A
Point-Blank,(Uncredited),N/A,N/A,N/A,N/A
Get Reelz,Robert Burke,N/A,N/A,N/A,N/A
Leaps and Ledges,N/A,N/A,N/A,N/A,N/A
Take the Cake,Anja Wrede,N/A,N/A,N/A,N/A
Lifetime,Uwe Rosenberg,N/A,N/A,N/A,N/A
Rubout,Brent Nosworthy,N/A,N/A,N/A,N/A
Paukenschlag,Perry Moore,N/A,N/A,N/A,N/A
1000 Bornes sur un Plateau,(Uncredited),N/A,N/A,N/A,N/A
Amazing Space Venture,Steve LeShay,N/A,N/A,N/A,N/A
Black Stories 10,Holger Bösch,N/A,N/A,N/A,N/A
Casbah,Sylvie Barc,N/A,N/A,N/A,N/A
Il Trono di Mortadella,N/A,N/A,N/A,N/A,N/A
Dynamite,(Uncredited),N/A,N/A,N/A,N/A
Showdown,Andy Daniel,N/A,N/A,N/A,N/A
Vittoria,Vance von Borries,N/A,N/A,N/A,N/A
Drago-Tuku,Claude Weber,N/A,N/A,N/A,N/A
Devils & Black Sheep,C. S. Ferguson,N/A,N/A,N/A,N/A
Sour Apples to Apples,N/A,N/A,N/A,N/A,N/A
The Crocodile Hunter Game,(Uncredited),N/A,N/A,N/A,N/A
Connect5,Giangiacomo Borghese,N/A,N/A,N/A,N/A
Presidente,Javier Zapata Innocenzi,N/A,N/A,N/A,N/A
Music IQ,N/A,N/A,N/A,N/A,N/A
The Presidential,N/A,N/A,N/A,N/A,N/A
Rolf,Robert Burke,N/A,N/A,N/A,N/A
Cups,Wald Amberstone,Arthur Amberstone,Arthur,Wald Amberstone,Sid Sackson
Robotanks,Jeff Siadek,N/A,N/A,N/A,N/A
Listen Up!,Steven Stroh,N/A,N/A,N/A,N/A
Thiefdom,Juma Al-JouJou,Simon Schmieder,N/A,N/A,N/A
GRO: Battle for the Petri Dish,Greg Turner,N/A,N/A,N/A,N/A
Tunebaya,Michael Adams,Andrea Meyer,Peter Sarrett,N/A,N/A
I'm Right You're Wrong,N/A,N/A,N/A,N/A,N/A
J'te Gage Que... 2,Christian Lemay,N/A,N/A,N/A,N/A
Monkey See Monkey Do,Anna De Martino,Dante Maiocchi,Salvatore Russo,Vincenzo Russo,N/A
NE-spelet,Helène Ehriander,Göran Tengnäs,N/A,N/A,N/A
Tensão Total,Bruno Faidutti,Alan R. Moon,N/A,N/A,N/A
Miniature Air Hockey,N/A,N/A,N/A,N/A,N/A
Gift Party,Paco Gómez,N/A,N/A,N/A,N/A
Postcard Cthulhu,Joseph Limbaugh,N/A,N/A,N/A,N/A
Gangland!,Bruce Quade,N/A,N/A,N/A,N/A
Rainbow 35,Kang Chulku,Kim Sehee,N/A,N/A,N/A
Scene It? Music,Craig Kinzer,Dave Long (I),N/A,N/A,N/A
La Guerre des Tuques,Steven Faille,N/A,N/A,N/A,N/A
UNO Express,N/A,N/A,N/A,N/A,N/A
Meteo,Wil Dijkstra,Ben van Dijk,N/A,N/A,N/A
Nosey Neighbor Card Game,(Uncredited),N/A,N/A,N/A,N/A
Escape from New York,"David ""Zeb"" Cook",Harold Johnson,N/A,N/A,N/A
Football Champions,Dave Williams (II),N/A,N/A,N/A,N/A
Bullwinkle and Rocky Role Playing Party Game,"David ""Zeb"" Cook",Warren Spector,N/A,N/A,N/A
Skåål,Docteur Mops,N/A,N/A,N/A,N/A
Shopping List,(Uncredited),N/A,N/A,N/A,N/A
Escape from Altassar,Dan Campagna,N/A,N/A,N/A,N/A
Killer Angels,Daniel Scott Palter,Helena Rubinstein,N/A,N/A,N/A
Fire! Fire! Fire Fighters!,Reinhard Staupe,N/A,N/A,N/A,N/A
Muses,Adam Taylor,N/A,N/A,N/A,N/A
Taxi,Eric Deluca,N/A,N/A,N/A,N/A
Stack Up!,Joyce Johnson,N/A,N/A,N/A,N/A
Table Soccer,(Uncredited),N/A,N/A,N/A,N/A
Challenge of the Superfriends Card Game,Ben Pinchback,Matt Riddle,Jared Saramago,N/A,N/A
Atmosfear: Interactive App edition,N/A,N/A,N/A,N/A,N/A
Maccabees,Flaster Siskin,N/A,N/A,N/A,N/A
Splash!,(Uncredited),N/A,N/A,N/A,N/A
Thousand Islands Railway,Ferdinand Köther,N/A,N/A,N/A,N/A
G.O.O.T.M.U.,Tom Jolly,N/A,N/A,N/A,N/A
Icebergs,Tom Wham,N/A,N/A,N/A,N/A
TPOC: The Politics of Cannibals,Jamie Slaughter,Jon Tasso,N/A,N/A,N/A
Convocados,Yuri Fang,Renato Silva Sasdelli,N/A,N/A,N/A
Race to Riches,(Uncredited),N/A,N/A,N/A,N/A
Wabbit's Wevenge,Mark Acres,N/A,N/A,N/A,N/A
Misantropia Express,Francis Green,N/A,N/A,N/A,N/A
Avalon,Marco Silles,N/A,N/A,N/A,N/A
Catchables,N/A,N/A,N/A,N/A,N/A
Super Hack Override,Carla Kopp,Nick Kopp,N/A,N/A,N/A
Copan: Dying City,Eric Dubus,Olivier Melison,N/A,N/A,N/A
Zanzibar,Franz-Benno Delonge,N/A,N/A,N/A,N/A
TerroriXico,Gener Escalante Hernandez,N/A,N/A,N/A,N/A
Lawless Empire,Shin Wong,N/A,N/A,N/A,N/A
Shit Happens: Shitty Ways to Die,Andy Breckman,N/A,N/A,N/A,N/A
Kombat Kittens,Mike Domingo,Jon Keefer,Brad MacDonald,Wade Tinney,Josh Welber
Psycho Chickens,N/A,N/A,N/A,N/A,N/A
Unlocking Insanity: Dice Vermiis Mysteriis,Tony Mastrangeli,Jeff Petersen,N/A,N/A,N/A
Popkult,Alexander Kandiloros,N/A,N/A,N/A,N/A
Pass the Bomb Card Game,(Uncredited),N/A,N/A,N/A,N/A
Fight on the Beaches,John Lambshead,Robert Sandell,N/A,N/A,N/A
"Rette sich, wer kann!",Wolfgang Kramer,N/A,N/A,N/A,N/A
UNO: Star Wars,N/A,N/A,N/A,N/A,N/A
For the Girls,Elliot Tebele,N/A,N/A,N/A,N/A
War of the States: Chickamauga & Chattanooga,Brian L. Knipple,David A. Powell,N/A,N/A,N/A
Brilliant Lances,Frank Chadwick,David Nilsen,N/A,N/A,N/A
NCIS: The Board Game,Ross Berger,Garrett J. Donner,Michael S. Steer,Roland L. Tesh,N/A
Wormlord,Jonathan Bittner,Andrew Cedotal,N/A,N/A,N/A
