Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Alsace 1945,Brian L. Knipple,N/A,N/A,N/A,N/A
Lunte,Bruce Whitehill,N/A,N/A,N/A,N/A
Bubble Bath Bunny,Miriam Koser,N/A,N/A,N/A,N/A
Skunk,(Uncredited),N/A,N/A,N/A,N/A
Robot Face Race,Ivan Moscovich,N/A,N/A,N/A,N/A
Middle Sea: Empires of the Feudal Age,Wilf K. Backhaus,Terence Peter Donnelly,N/A,N/A,N/A
No Regerts: The Game of Art and Poor Life Choices,David Petrie,N/A,N/A,N/A,N/A
Advanced Dungeons & Dragons Battlesystem,Douglas Niles,N/A,N/A,N/A,N/A
Linkage: A DNA Card Game,John Coveyou,N/A,N/A,N/A,N/A
Doggy GO!,Aza Chen,N/A,N/A,N/A,N/A
Urban Panic,Krzysztof Matusik,N/A,N/A,N/A,N/A
Squint Junior,Deborah Boss,N/A,N/A,N/A,N/A
House of Plants,N/A,N/A,N/A,N/A,N/A
Indicios,(Uncredited),N/A,N/A,N/A,N/A
Gelato,Joel Pellegrino Hotham,N/A,N/A,N/A,N/A
Aloha: The Spirit of Hawaii,Norv Brooks,Brad Brooks,N/A,N/A,N/A
Phutball,John Conway,N/A,N/A,N/A,N/A
Labyrinth: The Paths of Destiny (Second Edition),Kamil Matuszak,Mateusz Pronobis,N/A,N/A,N/A
Mission Calaveras,Henri Kermarrec,N/A,N/A,N/A,N/A
Sparta vs. Athens,Ted Garland,N/A,N/A,N/A,N/A
Monster auf der Flucht,Andreas Pelikan,N/A,N/A,N/A,N/A
Farmers Finances,N/A,N/A,N/A,N/A,N/A
The High Crusade,"David ""Zeb"" Cook",Edward G. Sollers,N/A,N/A,N/A
Ender's Game: Battle School,Matt Hyra,N/A,N/A,N/A,N/A
Richthofen,Mark Jerome,Michael Maners,N/A,N/A,N/A
Worldbeater,David Drakes,Jarvis,Walsh & Gluck,N/A,N/A
BIGFOOT: Roll & Smash,Rob Huber,Brendan Riley,N/A,N/A,N/A
The Dog's Meow,Reinhard Staupe,N/A,N/A,N/A,N/A
Razzle,Hank Atkins,N/A,N/A,N/A,N/A
Army of Darkness,David McKenzie,Barry Nakazono,N/A,N/A,N/A
Killer Party,Céline Devillers,Emmanuel Viau,N/A,N/A,N/A
Mare Polare,Roberto Fraga,N/A,N/A,N/A,N/A
Pai Gow,(Uncredited),N/A,N/A,N/A,N/A
Civil War,Charles S. Roberts,Charles Roberts,N/A,N/A,N/A
Ruin,Terry Miller Associates,N/A,N/A,N/A,N/A
Apples to Apples: 15th Appleversary Edition,Damon Saddler,N/A,N/A,N/A,N/A
Flip Hue,Jordan Covert,David McKinney,Caitlin Moriarty,Jen Patton,N/A
Monopoly: Stock Exchange,Reiner Knizia,N/A,N/A,N/A,N/A
Nukular: Wer überlebt den Atomkrieg,Angela Vögtli,N/A,N/A,N/A,N/A
Kung Fu,Michael Palm,Lukas Zach,N/A,N/A,N/A
Ruckus: The Goblin Army Game,Matthew Papa,N/A,N/A,N/A,N/A
Knapp daneben,Jacques Zeimet,N/A,N/A,N/A,N/A
Ocean Pods,Lee Miller,N/A,N/A,N/A,N/A
Campaigns in the Valley,Robert G. Markham,Mark Seaman,N/A,N/A,N/A
Kalesia: the card game,Donald Chan,N/A,N/A,N/A,N/A
Swordquest,R. Vance Buck,N/A,N/A,N/A,N/A
Cassiopeia,Nikolay Pegasov,N/A,N/A,N/A,N/A
Revenge of the B-Movie,Iain McAllister,N/A,N/A,N/A,N/A
Challenge Golf at Pebble Beach,Frederick A. Herschler,N/A,N/A,N/A,N/A
Happy Fox,Wolfgang Kramer,Manfred Reindl,N/A,N/A,N/A
Gran Gol,Giacomo Mearelli,Pierpaolo Turitto,N/A,N/A,N/A
AirWar: Pacific!,James Love,Steve Zarifis,N/A,N/A,N/A
Hug Me,Alessandro D'Angeli,Viviana De Simone,Valerio De Simone,N/A,N/A
