Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Altar: Realms of the Gods,Vasilis Patroulias,N/A,N/A,N/A,N/A
Manimals,Bernhard Naegele,N/A,N/A,N/A,N/A
GembloQ,Justin Oh,N/A,N/A,N/A,N/A
"Warhammer 40,000: Speed Freeks",N/A,N/A,N/A,N/A,N/A
Ready to Rock!,Tommaso Bonetti,N/A,N/A,N/A,N/A
Eureka,Edith Grein-Böttcher,N/A,N/A,N/A,N/A
Swatch: The Abstract Game of Art,Scott Lowe-James,N/A,N/A,N/A,N/A
EinStein würfelt nicht!,Ingo Althöfer,N/A,N/A,N/A,N/A
Gammarauders,Jeff Grubb,Allen Varney,N/A,N/A,N/A
Space Vermin from Beyond!,Hermann Luttmann,Fred Manzo,N/A,N/A,N/A
Chicken Heist,JC Cheuk,Nathan Ngai,Simpson Siu,Newton Tse,N/A
Breaking the Chains: War in the South China Sea,John Gorkowski,N/A,N/A,N/A,N/A
Lass die Kirche im Dorf!,Dieter Stein,N/A,N/A,N/A,N/A
1895 Namibia,Helmut Ohley,Adam Romoth,N/A,N/A,N/A
Battlewagon,Stephen G. Wilcox,Stephen V. Cole,David W. Crump,James C. Gordon,James C. Gordon
Galopp Royal,Klaus Teuber,N/A,N/A,N/A,N/A
"Quack-Quack, Corrupt Ducks",Anuc Kim,Reader on Jupiter,N/A,N/A,N/A
Wanted Wombats,宮野 華也 (Kaya Miyano),N/A,N/A,N/A,N/A
Magic: The Gathering – Jumpstart,Doug Beyer,Ian Duke,Ethan Fleischer,Aaron Forsythe,N/A
Valley Hoopers: The Series,Emanuele Gemme,Ilaria Rizzini,N/A,N/A,N/A
The Arkham Asylum Files: Panic in Gotham City,N/A,N/A,N/A,N/A,N/A
Batman: The Animated Series – Rogues Gallery,Alara Cameron,Sen-Foong Lim,N/A,N/A,N/A
Herd Mentality: Moosic & Moovies,Rich Coombes,Dan Penn,N/A,N/A,N/A
Bell-Bottomed Badassses on the Mean Streets of Funk,Stephen Tassie,N/A,N/A,N/A,N/A
No Trumpets No Drums: The Vietnam War 1965-1975,Mark McLaughlin,T. Larry Tuohy,N/A,N/A,N/A
Never Bring a Knife,Maggie Clyne,Jordan Clyne,N/A,N/A,N/A
APBA Golf Game,(Uncredited),N/A,N/A,N/A,N/A
Strike A Pose,Sébastien Decad,N/A,N/A,N/A,N/A
1858: The Railways of Iberia,Ian D. Wilson,N/A,N/A,N/A,N/A
I Heart Manatees,Eric M. Lang,N/A,N/A,N/A,N/A
Dreamers,Ÿøssef Fårhi,N/A,N/A,N/A,N/A
Gazebo,Reiner Knizia,N/A,N/A,N/A,N/A
The Walking Dead: The Board Game,Brian David-Marshall,Keith Tralins,Matthew Wang,N/A,N/A
Pizza Pizza Yum Yum,Lance Schricke,N/A,N/A,N/A,N/A
Get Rich Quick,Lenny Herbert,N/A,N/A,N/A,N/A
Great War at Sea: U.S. Navy Plan Black,Michael Bennighof,N/A,N/A,N/A,N/A
Wadi,Martyn F,N/A,N/A,N/A,N/A
Neuschwabenland,Christian Sperling,N/A,N/A,N/A,N/A
Iwo Jima 1945,Grant Wylie,Mike Wylie,N/A,N/A,N/A
Fibonachos,Jordy Adan,N/A,N/A,N/A,N/A
Judgemint of the Realm Lords,Tyler Pierce,N/A,N/A,N/A,N/A
Crayne: Fractured Empire,Chris Fielder,N/A,N/A,N/A,N/A
Bladder,Danny Brittain,Tim Purkess,N/A,N/A,N/A
800 Heroes: Defense of Sihang Warehouse,Wei-Cheng Cheng,N/A,N/A,N/A,N/A
Age of Craft,Toryo Hojo,N/A,N/A,N/A,N/A
FLOE,Henry Audubon,Jonny Pac,Yoma,N/A,N/A
Die verlassene Bibliothek,Leo Colovini,N/A,N/A,N/A,N/A
Cyberpunk 2077: The Board Game,Łukasz Woźniak,N/A,N/A,N/A,N/A
King's Valley,Mitsuo Yamamoto,N/A,N/A,N/A,N/A
Clash of Spears: Rules for Skirmish Battles in Ancient Times,Alvaro Erize,Francisco Erize,N/A,N/A,N/A
Astroforce: The Dice Game,Carl White,N/A,N/A,N/A,N/A
Dice Cup,Christoph Cantzler,Torsten Marold,N/A,N/A,N/A
Chocobo's Dungeon: The Board Game,Nao Shimamura (シマムラナオ),Yoshihiko Uto (宇藤慶彦),N/A,N/A,N/A
Baby Clues,Ally Steven Severi,N/A,N/A,N/A,N/A
Principles of War: Renaissance – Wars Between 1490 and 1660,Tom Penn,N/A,N/A,N/A,N/A
Os Incríveis Parques de Miss Liz,Diego de Moraes,N/A,N/A,N/A,N/A
Nature of the Beast: Farm vs. Forest,Mark Anticole,Matthew Anticole,N/A,N/A,N/A
Bluff in Zoo,Bono Light,N/A,N/A,N/A,N/A
Key Enigma: Kalinasu Adventure,N/A,N/A,N/A,N/A,N/A
La Loire,Emanuele Ornella,N/A,N/A,N/A,N/A
Conspiracy!,Diane Sauer,Nick Sauer,N/A,N/A,N/A
Zombie Kidz,Annick Lobet,N/A,N/A,N/A,N/A
Meeple Towers,Aaron Holland,N/A,N/A,N/A,N/A
Sequence,N/A,N/A,N/A,N/A,N/A
Australian Railways,Martin Wallace,N/A,N/A,N/A,N/A
Statis Pro Baseball Great Teams,(Uncredited),Jim Burnett,N/A,N/A,N/A
Star Viking,Arnold Hendrick,N/A,N/A,N/A,N/A
Chef Umami,David Bella,Andreu Sierro,N/A,N/A,N/A
Holy Roman Empire,Mark McLaughlin,N/A,N/A,N/A,N/A
Finis Terrae,Emanuele Sassi Zanichelli,Francesco Sassi Zanichelli,N/A,N/A,N/A
Reglamentacja: Gra na Kartki,Karol Madaj,N/A,N/A,N/A,N/A
Extravaganza,Aaron Vanderbeek,N/A,N/A,N/A,N/A
Pulitzer,David Vaquero,N/A,N/A,N/A,N/A
Angels and Devils,T親方 (Master T),N/A,N/A,N/A,N/A
Yogi Guru,Bez Shahriari,N/A,N/A,N/A,N/A
Corsairs of Valeria,Wouter van Strien,N/A,N/A,N/A,N/A
Nicaragua!,John D. Burtt,Joseph Miranda,Joseph Miranda,N/A,N/A
Wrathborne Champions,Casey McCormick,Ben Stiers,N/A,N/A,N/A
Heckadeck,Travis Nichols,N/A,N/A,N/A,N/A
Monstertorte,Stefanie Rohner,Christian Wolf,N/A,N/A,N/A
The Mediterranean,Rob Beyma,N/A,N/A,N/A,N/A
Dirty Fridge,Jesús Fuentes,N/A,N/A,N/A,N/A
Loch Ness,Walter Obert,N/A,N/A,N/A,N/A
The End Is Nigh,Austin Bennett,Jacob Chaney,Sam Schirmer,N/A,N/A
Fury in the East,Ginichiro Suzuki,N/A,N/A,N/A,N/A
Disciple Detective,Lance Hill,N/A,N/A,N/A,N/A
In Teufels Küche,Alex Randolph,N/A,N/A,N/A,N/A
Ravenous River,Isaac Shalev,N/A,N/A,N/A,N/A
