Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Rescue from the Hive,Nick Karp,N/A,N/A,N/A,N/A
Cat & Mouse,Henri Sala,N/A,N/A,N/A,N/A
Cockpit,Manuel Meireles,N/A,N/A,N/A,N/A
Nizam,Oleksandr Nevskiy,Oleg Sidorenko,N/A,N/A,N/A
Pharao,Gunter Baars,N/A,N/A,N/A,N/A
Say Whaaat?!,Mike Petty,N/A,N/A,N/A,N/A
Linkee!,N/A,N/A,N/A,N/A,N/A
Three For All!,Peggy Brown,N/A,N/A,N/A,N/A
Rory's Story Cubes: Adventure Time,Rory O'Connor,N/A,N/A,N/A,N/A
Haunted Mansion Game,(Uncredited),N/A,N/A,N/A,N/A
Wake Island,Kenneth Kaufman,N/A,N/A,N/A,N/A
Bar Barians,Good Player,N/A,N/A,N/A,N/A
1812 Argentina,Sol Dillon,Diego Simonet,N/A,N/A,N/A
Metropoli,Spartaco Albertarelli,N/A,N/A,N/A,N/A
Trivial Pursuit: Friends,(Uncredited),N/A,N/A,N/A,N/A
GOtrio,Brady Peterson,N/A,N/A,N/A,N/A
Mukden: Sino-Soviet Combat in the '70's,David C. Isby,N/A,N/A,N/A,N/A
Quest for the Grail,Ian Hense,David F. Nalle,Paul Reeves,N/A,N/A
In Extremis,Roberto Fraga,N/A,N/A,N/A,N/A
The Battle of Red Cliffs,E. R. Burgess,Ta-Te Wu,N/A,N/A,N/A
Minotaurus,Cephas Howard,N/A,N/A,N/A,N/A
Goblin,Howard Barasch,N/A,N/A,N/A,N/A
Encounters: Bravest Warriors,Brian Knudson,N/A,N/A,N/A,N/A
"Kursk: Operation Zitadelle, 4 July 1943",Sterling S. Hart,N/A,N/A,N/A,N/A
Ice Cream Combo,Chen Po-Chiao,N/A,N/A,N/A,N/A
Disney Sketchy Tales,N/A,N/A,N/A,N/A,N/A
Puerto Diablo,Bert Menting,Sander ten Napel,N/A,N/A,N/A
Space Taxi,Christoph Behre,N/A,N/A,N/A,N/A
Republia,Fernando González,N/A,N/A,N/A,N/A
ゴリティア (Goritaire),Pawn,N/A,N/A,N/A,N/A
Beasty Borders,Peter Joustra,Corné van Moorsel,N/A,N/A,N/A
Pan  T'es Mort,Ludovic Barbe,N/A,N/A,N/A,N/A
Da Vinci's Mancala,Paul Micarelli,Vivienne Springer,N/A,N/A,N/A
Robots!,"William Ferguson, III",Mike Joslyn,N/A,N/A,N/A
Mafia Casino,Simon Duquette,Éric Raymond,N/A,N/A,N/A
Blood on the Snow: The Battle of Suomussalmi,Michael Bennighof,N/A,N/A,N/A,N/A
Skyline Express Roll & Write,Kamil Langie,N/A,N/A,N/A,N/A
Rubik's Illusion,Joe Dibley,Mark Setteducati,N/A,N/A,N/A
Les morts aux trousses,Olivier Bernet,Jean-Louis Marco,Victor Marco,N/A,N/A
Pond,David Rose,N/A,N/A,N/A,N/A
Taxi Wildlife,Florian Racky,N/A,N/A,N/A,N/A
RNSM,Peter C. Hayward,N/A,N/A,N/A,N/A
Land Grab,Earl Doherty,N/A,N/A,N/A,N/A
Stratego: Star Wars Saga Edition,(Uncredited),N/A,N/A,N/A,N/A
Skallywaggs,Ben Crenshaw,Chris Pallace,N/A,N/A,N/A
Temple of the Beastmen,Frank Chadwick,Lester Smith,N/A,N/A,N/A
System 7 Napoleonics,"Paul Richard ""Rich"" Banner",N/A,N/A,N/A,N/A
Run Wild,Brad Carter,N/A,N/A,N/A,N/A
Misión Chungungo,Rodrigo Morales,N/A,N/A,N/A,N/A
Sushi War: All You Can Hit!,Dario Dordoni,N/A,N/A,N/A,N/A
Monopoly: Tropical Tycoon DVD Game,Rob Daviau,N/A,N/A,N/A,N/A
TrakkX,Thade Precht,N/A,N/A,N/A,N/A
Embryo Machine Boardgame,秋口 ぎぐる (Giguru Akiguchi),志柿 俊光 (Toshimitsu Shigaki),N/A,N/A,N/A
Royalists & Roundheads,Robert G. Markham,N/A,N/A,N/A,N/A
GOPS,Merrill Meeks Flood,N/A,N/A,N/A,N/A
Nerthania: Collapsing World,Hagen Behr,N/A,N/A,N/A,N/A
Chroma Arcana,Mo Shawwa,N/A,N/A,N/A,N/A
Screwball Scramble,(Uncredited),N/A,N/A,N/A,N/A
Catapult Castle,N/A,N/A,N/A,N/A,N/A
Builders of Sylvan Dale,Peter Ridgeway,N/A,N/A,N/A,N/A
Norge: the first battle between the Germans and the Allies,Marco Donadoni,N/A,N/A,N/A,N/A
Nine Navies War,Ty Bomba,N/A,N/A,N/A,N/A
Doubles Wild,Andy Daniel,N/A,N/A,N/A,N/A
LOKA: A Game of Elemental Strategy,Alessio Cavatore,N/A,N/A,N/A,N/A
Crack the Code,Sarah Graybill,John Shulters,N/A,N/A,N/A
Mieses Karma,Matthias Cramer,N/A,N/A,N/A,N/A
Nightmare Forest: Alien Invasion,Dave Killingsworth,N/A,N/A,N/A,N/A
It's In The Bag!,N/A,N/A,N/A,N/A,N/A
Copernico,Julio Romacho,David S Serrano,N/A,N/A,N/A
Kniffel Master,Michael Kiesling,Wolfgang Kramer,N/A,N/A,N/A
Zaginione Dziedzictwo: Gwiezdne Ostrze,Seiji Kanai,Hayato Kisaragi,N/A,N/A,N/A
ダブルナイン (Double Nine),Hiro (H1R0),N/A,N/A,N/A,N/A
Sifaka,Christian Kruchten,Jean-Claude Pellin,N/A,N/A,N/A
Anno Domini: Münzen,Urs Hostettler,N/A,N/A,N/A,N/A
Hérois & Monstros,Rovalde Banchieri,Fabiano Saccol,N/A,N/A,N/A
Word Winder,Steve R. Bullock,David Hoyt,Graeme Thomson,N/A,N/A
Traitor Tots,George Feledichuk,"David ""Duvey"" Rudow",Leo Taylor,N/A,N/A
Plucky Pilots,Gerhard Piaskowy,N/A,N/A,N/A,N/A
Chaos in the Kids' Room,Reiner Knizia,N/A,N/A,N/A,N/A
Scotland Yard: Das Kartenspiel,Inka Brand,Markus Brand,N/A,N/A,N/A
"o BOM, o MAU e o BODE",Sérgio Halaban,N/A,N/A,N/A,N/A
Mein erstes Mitmach-Spiel,(Uncredited),N/A,N/A,N/A,N/A
Ten,Madoka Kitao,Steffen Mühlhäuser,N/A,N/A,N/A
Ronda Magica,Tom Schoeps,N/A,N/A,N/A,N/A
Rest In Peace: The Asylum,John Kean,Thomas More,N/A,N/A,N/A
"Dark Millennium: The Warhammer 40,000 Collectible Card Game",David Freeman,Seth Morrigan,N/A,N/A,N/A
Drinking Quest: Journey into Draught,Jason Anarchy,N/A,N/A,N/A,N/A
All Queens Chess,Elliot Rudell,Rudell Design,N/A,N/A,N/A
