Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
DC Comics Dice Masters: War of Light,Mike Elliott,Eric M. Lang,N/A,N/A,N/A
Elawa,Johannes Goupy,Corentin Lebrat,N/A,N/A,N/A
Bombay,Cyril Demaegd,Cyril Demaegd,N/A,N/A,N/A
"Thirty Years War: Europe in Agony, 1618-1648",David A. Fox,Michael Welker,N/A,N/A,N/A
"Burma: The Campaign in Northern Burma, 1944",Dean Essig,Dave Friedrichs,N/A,N/A,N/A
Happy Little Dinosaurs,Ramy Badie,N/A,N/A,N/A,N/A
Paupers' Ladder,Paul Stapleton,N/A,N/A,N/A,N/A
Mijnlieff,Andy Hopwood,N/A,N/A,N/A,N/A
The Transcontinental,Glen Dresser,N/A,N/A,N/A,N/A
Hearts and Minds: Vietnam 1965-1975,John Poniske,N/A,N/A,N/A,N/A
Rory's Story Cubes: Voyages,Rory O'Connor,N/A,N/A,N/A,N/A
EXIT: Das Spiel – Die Känguru-Eskapaden,Inka Brand,Markus Brand,Marc-Uwe Kling,N/A,N/A
Catacombs & Castles,Aron West,N/A,N/A,N/A,N/A
Wonder Tales,John Kean,N/A,N/A,N/A,N/A
Noah,Bruno Cathala,Ludovic Maublanc,N/A,N/A,N/A
Vengeance: Roll & Fight – Episode 1,Gordon Calleja,Noralie Lubbers,Dávid Turczi,N/A,N/A
Copenhagen: Roll & Write,Asger Harding Granerud,Daniel Skjold Pedersen,N/A,N/A,N/A
Die Kutschfahrt zur Teufelsburg,Michael Palm,Lukas Zach,N/A,N/A,N/A
Bluff Jubiläumsausgabe,Richard Borg,N/A,N/A,N/A,N/A
Seeders from Sereis: Exodus,Serge Macasdar,N/A,N/A,N/A,N/A
Rainbow,Mito Sazuki,N/A,N/A,N/A,N/A
Downtown Farmers Market,Johan Benvenuto,Alexandre Droit,N/A,N/A,N/A
Early American Chrononauts,Andrew Looney,N/A,N/A,N/A,N/A
Babylon,Olivier Grégoire,N/A,N/A,N/A,N/A
Zero!: The Rise and Fall of The Imperial Japanese Air Force Dec 1941 - June 1942,Dan Verssen,N/A,N/A,N/A,N/A
Battle Above the Clouds,Ed Beach,Mike Belles,N/A,N/A,N/A
Junk Orbit,Daniel Solis,N/A,N/A,N/A,N/A
Nosferatu,Pierre-Yves Lebeau,N/A,N/A,N/A,N/A
Illuminati: New World Order,Steve Jackson (I),N/A,N/A,N/A,N/A
Europe in Turmoil: Prelude to the Great War,Kris Van Beurden,N/A,N/A,N/A,N/A
A Column of Fire,Michael Rieneck,N/A,N/A,N/A,N/A
"Warhammer 40,000 (Eighth Edition)",N/A,N/A,N/A,N/A,N/A
Gonzaga,Guglielmo Duccoli,N/A,N/A,N/A,N/A
Black Stories,Holger Bösch,N/A,N/A,N/A,N/A
Pax Britannica: The Colonial Era 1880 to the Great War,Greg Costikyan,Jim Werbaneth,N/A,N/A,N/A
Goblin Vaults,Keith Matejka,Eric Schlautman,N/A,N/A,N/A
Song of Blades and Heroes: Revised Edition,Andrea Sfiligoi,N/A,N/A,N/A,N/A
Feierabend,Friedemann Friese,N/A,N/A,N/A,N/A
Maharaja,Michael Kiesling,Wolfgang Kramer,N/A,N/A,N/A
The Red Dragon Inn 6: Villains,Jeff Morrow,Sam Waller,N/A,N/A,N/A
Unmatched: The Witcher – Steel and Silver,Noah Cohen,Rob Daviau,Justin D. Jacobson,Brian Neff,N/A
Zombie in My Pocket,Jeremiah Lee,N/A,N/A,N/A,N/A
Gravity Superstar,Julian Allain,N/A,N/A,N/A,N/A
Alcatraz: The Scapegoat,Rafał Cywicki,Krzysztof Cywicki,Krzysztof Hanusz,N/A,N/A
The Lamps are Going Out: World War I,Kirk Uhlmann,N/A,N/A,N/A,N/A
One Key,L'Atelier,N/A,N/A,N/A,N/A
Darkest Dungeon: The Board Game,Nick Niotis,Argyris Poungouras,N/A,N/A,N/A
Deadline,Dan Schnake,Adam West,N/A,N/A,N/A
Jetpack Joyride,Michał Gołąb Gołębiowski,N/A,N/A,N/A,N/A
Blitz Bowl: Season 2,James M. Hewitt,N/A,N/A,N/A,N/A
Trudvang Legends,Jordy Adan,Fel Barros,Guilherme Goulart,Eric M. Lang,N/A
2GM Tactics,Proyecto Enigma,N/A,N/A,N/A,N/A
