Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Han,Michael Schacht,N/A,N/A,N/A,N/A
Atlantis Exodus,George Halkias,Konstantinos Karagiannis,N/A,N/A,N/A
What's My Word?,Joli Quentin Kansil,N/A,N/A,N/A,N/A
Space Race,Michal Mikeš,Martin Řehořík,Jan Soukal,N/A,N/A
Pony Express,Antoine Bauza,Bruno Faidutti,N/A,N/A,N/A
Cartaventura: Vinland,Thomas Dupont,Arnaud Ladagnous,N/A,N/A,N/A
Farlight,Nick Sibicky,N/A,N/A,N/A,N/A
Dice Masters,Mike Elliott,Eric M. Lang,N/A,N/A,N/A
Prime Minister,Paul Hellyer,N/A,N/A,N/A,N/A
Puzzle Strike 2,David Sirlin,N/A,N/A,N/A,N/A
Dutch Resistance: Orange Shall Overcome!,Marcel Köhler,N/A,N/A,N/A,N/A
Harmony,Adrián Alba,N/A,N/A,N/A,N/A
Tramways Engineer's Workbook,Alban Viard,N/A,N/A,N/A,N/A
Lunar Rush,"Steven ""Skippy"" Brown",N/A,N/A,N/A,N/A
Tokyo Express: The Guadalcanal Naval Campaign – 1942,Jon Southard,N/A,N/A,N/A,N/A
Gobblet Gobblers,Thierry Denoual,N/A,N/A,N/A,N/A
Dungeon Pages: Core Set,Jason Greeno,Jason Tagmire,N/A,N/A,N/A
Linkee!,N/A,N/A,N/A,N/A,N/A
echoes: The Cocktail,Matthew Dunstan,Dave Neale,N/A,N/A,N/A
The Ming Voyages,David J. Mortimer,Alan Paull,N/A,N/A,N/A
The Gardens of the Alhambra,Dirk Henn,N/A,N/A,N/A,N/A
"Spot it! 1,2,3",Denis Blanchot,Jacques Cottereau,N/A,N/A,N/A
Musée,Alf Seegert,N/A,N/A,N/A,N/A
Origins: How We Became Human,Phil Eklund,N/A,N/A,N/A,N/A
Lemming Mafia,Michael Rieneck,Joscha Sauer,N/A,N/A,N/A
Funkoverse Strategy Game: DC Comics 101,Prospero Hall,Chris Rowlands,N/A,N/A,N/A
Age of Discovery,Viktor Kobilke,N/A,N/A,N/A,N/A
Ascension: Delirium,Justin Gary,N/A,N/A,N/A,N/A
Huida de Silver City,Diego M. Lobariñas Criserá,Adrián Ferreiro,N/A,N/A,N/A
At the Helm,Ted Heidersdorf,N/A,N/A,N/A,N/A
Panic Lab,Dominique Ehrhard,N/A,N/A,N/A,N/A
At Any Cost: Metz 1870,Hermann Luttmann,N/A,N/A,N/A,N/A
Jungo,荒尾 俊樹 (Toshiki Arao),N/A,N/A,N/A,N/A
Moorland,Steffen Bogen,N/A,N/A,N/A,N/A
The Last Spike,Tom Dalgliesh,N/A,N/A,N/A,N/A
"Stalingrad: Advance to the Volga, 1942",Michael Rinella,N/A,N/A,N/A,N/A
Dreadful Circus,Joanna Kijanka,N/A,N/A,N/A,N/A
The Dark Summer: Normandy 1944,Ted Raicer,N/A,N/A,N/A,N/A
Hoplite: Warfare in the Persian-Hellenistic Age 4th-5th Century BC,Richard H. Berg,Mark Herman,N/A,N/A,N/A
It's Alive!,Yehuda Berlinger,N/A,N/A,N/A,N/A
KINGs: TRICKTAKERs,Hiroken,N/A,N/A,N/A,N/A
