Title,Designer 1,Designer 2,Designer 3,Designer 4,Designer 5
Myriades,Romaric Galonnier,Benoit Turpin,N/A,N/A,N/A
Rory's Story Cubes: Primal,Rory O'Connor,N/A,N/A,N/A,N/A
Monster Voices,George Chenery,Claire Shenstone-Harris,N/A,N/A,N/A
Sceptre 1027 A.D.,(Uncredited),N/A,N/A,N/A,N/A
Gathering Storm,Bruce Harper,N/A,N/A,N/A,N/A
Halfling Feast,Robin Elliott,Naomi Styles,N/A,N/A,N/A
Trivial Pursuit: Genus Edicion II (Spain),(Uncredited),N/A,N/A,N/A,N/A
Lemonade Stall,Tim Kerby,N/A,N/A,N/A,N/A
Touché,Howard Wexler,N/A,N/A,N/A,N/A
"First Battle of Britain: The Air War Over England, 1917-18",Ty Bomba,Joseph Miranda,N/A,N/A,N/A
Marine: 2002 – A Game of the First Lunar War,Kerry Anderson,Michael J. Matheny,N/A,N/A,N/A
Aquarena,Baptiste Le Corre,N/A,N/A,N/A,N/A
Another Christmas Romance Movie,Jake Lingwall,N/A,N/A,N/A,N/A
Mat Goceng,Brendan Satria A.,N/A,N/A,N/A,N/A
Back to the Future: An Adventure Through Time,Ben Pinchback,Matt Riddle,N/A,N/A,N/A
Firefly: Misbehavin',Jack Reda,N/A,N/A,N/A,N/A
Schloss Schlotterstein: Das Kartenspiel,Kai Haferkamp,Markus Nikisch,N/A,N/A,N/A
"Breakout & Pursuit: The Battle for France, 1944",Jim Dunnigan,Redmond A. Simonsen,N/A,N/A,N/A
City of Guilds,Andy Oakey,N/A,N/A,N/A,N/A
Panzer General: Russian Assault,Chuck Kroegel,N/A,N/A,N/A,N/A
Super Giant Monster Showdown,Alex Strang,N/A,N/A,N/A,N/A
Story Box: Rêves et Cauchemars,Alexandre Droit,Julien Prothière,N/A,N/A,N/A
Samurai Sunset,Joseph Miranda,N/A,N/A,N/A,N/A
Secret Squad,Markus Slawitscheck,Arno Steinwender,N/A,N/A,N/A
Outta Control,(Uncredited),N/A,N/A,N/A,N/A
Habemus Papam,Francisco Gradaille,N/A,N/A,N/A,N/A
Diceland: Cyburg,James Ernest,N/A,N/A,N/A,N/A
Zik,Cyril Blondel,N/A,N/A,N/A,N/A
Killer Bunnies and the Conquest of the Magic Carrot,Jeffrey Neil Bellinger,N/A,N/A,N/A,N/A
Babylon 5 Component Game System: Core Sets,"George T. Henne, Jr.",C. Henry Schulte,Andrew Smith,N/A,N/A
X-Machina,Joan Wendland,N/A,N/A,N/A,N/A
Rocca Town,Masahiro Kakinokihara,Trůlie Okamocĕk,N/A,N/A,N/A
Game Election,Alex Papadimoulis,Patrick Roach,N/A,N/A,N/A
Aquatika,Alexandre Droit,N/A,N/A,N/A,N/A
WW2 Deluxe: The War in Europe,Jon Compton,N/A,N/A,N/A,N/A
Pictionary (2013 edition),N/A,N/A,N/A,N/A,N/A
Cutthroat Cove: Pieces of Eight,N/A,N/A,N/A,N/A,N/A
Sucesos Argentinos,Guido D. Cegarra,N/A,N/A,N/A,N/A
Six Sons of the Sultan,Todd Sanders,N/A,N/A,N/A,N/A
The Game of Life: Twists & Turns,Reuben Klamer,N/A,N/A,N/A,N/A
Spinnentwist,Henning Poehl,N/A,N/A,N/A,N/A
Plunder,Jonathan Franklin,N/A,N/A,N/A,N/A
The Seals of Cthulhu,Sean Epperson,N/A,N/A,N/A,N/A
Jungle Race,Simone Luciani,N/A,N/A,N/A,N/A
Adventures in Austerion,"Géraud ""Myvyrrian"" G",N/A,N/A,N/A,N/A
Spring on a String,Tomáš Uhlíř,N/A,N/A,N/A,N/A
ライブミックス (Livemix),沢口游祐 (Yusuke Sawaguchi),N/A,N/A,N/A,N/A
The Lord of the Rings: Labyrinth,Max J. Kobbert,N/A,N/A,N/A,N/A
MiniQuest Adventures,Víctor Amorós,N/A,N/A,N/A,N/A
V-Virus,Songsit Phraephet,N/A,N/A,N/A,N/A
